temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
4:30:0:0:0,52.5,1.54,0.27,6,2,8
4:30:1:0:0,51.3,1.17,0.3,1,0,2
4:30:2:0:0,49.5,2.22,0.37,0,0,0
4:30:3:0:0,49.3,2.78,0.37,0,0,0
4:30:4:0:0,49.1,1.57,0.36,0,0,0
4:30:5:0:0,44.8,0.53,0.43,0,0,0
4:30:6:0:0,45.5,1.0,0.44,0,0,0
4:30:7:0:0,45.7,1.01,0.45,0,0,0
4:30:8:0:0,43.3,0.55,0.47,0,0,0
4:30:9:0:0,40.1,0.94,0.48,0,0,0
4:30:10:0:0,40.5,1.25,0.53,0,0,0
4:30:11:0:0,40.5,1.91,0.54,0,0,0
4:30:12:0:0,39.0,1.27,0.57,2,1,3
4:30:13:0:0,45.7,1.31,0.5,14,5,18
4:30:14:0:0,48.4,1.2,0.49,20,7,26
4:30:15:0:0,54.1,2.05,0.36,41,14,55
4:30:16:0:0,55.4,2.73,0.28,51,17,68
4:30:17:0:0,57.9,2.94,0.25,52,17,69
4:30:18:0:0,58.1,2.74,0.25,61,20,81
4:30:19:0:0,63.7,2.53,0.25,57,19,76
4:30:20:0:0,61.9,2.66,0.23,63,21,84
4:30:21:0:0,61.0,2.22,0.23,40,13,53
4:30:22:0:0,60.1,2.62,0.21,41,14,55
4:30:23:0:0,61.2,2.42,0.21,34,11,45
5:1:0:0:0,59.7,1.99,0.22,16,5,21
5:1:1:0:0,56.3,1.6,0.25,3,1,3
5:1:2:0:0,54.3,1.67,0.3,0,0,0
5:1:3:0:0,52.3,2.33,0.28,0,0,0
5:1:4:0:0,47.5,1.9,0.32,0,0,0
5:1:5:0:0,47.5,0.21,0.38,0,0,0
5:1:6:0:0,45.7,0.34,0.4,0,0,0
5:1:7:0:0,44.2,0.64,0.41,0,0,0
5:1:8:0:0,46.8,2.09,0.4,0,0,0
5:1:9:0:0,45.7,0.88,0.37,0,0,0
5:1:10:0:0,45.0,1.08,0.4,0,0,0
5:1:11:0:0,43.3,1.72,0.48,0,0,0
5:1:12:0:0,44.2,1.93,0.47,0,0,0
5:1:13:0:0,45.9,1.7,0.48,3,1,4
5:1:14:0:0,47.3,1.48,0.46,6,2,8
5:1:15:0:0,48.7,1.77,0.42,10,3,13
5:1:16:0:0,53.1,2.15,0.42,36,12,48
5:1:17:0:0,54.1,2.15,0.37,55,18,73
5:1:18:0:0,53.6,1.51,0.39,37,12,50
5:1:19:0:0,54.7,1.31,0.4,24,8,32
5:1:20:0:0,56.3,1.44,0.38,33,11,44
5:1:21:0:0,57.7,1.9,0.36,31,10,41
5:1:22:0:0,58.3,2.99,0.31,41,14,55
5:1:23:0:0,57.0,2.88,0.29,21,7,28
5:2:0:0:0,57.7,3.83,0.29,11,4,14
5:2:1:0:0,54.3,3.92,0.28,5,2,6
5:2:2:0:0,53.2,2.7,0.3,0,0,0
5:2:3:0:0,52.3,3.61,0.26,0,0,0
5:2:4:0:0,49.6,1.78,0.27,0,0,0
5:2:5:0:0,47.7,0.92,0.3,0,0,0
5:2:6:0:0,49.5,2.02,0.33,0,0,0
5:2:7:0:0,46.6,1.67,0.36,0,0,0
5:2:8:0:0,47.5,2.26,0.37,0,0,0
5:2:9:0:0,44.8,2.07,0.41,0,0,0
5:2:10:0:0,46.8,1.48,0.4,0,0,0
5:2:11:0:0,45.0,1.28,0.4,0,0,0
5:2:12:0:0,41.0,1.44,0.42,1,0,2
5:2:13:0:0,43.5,0.77,0.5,13,4,17
5:2:14:0:0,49.6,1.1,0.43,28,9,37
5:2:15:0:0,53.2,1.43,0.38,41,14,55
5:2:16:0:0,54.7,1.96,0.33,52,17,70
5:2:17:0:0,57.7,2.25,0.29,63,21,84
5:2:18:0:0,59.9,2.02,0.27,56,19,75
5:2:19:0:0,61.3,2.09,0.24,68,23,91
5:2:20:0:0,61.9,2.32,0.23,54,18,72
5:2:21:0:0,64.4,2.02,0.21,57,19,76
5:2:22:0:0,64.2,2.16,0.19,45,15,60
5:2:23:0:0,65.5,1.99,0.18,32,11,43
5:3:0:0:0,62.8,1.64,0.19,16,5,21
5:3:1:0:0,59.7,0.65,0.22,5,2,6
5:3:2:0:0,55.0,1.04,0.25,0,0,0
5:3:3:0:0,52.2,2.94,0.29,0,0,0
5:3:4:0:0,51.6,3.17,0.3,0,0,0
5:3:5:0:0,51.6,3.14,0.31,0,0,0
5:3:6:0:0,54.1,2.46,0.28,0,0,0
5:3:7:0:0,49.8,1.23,0.31,0,0,0
5:3:8:0:0,47.8,1.42,0.34,0,0,0
5:3:9:0:0,45.3,3.19,0.4,0,0,0
5:3:10:0:0,46.4,3.9,0.39,0,0,0
5:3:11:0:0,44.8,3.12,0.41,0,0,0
5:3:12:0:0,45.9,2.55,0.44,2,1,3
5:3:13:0:0,48.2,2.45,0.45,14,5,18
5:3:14:0:0,55.0,2.73,0.37,28,9,37
5:3:15:0:0,59.0,2.94,0.33,41,14,55
5:3:16:0:0,62.8,1.77,0.27,52,17,69
5:3:17:0:0,65.5,1.74,0.23,60,20,80
5:3:18:0:0,68.4,1.88,0.21,65,22,86
5:3:19:0:0,71.4,2.33,0.19,65,22,87
5:3:20:0:0,72.5,2.2,0.17,63,21,83
5:3:21:0:0,71.6,2.22,0.16,56,19,74
5:3:22:0:0,74.5,2.08,0.16,46,15,61
5:3:23:0:0,72.1,1.61,0.15,33,11,45
5:4:0:0:0,72.0,1.23,0.16,20,7,26
5:4:1:0:0,68.5,0.53,0.18,6,2,9
5:4:2:0:0,63.3,0.84,0.21,0,0,0
5:4:3:0:0,60.4,2.81,0.25,0,0,0
5:4:4:0:0,59.0,3.47,0.27,0,0,0
5:4:5:0:0,58.5,3.31,0.3,0,0,0
5:4:6:0:0,57.2,2.34,0.32,0,0,0
5:4:7:0:0,55.9,2.18,0.34,0,0,0
5:4:8:0:0,54.7,2.67,0.35,0,0,0
5:4:9:0:0,48.2,1.85,0.4,0,0,0
5:4:10:0:0,49.5,2.93,0.45,0,0,0
5:4:11:0:0,47.7,1.48,0.47,0,0,0
5:4:12:0:0,47.5,2.73,0.48,2,1,3
5:4:13:0:0,53.6,2.92,0.47,14,5,19
5:4:14:0:0,58.1,2.81,0.42,28,9,37
5:4:15:0:0,64.9,3.5,0.35,41,14,55
5:4:16:0:0,70.3,3.43,0.28,52,17,69
5:4:17:0:0,73.4,2.54,0.22,60,20,80
5:4:18:0:0,78.4,2.09,0.17,65,22,86
5:4:19:0:0,80.2,1.96,0.13,66,22,88
5:4:20:0:0,76.5,2.59,0.12,63,21,84
5:4:21:0:0,79.7,2.39,0.11,56,19,75
5:4:22:0:0,79.9,2.36,0.11,46,15,61
5:4:23:0:0,78.3,2.02,0.11,34,11,45
5:5:0:0:0,76.6,1.57,0.12,20,7,26
5:5:1:0:0,73.2,1.28,0.12,6,2,9
5:5:2:0:0,66.2,2.63,0.19,0,0,0
5:5:3:0:0,64.6,2.1,0.2,0,0,0
5:5:4:0:0,64.6,3.18,0.2,0,0,0
5:5:5:0:0,63.0,3.17,0.2,0,0,0
5:5:6:0:0,61.9,2.35,0.21,0,0,0
5:5:7:0:0,61.2,3.25,0.22,0,0,0
5:5:8:0:0,60.3,3.47,0.22,0,0,0
5:5:9:0:0,57.7,3.03,0.22,0,0,0
5:5:10:0:0,57.7,3.86,0.24,0,0,0
5:5:11:0:0,55.6,2.25,0.23,0,0,0
5:5:12:0:0,55.6,3.14,0.26,3,1,4
5:5:13:0:0,60.1,2.98,0.3,17,6,22
5:5:14:0:0,62.8,3.11,0.31,20,7,27
5:5:15:0:0,63.7,2.54,0.29,19,6,25
5:5:16:0:0,71.2,2.09,0.24,39,13,52
5:5:17:0:0,71.8,1.8,0.17,38,13,51
5:5:18:0:0,70.9,1.59,0.18,23,8,30
5:5:19:0:0,70.2,2.11,0.19,15,5,20
5:5:20:0:0,67.6,3.56,0.24,21,7,28
5:5:21:0:0,69.6,2.39,0.24,36,12,48
5:5:22:0:0,65.8,2.38,0.26,16,5,21
5:5:23:0:0,70.2,2.1,0.27,19,6,25
5:6:0:0:0,65.7,3.06,0.28,11,4,14
5:6:1:0:0,56.3,4.61,0.5,0,0,0
5:6:2:0:0,55.2,2.9,0.64,0,0,0
5:6:3:0:0,52.7,1.71,0.77,0,0,0
5:6:4:0:0,53.6,3.5,0.74,0,0,0
5:6:5:0:0,55.6,3.32,0.64,0,0,0
5:6:6:0:0,52.7,2.45,0.65,0,0,0
5:6:7:0:0,53.6,2.69,0.63,0,0,0
5:6:8:0:0,54.3,1.86,0.61,0,0,0
5:6:9:0:0,54.0,1.64,0.66,0,0,0
5:6:10:0:0,52.9,2.51,0.67,0,0,0
5:6:11:0:0,52.5,3.08,0.65,0,0,0
5:6:12:0:0,52.5,2.69,0.59,1,0,1
5:6:13:0:0,53.6,2.03,0.66,4,1,5
5:6:14:0:0,57.9,3.11,0.59,19,6,25
5:6:15:0:0,61.9,3.88,0.51,40,13,53
5:6:16:0:0,66.2,3.23,0.4,51,17,68
5:6:17:0:0,65.5,2.09,0.33,51,17,68
5:6:18:0:0,66.2,1.58,0.31,29,10,39
5:6:19:0:0,65.1,2.7,0.32,32,11,43
5:6:20:0:0,65.7,2.58,0.42,34,11,45
5:6:21:0:0,66.0,2.1,0.33,23,8,31
5:6:22:0:0,62.4,1.91,0.34,7,2,10
5:6:23:0:0,61.5,3.46,0.33,1,0,1
5:7:0:0:0,62.1,2.5,0.28,4,1,6
5:7:1:0:0,61.3,2.13,0.27,1,0,1
5:7:2:0:0,59.2,3.06,0.29,0,0,0
5:7:3:0:0,51.6,2.77,0.36,0,0,0
5:7:4:0:0,54.7,1.53,0.45,0,0,0
5:7:5:0:0,53.6,1.64,0.49,0,0,0
5:7:6:0:0,54.7,2.17,0.43,0,0,0
5:7:7:0:0,54.9,1.57,0.42,0,0,0
5:7:8:0:0,55.9,2.08,0.43,0,0,0
5:7:9:0:0,50.9,2.53,0.41,0,0,0
5:7:10:0:0,50.0,1.77,0.56,0,0,0
5:7:11:0:0,48.4,1.98,0.51,0,0,0
5:7:12:0:0,48.2,1.02,0.49,3,1,4
5:7:13:0:0,51.6,0.81,0.55,9,3,12
5:7:14:0:0,54.3,0.45,0.53,14,5,19
5:7:15:0:0,55.6,1.27,0.5,13,4,17
5:7:16:0:0,59.9,3.95,0.43,48,16,64
5:7:17:0:0,65.1,3.34,0.34,60,20,80
5:7:18:0:0,68.2,2.42,0.31,51,17,68
5:7:19:0:0,68.4,2.36,0.28,45,15,60
5:7:20:0:0,70.2,1.69,0.28,40,13,53
5:7:21:0:0,69.6,1.51,0.24,33,11,44
5:7:22:0:0,68.4,2.6,0.25,18,6,24
5:7:23:0:0,54.0,3.66,0.31,3,1,5
5:8:0:0:0,54.5,4.88,0.69,8,3,10
5:8:1:0:0,52.5,2.64,0.66,2,1,2
5:8:2:0:0,53.4,3.1,0.63,0,0,0
5:8:3:0:0,51.6,2.48,0.58,0,0,0
5:8:4:0:0,54.0,1.58,0.6,0,0,0
5:8:5:0:0,54.0,1.48,0.57,0,0,0
5:8:6:0:0,50.7,1.87,0.68,0,0,0
5:8:7:0:0,52.5,2.66,0.73,0,0,0
5:8:8:0:0,47.1,2.58,0.64,0,0,0
5:8:9:0:0,47.7,2.0,0.81,0,0,0
5:8:10:0:0,47.1,2.4,0.77,0,0,0
5:8:11:0:0,46.9,2.28,0.75,0,0,0
5:8:12:0:0,47.5,1.53,0.7,1,0,2
5:8:13:0:0,53.8,1.15,0.61,14,5,19
5:8:14:0:0,57.6,1.08,0.56,22,7,30
5:8:15:0:0,58.3,1.66,0.61,41,14,55
5:8:16:0:0,61.2,1.34,0.53,51,17,69
5:8:17:0:0,65.8,1.5,0.46,57,19,77
5:8:18:0:0,65.1,2.28,0.4,52,17,70
5:8:19:0:0,66.9,2.68,0.34,47,16,63
5:8:20:0:0,71.8,2.98,0.3,55,18,73
5:8:21:0:0,68.0,2.9,0.3,46,15,62
5:8:22:0:0,70.3,1.94,0.36,25,8,34
5:8:23:0:0,63.7,2.66,0.36,27,9,36
5:9:0:0:0,64.6,2.85,0.36,14,5,19
5:9:1:0:0,61.2,2.98,0.39,6,2,8
5:9:2:0:0,56.5,3.43,0.45,0,0,0
5:9:3:0:0,49.8,5.29,0.62,0,0,0
5:9:4:0:0,50.9,2.25,0.76,0,0,0
5:9:5:0:0,48.4,0.89,0.82,0,0,0
5:9:6:0:0,48.6,1.96,0.88,0,0,0
5:9:7:0:0,47.8,1.97,0.89,0,0,0
5:9:8:0:0,47.3,0.97,0.91,0,0,0
5:9:9:0:0,48.4,2.41,0.86,0,0,0
5:9:10:0:0,47.5,1.5,0.86,0,0,0
5:9:11:0:0,47.7,1.19,0.9,0,0,0
5:9:12:0:0,49.1,0.58,0.89,0,0,0
5:9:13:0:0,48.7,0.75,0.87,2,1,2
5:9:14:0:0,50.4,1.56,0.79,9,3,11
5:9:15:0:0,50.5,2.82,0.64,11,4,15
5:9:16:0:0,52.5,2.54,0.59,18,6,24
5:9:17:0:0,50.5,1.57,0.65,7,2,9
5:9:18:0:0,45.5,3.09,0.87,4,1,5
5:9:19:0:0,47.5,1.35,0.88,24,8,32
5:9:20:0:0,51.6,1.19,0.79,40,13,54
5:9:21:0:0,55.6,1.22,0.67,43,14,57
5:9:22:0:0,57.7,2.24,0.61,46,15,62
5:9:23:0:0,59.9,2.05,0.59,30,10,40
5:10:0:0:0,52.2,1.74,0.56,18,6,25
5:10:1:0:0,51.8,1.16,0.75,3,1,4
5:10:2:0:0,50.5,1.6,0.83,0,0,0
5:10:3:0:0,50.5,1.97,0.79,0,0,0
5:10:4:0:0,49.5,2.28,0.73,0,0,0
5:10:5:0:0,47.5,0.97,0.79,0,0,0
5:10:6:0:0,48.6,1.47,0.71,0,0,0
5:10:7:0:0,47.5,1.71,0.67,0,0,0
5:10:8:0:0,47.1,1.44,0.67,0,0,0
5:10:9:0:0,45.1,1.53,0.75,0,0,0
5:10:10:0:0,43.9,1.35,0.75,0,0,0
5:10:11:0:0,45.7,2.36,0.74,0,0,0
5:10:12:0:0,45.0,1.25,0.73,3,1,4
5:10:13:0:0,49.3,2.1,0.77,15,5,20
5:10:14:0:0,52.0,1.51,0.71,29,10,39
5:10:15:0:0,55.0,1.39,0.66,42,14,56
5:10:16:0:0,60.4,1.19,0.62,52,17,70
5:10:17:0:0,60.1,1.28,0.57,61,20,82
5:10:18:0:0,62.8,1.73,0.49,66,22,87
5:10:19:0:0,66.7,1.77,0.43,65,22,86
5:10:20:0:0,69.3,1.65,0.39,63,21,84
5:10:21:0:0,69.1,1.63,0.34,57,19,75
5:10:22:0:0,72.0,1.58,0.31,47,16,62
5:10:23:0:0,71.6,1.74,0.28,35,12,46
5:11:0:0:0,69.8,1.55,0.28,21,7,28
5:11:1:0:0,65.1,0.7,0.31,8,3,10
5:11:2:0:0,60.8,0.8,0.37,0,0,0
5:11:3:0:0,58.5,2.4,0.4,0,0,0
5:11:4:0:0,58.6,2.57,0.37,0,0,0
5:11:5:0:0,56.5,1.52,0.39,0,0,0
5:11:6:0:0,55.0,1.95,0.42,0,0,0
5:11:7:0:0,54.7,2.78,0.41,0,0,0
5:11:8:0:0,53.8,2.35,0.41,0,0,0
5:11:9:0:0,52.3,2.06,0.43,0,0,0
5:11:10:0:0,51.8,3.0,0.52,0,0,0
5:11:11:0:0,50.7,2.96,0.53,0,0,0
5:11:12:0:0,51.4,3.08,0.56,3,1,4
5:11:13:0:0,55.8,2.67,0.51,16,5,21
5:11:14:0:0,61.0,1.8,0.45,29,10,39
5:11:15:0:0,64.8,2.48,0.4,42,14,56
5:11:16:0:0,67.6,1.79,0.34,53,18,71
5:11:17:0:0,73.8,2.32,0.24,61,20,82
5:11:18:0:0,75.9,2.84,0.19,65,22,87
5:11:19:0:0,77.2,2.99,0.2,63,21,84
5:11:20:0:0,78.3,3.45,0.2,59,20,78
5:11:21:0:0,77.5,3.88,0.16,57,19,76
5:11:22:0:0,77.4,3.29,0.15,45,15,59
5:11:23:0:0,75.2,3.22,0.17,26,9,35
5:12:0:0:0,72.1,3.2,0.17,22,7,29
5:12:1:0:0,68.4,2.79,0.2,6,2,9
5:12:2:0:0,64.2,1.18,0.25,0,0,0
5:12:3:0:0,64.8,1.08,0.26,0,0,0
5:12:4:0:0,63.0,1.08,0.24,0,0,0
5:12:5:0:0,59.9,1.93,0.26,0,0,0
5:12:6:0:0,60.1,1.65,0.3,0,0,0
5:12:7:0:0,61.2,2.06,0.29,0,0,0
5:12:8:0:0,59.4,2.04,0.31,0,0,0
5:12:9:0:0,60.1,2.15,0.33,0,0,0
5:12:10:0:0,59.5,2.63,0.34,0,0,0
5:12:11:0:0,55.4,1.7,0.36,0,0,0
5:12:12:0:0,56.7,1.43,0.44,3,1,4
5:12:13:0:0,62.4,0.83,0.38,16,5,21
5:12:14:0:0,66.0,2.42,0.33,29,10,39
5:12:15:0:0,68.7,4.23,0.26,43,14,57
5:12:16:0:0,70.3,4.52,0.23,54,18,72
5:12:17:0:0,72.3,4.87,0.19,62,21,82
5:12:18:0:0,75.4,4.55,0.16,68,23,90
5:12:19:0:0,71.4,4.63,0.12,59,20,79
5:12:20:0:0,74.3,4.29,0.12,37,12,50
5:12:21:0:0,75.0,5.2,0.11,55,18,74
5:12:22:0:0,70.9,5.0,0.11,31,10,41
5:12:23:0:0,66.7,4.76,0.13,10,3,14
5:13:0:0:0,64.9,4.12,0.22,6,2,8
5:13:1:0:0,63.5,4.52,0.22,7,2,10
5:13:2:0:0,59.0,4.51,0.2,0,0,0
5:13:3:0:0,57.2,3.34,0.21,0,0,0
5:13:4:0:0,54.5,2.07,0.28,0,0,0
5:13:5:0:0,49.3,3.18,0.4,0,0,0
5:13:6:0:0,47.8,4.63,0.39,0,0,0
5:13:7:0:0,44.4,4.09,0.38,0,0,0
5:13:8:0:0,43.3,3.61,0.38,0,0,0
5:13:9:0:0,40.8,3.01,0.39,0,0,0
5:13:10:0:0,39.7,2.48,0.4,0,0,0
5:13:11:0:0,41.7,2.72,0.4,0,0,0
5:13:12:0:0,47.5,3.3,0.36,3,1,4
5:13:13:0:0,50.0,4.18,0.29,16,5,21
5:13:14:0:0,53.2,4.14,0.26,30,10,40
5:13:15:0:0,56.5,4.45,0.2,43,14,57
5:13:16:0:0,59.5,3.87,0.19,54,18,72
5:13:17:0:0,64.9,2.43,0.2,62,21,83
5:13:18:0:0,68.0,2.17,0.19,67,22,90
5:13:19:0:0,69.6,2.63,0.16,70,23,93
5:13:20:0:0,71.8,3.46,0.14,66,22,88
5:13:21:0:0,73.4,3.11,0.14,59,20,79
5:13:22:0:0,74.1,3.25,0.12,50,17,67
5:13:23:0:0,72.9,3.93,0.11,22,7,29
5:14:0:0:0,69.8,3.91,0.11,23,8,30
5:14:1:0:0,64.2,3.66,0.11,7,2,10
5:14:2:0:0,61.9,1.57,0.14,0,0,0
5:14:3:0:0,61.2,0.38,0.14,0,0,0
5:14:4:0:0,60.4,0.4,0.15,0,0,0
5:14:5:0:0,56.7,0.99,0.18,0,0,0
5:14:6:0:0,56.7,1.29,0.2,0,0,0
5:14:7:0:0,54.7,1.81,0.21,0,0,0
5:14:8:0:0,55.0,1.0,0.21,0,0,0
5:14:9:0:0,52.9,1.14,0.23,0,0,0
5:14:10:0:0,54.3,1.46,0.24,0,0,0
5:14:11:0:0,53.8,2.02,0.24,0,0,0
5:14:12:0:0,53.4,1.98,0.27,3,1,5
5:14:13:0:0,58.6,2.08,0.26,17,6,22
5:14:14:0:0,63.5,1.7,0.25,27,9,37
5:14:15:0:0,65.1,2.85,0.21,37,12,49
5:14:16:0:0,69.6,3.04,0.19,54,18,72
5:14:17:0:0,69.1,3.36,0.17,53,18,71
5:14:18:0:0,71.4,3.31,0.15,52,17,69
5:14:19:0:0,73.4,3.6,0.15,45,15,61
5:14:20:0:0,73.6,4.06,0.11,58,19,78
5:14:21:0:0,70.0,3.8,0.1,40,13,54
5:14:22:0:0,71.1,3.96,0.1,27,9,35
5:14:23:0:0,67.5,3.28,0.12,22,7,29
5:15:0:0:0,64.0,4.01,0.16,3,1,4
5:15:1:0:0,62.6,3.02,0.18,1,0,1
5:15:2:0:0,59.0,2.79,0.21,0,0,0
5:15:3:0:0,55.9,1.16,0.26,0,0,0
5:15:4:0:0,56.5,3.57,0.28,0,0,0
5:15:5:0:0,53.4,3.11,0.32,0,0,0
5:15:6:0:0,50.5,1.93,0.4,0,0,0
5:15:7:0:0,49.1,1.8,0.44,0,0,0
5:15:8:0:0,48.2,1.91,0.46,0,0,0
5:15:9:0:0,46.8,2.07,0.48,0,0,0
5:15:10:0:0,45.9,0.71,0.53,0,0,0
5:15:11:0:0,44.2,0.07,0.56,0,0,0
5:15:12:0:0,43.5,0.31,0.6,1,0,1
5:15:13:0:0,48.2,0.67,0.58,12,4,16
5:15:14:0:0,49.5,0.94,0.52,20,7,26
5:15:15:0:0,55.4,1.78,0.43,40,13,53
5:15:16:0:0,61.5,2.66,0.34,55,18,73
5:15:17:0:0,60.3,2.8,0.27,60,20,80
5:15:18:0:0,65.1,2.63,0.25,40,13,54
5:15:19:0:0,64.2,3.29,0.2,54,18,73
5:15:20:0:0,66.4,3.52,0.18,55,18,73
5:15:21:0:0,61.7,4.46,0.17,47,16,63
5:15:22:0:0,56.7,2.79,0.22,11,4,14
5:15:23:0:0,60.3,3.36,0.36,14,5,19
5:16:0:0:0,58.1,4.2,0.25,27,9,36
5:16:1:0:0,56.5,3.21,0.25,8,3,11
5:16:2:0:0,53.8,3.04,0.3,0,0,0
5:16:3:0:0,50.5,2.24,0.35,0,0,0
5:16:4:0:0,49.3,1.44,0.38,0,0,0
5:16:5:0:0,47.8,0.53,0.41,0,0,0
5:16:6:0:0,45.3,1.57,0.45,0,0,0
5:16:7:0:0,46.8,2.6,0.44,0,0,0
5:16:8:0:0,46.8,1.26,0.42,0,0,0
5:16:9:0:0,48.2,1.2,0.41,0,0,0
5:16:10:0:0,45.7,0.77,0.41,0,0,0
5:16:11:0:0,47.7,1.86,0.41,0,0,0
5:16:12:0:0,47.3,2.09,0.48,0,0,0
5:16:13:0:0,48.2,1.38,0.46,1,0,2
5:16:14:0:0,40.6,3.39,0.56,3,1,4
5:16:15:0:0,36.5,4.62,0.83,3,1,5
5:16:16:0:0,39.9,2.48,0.83,10,3,14
5:16:17:0:0,39.9,3.08,0.58,13,4,17
5:16:18:0:0,42.6,2.38,0.51,28,9,37
5:16:19:0:0,43.7,2.17,0.47,27,9,36
5:16:20:0:0,40.6,3.21,0.58,28,9,38
5:16:21:0:0,41.9,4.6,0.63,28,9,37
5:16:22:0:0,40.8,5.43,0.63,29,10,39
5:16:23:0:0,39.9,4.79,0.66,15,5,20
5:17:0:0:0,39.4,4.33,0.64,16,5,21
5:17:1:0:0,37.8,4.29,0.65,3,1,3
5:17:2:0:0,36.7,3.62,0.67,0,0,0
5:17:3:0:0,36.7,3.34,0.69,0,0,0
5:17:4:0:0,36.0,2.71,0.72,0,0,0
5:17:5:0:0,35.4,2.78,0.68,0,0,0
5:17:6:0:0,34.5,1.17,0.71,0,0,0
5:17:7:0:0,36.5,1.17,0.73,0,0,0
5:17:8:0:0,36.0,1.34,0.74,0,0,0
5:17:9:0:0,35.6,1.32,0.69,0,0,0
5:17:10:0:0,33.6,2.38,0.68,0,0,0
5:17:11:0:0,31.3,2.45,0.67,0,0,0
5:17:12:0:0,29.8,2.2,0.82,0,0,0
5:17:13:0:0,32.2,1.56,0.84,1,0,2
5:17:14:0:0,33.4,2.5,0.68,6,2,8
5:17:15:0:0,34.0,1.88,0.7,11,4,15
5:17:16:0:0,33.3,2.29,0.78,16,5,21
5:17:17:0:0,35.1,2.71,0.82,25,8,33
5:17:18:0:0,36.3,2.57,0.78,31,10,41
5:17:19:0:0,39.7,1.84,0.78,24,8,32
5:17:20:0:0,39.2,2.77,0.63,29,10,38
5:17:21:0:0,40.3,2.77,0.58,25,8,33
5:17:22:0:0,41.0,2.84,0.56,20,7,27
5:17:23:0:0,39.6,2.3,0.58,8,3,11
5:18:0:0:0,36.3,1.73,0.72,3,1,5
5:18:1:0:0,37.2,1.86,0.83,1,0,1
5:18:2:0:0,38.3,1.36,0.78,0,0,0
5:18:3:0:0,36.0,2.35,0.75,0,0,0
5:18:4:0:0,36.9,3.7,0.71,0,0,0
5:18:5:0:0,36.5,3.52,0.65,0,0,0
5:18:6:0:0,35.8,3.71,0.64,0,0,0
5:18:7:0:0,35.8,2.94,0.65,0,0,0
5:18:8:0:0,35.4,1.86,0.65,0,0,0
5:18:9:0:0,33.8,0.77,0.73,0,0,0
5:18:10:0:0,34.7,1.55,0.7,0,0,0
5:18:11:0:0,34.9,0.69,0.7,0,0,0
5:18:12:0:0,34.7,1.61,0.68,0,0,0
5:18:13:0:0,35.2,2.34,0.68,2,1,2
5:18:14:0:0,36.1,2.46,0.66,9,3,12
5:18:15:0:0,37.6,2.28,0.63,10,3,14
5:18:16:0:0,40.1,1.92,0.59,24,8,32
5:18:17:0:0,40.5,2.48,0.54,19,6,25
5:18:18:0:0,40.8,2.24,0.53,16,5,21
5:18:19:0:0,42.4,2.45,0.51,26,9,34
5:18:20:0:0,44.1,2.59,0.47,30,10,40
5:18:21:0:0,45.5,2.81,0.45,38,13,51
5:18:22:0:0,47.1,3.14,0.4,51,17,68
5:18:23:0:0,46.6,2.66,0.39,30,10,40
5:19:0:0:0,45.3,2.86,0.41,15,5,20
5:19:1:0:0,43.3,2.63,0.46,2,1,3
5:19:2:0:0,42.8,2.1,0.5,0,0,0
5:19:3:0:0,41.7,1.41,0.48,0,0,0
5:19:4:0:0,40.6,0.23,0.52,0,0,0
5:19:5:0:0,39.7,0.58,0.54,0,0,0
5:19:6:0:0,35.4,1.14,0.57,0,0,0
5:19:7:0:0,35.6,1.5,0.59,0,0,0
5:19:8:0:0,34.2,1.86,0.6,0,0,0
5:19:9:0:0,35.8,1.1,0.61,0,0,0
5:19:10:0:0,35.1,0.35,0.63,0,0,0
5:19:11:0:0,32.9,0.88,0.68,0,0,0
5:19:12:0:0,34.7,1.69,0.7,2,1,3
5:19:13:0:0,39.9,1.85,0.63,16,5,21
5:19:14:0:0,43.0,1.89,0.57,31,10,41
5:19:15:0:0,49.1,1.31,0.49,43,14,58
5:19:16:0:0,52.2,2.12,0.42,57,19,75
5:19:17:0:0,51.8,1.9,0.38,58,19,78
5:19:18:0:0,55.9,2.29,0.33,57,19,76
5:19:19:0:0,57.2,1.51,0.32,33,11,44
5:19:20:0:0,56.8,1.59,0.3,27,9,35
5:19:21:0:0,54.7,2.22,0.32,17,6,23
5:19:22:0:0,56.3,1.67,0.29,34,11,45
5:19:23:0:0,57.0,1.35,0.28,20,7,26
5:20:0:0:0,56.5,1.18,0.28,12,4,16
5:20:1:0:0,55.2,0.82,0.3,4,1,6
5:20:2:0:0,52.3,1.19,0.35,1,0,1
5:20:3:0:0,50.5,2.49,0.41,0,0,0
5:20:4:0:0,51.1,2.67,0.39,0,0,0
5:20:5:0:0,50.2,2.82,0.39,0,0,0
5:20:6:0:0,49.8,2.68,0.41,0,0,0
5:20:7:0:0,48.6,2.01,0.43,0,0,0
5:20:8:0:0,48.6,2.45,0.44,0,0,0
5:20:9:0:0,44.1,2.73,0.51,0,0,0
5:20:10:0:0,44.1,3.01,0.52,0,0,0
5:20:11:0:0,46.4,3.62,0.48,0,0,0
5:20:12:0:0,47.3,2.88,0.47,5,2,6
5:20:13:0:0,45.5,2.87,0.56,6,2,8
5:20:14:0:0,53.2,2.88,0.49,28,9,38
5:20:15:0:0,55.4,2.17,0.39,37,12,49
5:20:16:0:0,55.4,1.32,0.36,17,6,23
5:20:17:0:0,56.1,1.33,0.37,14,5,18
