Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
JHN,Johnson,Stanton,KS,-101.7304,37.5782,1012.71,America/Chicago
LWC,Lawrence,Douglas,KS,-95.2115,39.0077,253.47,America/Chicago
LBL,LIBERAL_MUNI,Seward,KS,-100.9599,37.0442,879.0,America/Chicago
LYO,Lyons,Rice,KS,-98.2286,38.3403,518.295,America/Chicago
MHK,MANHATTAN,Geary,KS,-96.6778,39.1353,322.0,America/Chicago
MYZ,Marysville,Marshall,KS,-96.6306,39.8553,393.169,America/Chicago
IAB,MCCONNELL_AFB,Sedgwick,KS,-97.2673,37.623,418.0,America/Chicago
P28,MEDICINE_LODGE,Barber,KS,-98.5528,37.2839,468.0,America/Chicago
EWK,NEWTON,Harvey,KS,-97.2745,38.0582,467.0,America/Chicago
NRN,NORTON          ,Rooks,KS,-99.8947,39.8504,720.0,America/Chicago
OIN,OBERLIN         ,Sheridan,KS,-100.5393,39.8339,824.0,America/Chicago
IXD,OLATHE (IXD),Johnson,KS,-94.8903,38.8309,343.0,America/Chicago
OJC,OLATHE (OJC),Johnson,KS,-94.7392,38.85,334.0,America/Chicago
OWI,Ottawa,Franklin,KS,-95.2542,38.5409,292.66,America/Chicago
PPF,PARSONS,Montgomery,KS,-95.5042,37.3278,274.0,America/Chicago
PHG,PHILLIPSBURG    ,Rooks,KS,-99.3171,39.7358,581.0,America/Chicago
PTS,Pittsburg,Crawford,KS,-94.7311,37.4495,289.6,America/Chicago
PTT,Pratt,Pratt,KS,-98.7469,37.7016,595.0,America/Chicago
RSL,RUSSELL,Russell,KS,-98.8118,38.8721,568.0,America/Chicago
SLN,SALINA,Saline,KS,-97.6522,38.791,388.0,America/Chicago
SYF,St Francis,Sherman,KS,-101.7959,39.7611,1037.35,America/Denver
19S,Sublette,Haskell,KS,-100.8329,37.4969,892.566,America/Chicago
3K3,Syracuse,Hamilton,KS,-101.7463,37.9917,1005.7,America/Denver
FOE,TOPEKA (FOE),Shawnee,KS,-95.6636,38.9509,329.0,America/Chicago
TOP,TOPEKA (TOP),Shawnee,KS,-95.62,39.07,270.0,America/Chicago
ULS,Ulysses ,Grant,KS,-101.3736,37.604,930.429,America/Chicago
ICT,WICHITA,Sedgwick,KS,-97.43,37.65,408.0,America/Chicago
AAO,WICHITA (AAO),Sedgwick,KS,-97.22,37.75,433.0,America/Chicago
BEC,Wichita Beech Factory,Sedgwick,KS,-97.215,37.6945,424.671,America/Chicago
WLD,WINFIELD,Cowley,KS,-97.0369,37.1681,351.0,America/Chicago
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
DWU,Ashland,Greenup,KY,-82.738,38.5545,165.281,America/New_York
BRY,Bardstown - Samuels Field,Nelson,KY,-85.4996,37.8143,194.31,America/New_York
SJS,Big Sandy,Martin,KY,-82.6367,37.751,363.95,America/New_York
BWG,BOWLING GREEN,Warren,KY,-86.4197,36.9645,167.0,America/Chicago
FFT,CAPITAL CITY AIRPORT/FRANKFORT,Franklin,KY,-84.9033,38.1847,237.0,America/New_York
CVG,Cincinnati / N Kentucky Intl,Hamilton,KY,-84.6717,39.0431,267.0,America/New_York
DVK,Danville,Lincoln,KY,-84.7697,37.5779,311.5,America/New_York
EKX,Elizabethtown,Hardin,KY,-85.925,37.686,232.355,America/New_York
SYM,Fleming,Fleming,KY,-83.5874,38.215,328.182,America/New_York
FGX,Flemingsburg ,Mason,KY,-83.7434,38.5418,274.017,America/New_York
HOP,FORT CAMPBELL (AAF),Christian,KY,-87.4962,36.6686,174.0,America/Chicago
FTK,FORT KNOX/GODMAN,Hardin,KY,-85.9721,37.9071,230.0,America/New_York
27K,Georgetown,Scott,KY,-84.4347,38.2344,285.672,America/New_York
GLW,GLASGOW MUNI,Barren,KY,-85.9537,37.0318,218.0,America/Chicago
M21,Greenville,Muhlenberg,KY,-87.1564,37.2262,125.566,America/Chicago
KY8,Hancock,Hancock,KY,-86.8592,37.953,120.593,America/Chicago
I35,Harlan Tucker Memorial,Harlan,KY,-83.3585,36.8593,465.732,America/New_York
EHR,HENDERSON CITY,Henderson,KY,-87.6857,37.8078,117.0,America/Chicago
JKL,JACKSON/J. CARROLL,Breathitt,KY,-83.3144,37.5914,421.0,America/New_York
6I2,Lebanon - Springfield,Washington,KY,-85.2418,37.6352,256.484,America/New_York
LEX,LEXINGTON/BLUEGRASS,Fayette,KY,-84.6058,38.0408,301.0,America/New_York
LOZ,LONDON-CORBIN ARPT,Laurel,KY,-84.077,37.087,369.0,America/New_York
LOU,LOUISVILLE/BOWMAN,Jefferson,KY,-85.6637,38.228,167.0,America/New_York
SDF,LOUISVILLE/STANDIFO,Jefferson,KY,-85.736,38.1744,149.0,America/New_York
2I0,Madisonville,Hopkins,KY,-87.3982,37.3559,134.0,America/Chicago
5M9,Marion,Crittenden,KY,-88.1097,37.3363,191.316,America/Chicago
M25,Mayfield,Graves,KY,-88.5847,36.7691,153.778,America/Chicago
1A6,MIDDLESBORO-BELL,Grainger,KY,-83.7374,36.6106,352.0,America/New_York
EKQ,Monticello,Wayne,KY,-84.8561,36.8553,293.5,America/Kentucky/Monticello
IOB,Mount Sterling,Montgomery,KY,-83.9829,38.0575,306.067,America/New_York
CEY,Murray,Calloway,KY,-88.3728,36.6646,173.0,America/Chicago
OWB,OWENSBORO/DAVIESS,Daviess,KY,-87.1668,37.7388,124.0,America/Chicago
PAH,PADUCAH/BARKLEY,Massac,KY,-88.7744,37.0563,120.0,America/Chicago
PBX,Pikeville,Pike,KY,-82.5674,37.5587,445.992,America/New_York
K22,Prestonsburg,Martin,KY,-82.6367,37.751,363.95,America/New_York
I39,Richmond,Madison,KY,-84.3323,37.6308,309.0,America/New_York
SME,SOMERSET(AWOS),Pulaski,KY,-84.6156,37.0536,283.0,America/New_York
AAS,Taylor County,Taylor,KY,-85.3151,37.3569,269.409,America/New_York
BYL,Williamsburg,Whitley,KY,-84.1995,36.795,353.963,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
IYA,Abbeville,Vermilion,LA,-92.0842,29.9758,5.0,America/Chicago
0R3,Abbeville,Vermilion,LA,-92.0842,29.9758,4.6,America/Chicago
ESF,ALEXANDRIA/ESLER,Rapides,LA,-92.2958,31.3949,34.0,America/Chicago
AEX,ALEXANDRIA INTL/ENGLAND AFB,Rapides,LA,-92.5586,31.3347,27.0,America/Chicago
7R3,AMELIA/LAKE PALOURD,Terrebonne,LA,-91.0986,29.6931,2.0,America/Chicago
ATP,Atlantis,GMZ013,GM,-90.0269,27.1956,0.0,America/Chicago
AUD,AUDUBON PARK,Jefferson,LA,-90.1333,29.9333,2.0,America/Chicago
BAD,BARKSDALE AFB,Bossier,LA,-93.6626,32.5019,51.0,America/Chicago
BQP,Bastrop,Morehouse,LA,-91.8806,32.7561,50.9,America/Chicago
BTR,BATON ROUGE/RYAN,W Baton Rouge,LA,-91.1469,30.5372,21.0,America/Chicago
WBF,Block WR29,GMZ013,LA,-90.5,26.93,0.0,America/Chicago
BXA,Bogalusa,Hancock,LA,-89.865,30.8137,35.8701,America/Chicago
BVE,BOOTHVILLE,Plaquemines,LA,-89.4075,29.3333,1.0,America/Chicago
1B7,BOOTHVILLE/R L SUGGS HELIPORT,Plaquemines,LA,-89.4333,29.35,1.0,America/Chicago
LNQ,Buras,Plaquemines,LA,-89.438,29.364,1.0,America/Chicago
CVW,Cameron,Cameron,LA,-93.3,29.784,2.64563,America/Chicago
7R5,CAMERON HELIPORT,Cameron,LA,-93.3,29.7833,1.0,America/Chicago
CWF,CHENAULT AIRPARK,Calcasieu,LA,-93.1432,30.2106,4.0,America/Chicago
5R8,De Quincy,Calcasieu,LA,-93.4736,30.4411,27.5793,America/Chicago
DRI,DE RIDDER/BEAUREGARD REGIONAL,Beauregard,LA,-93.34,30.83,62.0,America/Chicago
EHC,East Cameron,GMZ013,GM,-92.878,28.429,0.0,America/Chicago
CMB,East Cameron 47,GMZ452,GM,-92.9792,29.4406,0.0,America/Chicago
EIR,Eugene Island 215,GMZ475,GM,-91.489,28.634,0.0,America/Chicago
3B6,EUGENE ISLAND 330,GMZ013,GM,-91.68,28.22,0.0,America/Chicago
POE,FORT POLK (ARMY),Vernon,LA,-93.1916,31.0448,100.0,America/Chicago
9F2,FOURCHON (SAWRS),Lafourche,LA,-90.2,29.1,2.0,America/Chicago
BKB,FULLERTON FLS/JRTK_FT_POLK ASOS,Vernon,LA,-92.9107,31.0217,90.0,America/Chicago
GAO,Galliano,Jefferson,LA,-90.2611,29.4448,-0.395924,America/Chicago
2GL,GALLIANO HELIPRT,Lafourche,LA,-90.288,29.409,3.0,America/Chicago
SQE,GOMEX Ship Shoal 354 ,GMZ570,GM,-90.819,28.083,-146.0,America/Chicago
REG,Gonzale,Ascension,LA,-90.9333,30.1667,7.98628,America/Chicago
L38,Gonzales,Ascension,LA,-90.9406,30.1727,1.64286,America/Chicago
3L4,Grand Chenier,Cameron,LA,-92.804,29.8,4.78308,America/Chicago
AXO,GRAND ISLE (SAWRS),Plaquemines,LA,-89.9667,29.25,2.0,America/Chicago
XCN,GREEN_CANYON_184,GMZ013,GM,-91.5167,27.7667,0.0,America/Chicago
XER,Green Canyon 19,Terrebonne,LA,-91,27.95,40.0,America/Chicago
GRY,Green Canyon 338,GMZ013,GM,-90.441,27.625,0.0,America/Chicago
HDC,HAMMOND MUNI AIRPORT,Livingston,LA,-90.42,30.52,13.0,America/Chicago
XIH,High Island 179A,GMZ355,GM,-94.521,29.18,0.0,America/Chicago
H08,HIGH ISLAND 264C,GMZ013,GM,-93.7333,28.4667,1.0,America/Chicago
HUM,HOUMA-TERREBONNE,Terrebonne,LA,-90.6604,29.5665,3.0,America/Chicago
IPN,Independence (GoM),GMZ013,GM,-87.9858,28.085,0.0,America/Chicago
7R4,INTRACOASTAL CITY,Vermilion,LA,-92.13,29.78,5.0,America/Chicago
3R7,Jennings,Jeff n Davis,LA,-92.6735,30.2427,5.5129,America/Chicago
LFT,Lafayette Regional,Lafayette,LA,-91.981,30.2115,10.4567,America/Chicago
LCH,LAKE CHARLES MUNI,Calcasieu,LA,-93.2283,30.1247,10.0,America/Chicago
GBK,Magnolia (GoM),GMZ013,GM,-92.2025,27.2039,0.0,America/Chicago
3F3,Mansfield,De Soto,LA,-93.764,32.0717,99.3397,America/Chicago
MNE,Minden,Webster,LA,-93.2981,32.646,84.7,America/Chicago
F24,Minden,Webster,LA,-93.2981,32.646,84.7,America/Chicago
CYD,MISS CANYAN 807,GMZ572,GM,-89.2167,28.1667,1.0,America/Chicago
MDJ,Mississippi Canyon,Plaquemines,LA,-89.7942,28.6425,0.0,America/Chicago
DSF,Mississippi Canyon 650,Plaquemines,LA,-88.2667,28.35,0.0,America/Chicago
MLU,MONROE REGIONAL,Richland,LA,-92.0377,32.5109,24.0,America/Chicago
IER,NATTCHITOCHES REGIONAL AIRPORT,Natchitoches,LA,-93.0991,31.7357,37.0,America/Chicago
ARA,NEW IBERIA/ACADIANA,Iberia,LA,-91.8839,30.0378,7.0,America/Chicago
7N0,New Orleans Downtown,Orleans,LA,-90.0827,29.9527,8.79244,America/Chicago
NEW,NEW ORLEANS/LAKEFRO,Orleans,LA,-90.0282,30.0424,3.0,America/Chicago
MSY,NEW ORLEANS/MOISANT,Jefferson,LA,-90.2511,29.9933,9.0,America/Chicago
NBG,NEW ORLEANS NAS,Plaquemines,LA,-90.035,29.8253,-6.0,America/Chicago
HZR,New Roads,Pointe Coupee,LA,-91.4787,30.7183,10.8868,America/Chicago
ACP,OAKDALE/ALLEN PARISH ARPT,Allen,LA,-92.69,30.75,33.0,America/Chicago
H78,Offshort,GMZ575,GM,-88.48,28.18,0.0,America/Chicago
4C0,Oil Platform,Cameron,LA,-93.18,29.78,1.0,America/Chicago
OPL,Opelousas,St Landry,LA,-92.0994,30.5584,23.4477,America/Chicago
PTN,PATTERSON MEMORIAL,Terrebonne,LA,-91.339,29.7096,3.0,America/Chicago
AQV,PEASON RIDGE/JRTK_FT_POLK ASOS,Vernon,LA,-93.2833,31.4,114.0,America/Chicago
QT8,PHI OIL PLATF,GMZ013,GM,-92.43,27.53,1.0,America/Chicago
QT9,PHI OIL PLATF,GMZ013,GM,-90.63,27.78,1.0,America/Chicago
XPY,Port Fourchon,Lafourche,LA,-90.202,29.123,2.0,America/Chicago
APS,Reserve,St. John The Baptist,LA,-90.5842,30.086,4.18874,America/Chicago
1L0,Reserve,St John Baptist,LA,-90.5827,30.087,1.79009,America/Chicago
RSN,Ruston,Lincoln,LA,-92.5883,32.5144,95.0,America/Chicago
VBS,Sabine 13B,Cameron,LA,-93.6383,29.4783,0.0,America/Chicago
GHB,Salsa,GMZ013,GM,-91.99,27.84,0.0,America/Chicago
P92,SALT POINT (RAMOS),Terrebonne,LA,-91.5256,29.5622,3.0,America/Chicago
DNK,SELF FLS/JRTK_FT_POLK ASOS,Vernon,LA,-93.1533,31.1106,113.0,America/Chicago
GSM,SHIP SHOAL 207A,GMZ570,GM,-90.9833,28.5333,1.0,America/Chicago
SPR,Ship Shoal (GoM),GMZ570,GM,-91.206,28.599,0.0,America/Chicago
DTN,SHREVEPORT DOWNTOWN,Bossier,LA,-93.745,32.5402,55.0,America/Chicago
SHV,SHREVEPORT REGIONAL,Bossier,LA,-93.8244,32.4472,79.0,America/Chicago
ASD,SLIDELL,St Tammany,LA,-89.8222,30.3433,8.0,America/Chicago
SCF,South Marsh 268,Iberia,LA,-91.8711,29.1158,0.0,America/Chicago
7R8,SOUTH MARSH ISLAND,GMZ013,GM,-91.9833,28.3,1.0,America/Chicago
SRN,SOUTH MARSH ISLAND BLOCK 268A,GMZ455,GM,-91.8667,29.1167,0.0,America/Chicago
STZ,South Timbalier,GMZ570,GM,-90.666,28.16,0.0,America/Chicago
S58,SOUTH TIMBALIER,GMZ570,GM,-90.5833,28.5333,1.0,America/Chicago
UXL,Sulphur,Calcasieu,LA,-93.3761,30.1314,3.0,America/Chicago
VNP,Vermillion 26,Vermilion,LA,-92.368,29.467,4.0,America/Chicago
VQT,Vermillion 331,GMZ013,GM,-92.264,28.27,0.0,America/Chicago
TVR,Vicksburg / Tallulah,Madison,LA,-91.0299,32.3481,28.1093,America/Chicago
0R4,Vidalia,Concordia,LA,-91.5065,31.562,14.5318,America/Chicago
VOA,Viosca Knoll,GMZ013,GM,-87.781,29.229,0.0,America/Chicago
W60,W. CAMERON 560,GMZ470,GM,-93.35,29.15,1.0,America/Chicago
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
BVY,BEVERLY MUNICIPAL,Essex,MA,-70.9161,42.5841,33.0,America/New_York
BOS,BOSTON/LOGAN INTL,Suffolk,MA,-71.0097,42.3606,9.0,America/New_York
CQX,CHATHAM MUNI ARPT,Barnstable,MA,-69.9933,41.6875,19.0,America/New_York
CEF,CHICOPEE/WESTOVER,Hampden,MA,-72.5348,42.194,75.0,America/New_York
MQE,EAST MILTON/BLUE HILL OBSERV,Norfolk,MA,-71.1142,42.2121,200.0,America/New_York
FIT,FITCHBURG,Worcester,MA,-71.7558,42.5519,106.0,America/New_York
BED,HANSCOM FLD/BEDFORD,Middlesex,MA,-71.289,42.4699,41.0,America/New_York
HYA,HYANNIS/POLANDO FLD,Barnstable,MA,-70.28,41.67,16.0,America/New_York
LWM,LAWRENCE MUNICIPAL,Middlesex,MA,-71.1234,42.7172,45.0,America/New_York
GHG,Marshfield,Plymouth,MA,-70.6721,42.0982,3.4,America/New_York
3B2,Marshfield Airport,Plymouth,MA,-70.677,42.0965,3.0,America/New_York
MVY,MARTHAS VINEYARD,Dukes,MA,-70.615,41.3931,21.0,America/New_York
ACK,NANTUCKET MEMORIAL,Nantucket,MA,-70.0603,41.2531,15.0,America/New_York
EWB,NEW BEDFORD MUNI,Bristol,MA,-70.9583,41.6764,24.0,America/New_York
AQW,NORTH ADAMS,Berkshire,MA,-73.1702,42.6962,476.0,America/New_York
OWD,NORWOOD MEMORIAL,Norfolk,MA,-71.1733,42.1912,15.0,America/New_York
ORE,ORANGE (ASOS),Worcester,MA,-72.2886,42.5701,164.0,America/New_York
FMH,OTIS ANGB,Barnstable,MA,-70.5215,41.6585,40.0,America/New_York
PSF,PITTSFIELD MUNI,Berkshire,MA,-73.2892,42.4272,364.0,America/New_York
PYM,PLYMOUTH MUNICIPAL,Plymouth,MA,-70.7288,41.909,45.0,America/New_York
PVC,PROVINCETOWN (AWOS),Barnstable,MA,-70.22,42.07,2.0,America/New_York
TAN,TAUNTON MUNI AIRPORT,Bristol,MA,-71.0211,41.8756,13.0,America/New_York
BAF,WESTFIELD/BARNES,Hampden,MA,-72.7161,42.1578,83.0,America/New_York
ORH,WORCESTER (AMOS),Worcester,MA,-71.8757,42.2673,308.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
ADW,ANDREWS AFB,Prince Georges,MD,-76.867,38.8108,86.0,America/New_York
NAK,Annapolis,Anne Arundel,MD,-76.4891,38.9913,1.33359,America/New_York
DMH,BALTIMORE INNER HARBOR,Baltimore City,MD,-76.61,39.28,6.0,America/New_York
MTN,BALTIMORE/MARTIN,Baltimore,MD,-76.4138,39.3257,7.0,America/New_York
BWI,BALTIMORE/WASH INTL,Anne Arundel,MD,-76.6683,39.1754,47.0,America/New_York
CGE,Cambridge,Dorchester,MD,-76.0304,38.5393,5.8,America/New_York
RSP,Camp David,Frederick,MD,-77.468,39.645,561.0,America/New_York
CGS,College Park,Washington,MD,-76.9223,38.9806,14.6,America/New_York
CBE,Cumberland,Allegany,MD,-78.7609,39.6154,236.2,America/New_York
ESN,Easton,Talbot,MD,-76.069,38.8042,21.9,America/New_York
FME,Fort Meade,Anne Arundel,MD,-76.7594,39.0854,46.0,America/New_York
FDK,FREDERICK MUNI APT,Frederick,MD,-77.3743,39.4176,92.0,America/New_York
GAI,Gaithersburg,Montgomery,MD,-77.166,39.1683,164.3,America/New_York
HGR,HAGERSTOWN REGIONAL,Washington,MD,-77.7297,39.7078,215.0,America/New_York
2W6,Leonardtown,St Marys,MD,-76.5501,38.3154,43.3,America/New_York
2G4,Oakland,Garrett,MD,-79.3394,39.5803,894.0,America/New_York
OXB,OCEAN CITY MUNI,Worcester,MD,-75.1239,38.3083,4.0,America/New_York
NHK,PATUXENT RIVER NAS,St Marys,MD,-76.4118,38.286,12.0,America/New_York
APG,PHILLIPS AAF/ABERDN,Harford,MD,-76.1688,39.4662,18.0,America/New_York
RJD,Ridgely,Queen Annes,MD,-75.8663,38.9701,20.0,America/New_York
SBY,SALISBURY REGIONAL,Worcester,MD,-75.5103,38.3405,16.0,America/New_York
W29,Stevensville,Queen Annes,MD,-76.3296,38.9764,5.0,America/New_York
NUI,St Inigoes,St Marys,MD,-76.4285,38.146,6.7,America/New_York
DMW,Westminster,Carroll,MD,-77.0077,39.6083,240.5,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
LEW,AUBURN-LEWISTON,Cumberland,ME,-70.2835,44.0485,88.0,America/New_York
AUG,AUGUSTA STATE ARPT,Lincoln,ME,-69.8,44.32,107.0,America/New_York
BGR,BANGOR INTL ARPT,Hancock,ME,-68.8281,44.8074,59.0,America/New_York
BHB,BAR HARBOR (AWOS),Hancock,ME,-68.3616,44.4498,26.0,America/New_York
NHZ,BRUNSWICK NAS,Cumberland,ME,-69.9386,43.8922,23.0,America/New_York
CAR,CARIBOU MUNICIPAL,Penobscot,ME,-68.02,46.87,190.0,America/New_York
40B,CLAYTON LAKE,Aroostook,ME,-69.531,46.609,314.0,America/New_York
EPM,EASTPORT        ,Washington,ME,-67.0127,44.9101,14.0,America/New_York
FVE,FRENCHVILLE,Aroostook,ME,-68.3127,47.2855,301.0,America/New_York
IZG,FRYEBERG,Oxford,ME,-70.9479,43.9911,138.0,America/New_York
GNR,GREENVILLE (AMOS),Piscataquis,ME,-69.5953,45.4622,316.0,America/New_York
HUL,HOULTON INTL ARPT,Aroostook,ME,-67.7921,46.1231,150.0,America/New_York
MLT,MILLINOCKET MUNI,Penobscot,ME,-68.6856,45.6478,124.0,America/New_York
OLD,OLD TOWN/DEWITT ,Hancock,ME,-68.6743,44.9525,39.0,America/New_York
PWM,PORTLAND INTL JET,Cumberland,ME,-70.3044,43.6424,19.0,America/New_York
PQI,PRESQUE ISLE (AWOS),Aroostook,ME,-68.0448,46.689,146.0,America/New_York
8B0,Rangeley,Franklin,ME,-70.6646,44.9919,552.508,America/New_York
RKD,ROCKLAND/KNOX(AWOS),Knox,ME,-69.0993,44.0601,17.0,America/New_York
SFM,SANFORD MUNI (AWOS),York,ME,-70.708,43.3939,74.0,America/New_York
WVL,WATERVILLE (AWOS),Kennebec,ME,-69.6755,44.5333,101.0,America/New_York
IWI,WISCASSET,Lincoln,ME,-69.7126,43.9614,21.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
ADG,ADRIAN          ,Fulton,MI,-84.0773,41.8677,241.0,America/Detroit
AMN,Alma,Gratiot,MI,-84.6879,43.3221,229.8,America/Detroit
APN,ALPENA,Alpena,MI,-83.5644,45.0717,210.0,America/Detroit
ARB,ANN ARBOR,Washtenaw,MI,-83.7397,42.224,251.0,America/Detroit
BAX,BAD AXE,Huron,MI,-82.9854,43.7802,234.0,America/Detroit
BTL,BATTLE CREEK,Calhoun,MI,-85.2515,42.3073,290.0,America/Detroit
SJX,BEAVER ISLAND,Charlevoix,MI,-85.5666,45.6923,204.0,America/Detroit
ACB,BELLAIRE,Antrim,MI,-85.1984,44.9886,190.0,America/Detroit
BEH,BENTON HARBOR,Berrien,MI,-86.4285,42.1286,191.0,America/Detroit
RQB,BIG RAPIDS,Mecosta,MI,-85.5041,43.7226,302.0,America/Detroit
CAD,CADILLAC/WEXFORD,Wexford,MI,-85.4189,44.2753,398.0,America/Detroit
CFS,Caro,Tuscola,MI,-83.4454,43.4588,214.0,America/Detroit
CVX,CHARLEVOIX,Charlevoix,MI,-85.2747,45.3047,204.0,America/Detroit
FPK,CHARLOTTE,Eaton,MI,-84.8114,42.5745,272.0,America/Detroit
SLH,CHEBOYGAN,Cheboygan,MI,-84.5193,45.6537,195.0,America/Detroit
CIU,CHIPPEWA INTL,Chippewa,MI,-84.47,46.25,244.0,America/Detroit
OEB,COLDWATER,Branch,MI,-85.0525,41.9333,292.0,America/Detroit
P59,COPPER HARBOR,Keweenaw,MI,-87.875,47.4669,190.0,America/Detroit
DET,DETROIT/CITY AIR,Wayne,MI,-83.0099,42.4092,190.0,America/Detroit
ONZ,DETROIT/GROSSE I,Wayne,MI,-83.1615,42.0991,180.0,America/Detroit
DTW,DETROIT/WAYNE,Wayne,MI,-83.33,42.23,195.0,America/Detroit
YIP,DETROIT/WILLOW,Wayne,MI,-83.5304,42.2379,215.0,America/Detroit
DRM,Drummond Island,Chippewa,MI,-83.7439,46.0093,203.6,America/Detroit
ESC,ESCANABA,Delta,MI,-87.0937,45.7227,187.0,America/Detroit
FNT,FLINT,Genesee,MI,-83.7494,42.9667,233.0,America/Detroit
FKS,Frankfort,Benzie,MI,-86.2008,44.6252,193.0,America/Detroit
FFX,Freemont,Muskegon,MI,-85.9949,43.4393,235.3,America/Detroit
GLR,GAYLORD,Otsego,MI,-84.7036,45.0135,407.0,America/Detroit
GRR,GRAND RAPIDS,Kent,MI,-85.52,42.88,237.0,America/Detroit
GOV,GRAYLING AF,Crawford,MI,-84.73,44.68,353.0,America/Detroit
SAW,GWINN/SAWYER AFB,Marquette,MI,-87.3954,46.3536,372.0,America/Detroit
CMX,HANCOCK,Houghton,MI,-88.4891,47.1684,326.0,America/Detroit
MGN,HARBOR SPRINGS,Emmet,MI,-84.9134,45.4256,209.0,America/Detroit
JYM,HILLSDALE,Hillsdale,MI,-84.5858,41.9213,360.0,America/Detroit
BIV,HOLLAND,Allegan,MI,-86.0967,42.7461,208.0,America/Detroit
HTL,HOUGHTON LAKE,Roscommon,MI,-84.6711,44.3598,351.0,America/Detroit
OZW,HOWELL,Livingston,MI,-83.9822,42.6294,293.0,America/Detroit
Y70,Ionia,Ionia,MI,-85.0606,42.938,249.3,America/Detroit
IMT,IRON MOUNTAIN,Florence,MI,-88.1146,45.8184,349.0,America/Menominee
IWD,IRONWOOD,Gogebic,MI,-90.1314,46.5275,375.0,America/Menominee
JXN,JACKSON/REYNOLDS,Jackson,MI,-84.4594,42.2598,305.0,America/Detroit
AZO,KALAMAZOO,Kalamazoo,MI,-85.5519,42.2347,272.0,America/Detroit
DUH,LAMBERTVILLE,Monroe,MI,-83.6553,41.7358,204.0,America/Detroit
LAN,LANSING,Clinton,MI,-84.58,42.78,264.0,America/Detroit
D95,Lapeer,Lapeer,MI,-83.2723,43.0666,253.037,America/Detroit
LDM,LUDINGTON/MASON,Mason,MI,-86.4079,43.9625,197.0,America/Detroit
MCD,MACKINAC ISLAND,Mackinac,MI,-84.6372,45.865,226.0,America/Detroit
MBL,MANISTEE,Manistee,MI,-86.2469,44.2725,189.0,America/Detroit
ISQ,MANISTIQUE,Schoolcraft,MI,-86.1718,45.9746,209.0,America/Detroit
P75,MANISTIQUE,Schoolcraft,MI,-86.23,45.95,178.0,America/Detroit
RMY,MARSHALL,Calhoun,MI,-84.9554,42.2512,287.0,America/Detroit
TEW,MASON,Ingham,MI,-84.4232,42.5658,280.0,America/Detroit
MNM,MENOMINEE,Marinette,MI,-87.6384,45.1266,191.0,America/Menominee
IKW,Midland,Midland,MI,-84.2613,43.6629,193.5,America/Detroit
TTF,MONROE,Monroe,MI,-83.4347,41.9399,188.0,America/Detroit
MOP,MOUNT PLEASANT,Isabella,MI,-84.7372,43.6217,230.0,America/Detroit
P53,Munising,Alger,MI,-86.6508,46.4119,182.381,America/Detroit
MKG,MUSKEGON,Muskegon,MI,-86.2367,43.1711,191.0,America/Detroit
ERY,NEWBERRY,Luce,MI,-85.4572,46.3111,265.0,America/Detroit
OSC,OSCODA/WURTSMITH,Iosco,MI,-83.3942,44.4515,193.0,America/Detroit
RNP,Owosso,Shiawassee,MI,-84.1389,42.9929,224.0,America/Detroit
PLN,PELLSTON,Emmet,MI,-84.7967,45.5709,217.0,America/Detroit
PTK,PONTIAC,Oakland,MI,-83.4201,42.6655,299.0,America/Detroit
P58,PORT HOPE,Huron,MI,-82.7931,44.0219,179.0,America/Detroit
PHN,PORT HURON,St. Clair,MI,-82.5289,42.911,198.0,America/Detroit
PZQ,Rogers City,Presque Isle,MI,-83.8129,45.4071,204.0,America/Detroit
MBS,SAGINAW,Saginaw,MI,-84.08,43.53,202.0,America/Detroit
HYX,SAGINAW/BROWNE,Saginaw,MI,-83.8623,43.4334,183.0,America/Detroit
ANJ,SAULT STE MARIE,Chippewa,MI,-84.3684,46.4792,218.0,America/Detroit
MTC,SELFRIDGE ANGB,Macomb,MI,-82.8355,42.6083,177.0,America/Detroit
LWA,South Haven,Van Buren,MI,-86.2561,42.3508,203.0,America/Detroit
IRS,STURGIS/KIRSCH,St. Joseph,MI,-85.4389,41.8133,282.0,America/Detroit
HAI,Three Rivers,St. Joseph,MI,-85.5934,41.9597,251.0,America/Detroit
TVC,TRAVERSE CIT,Grand Traverse,MI,-85.5824,44.7416,190.0,America/Detroit
VLL,Troy,Oakland,MI,-83.1779,42.5429,222.0,America/Detroit
Y31,West Branch,Ogemaw,MI,-84.1798,44.2448,261.813,America/Detroit
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
AIT,AITKIN NDB,Aitkin,MN,-93.6768,46.5484,367.0,America/Chicago
AEL,ALBERT LEA,Freeborn,MN,-93.3672,43.6815,383.0,America/Chicago
AXN,ALEXANDRIA,Douglas,MN,-95.3947,45.8663,433.0,America/Chicago
