# vdumptext.csv run at 2011-01-01 07:00:00 PST on 4160 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
node978185978173,7196.501929,-0.006885,7266.490975,4.193982,7045.729423,2.093721
node978190978185,7196.994776,-0.007121,7266.742336,4.194147,7042.847165,2.093356
node978196978190,7197.488024,-0.007357,7266.993894,4.194311,7039.965846,2.092991
node978178978196,7197.981672,-0.007593,7267.245649,4.194476,7037.085466,2.092625
node978171978178,7198.596550,-0.007886,7267.559219,4.194681,7033.502307,2.092170
node978175978171,7199.134181,-0.008148,7267.843522,4.194862,7030.321284,2.091767
node978181978175,7199.618471,-0.008384,7268.099600,4.195026,7027.459343,2.091403
node978197978181,7200.103160,-0.008620,7268.355871,4.195189,7024.598330,2.091040
node978176978197,7200.588250,-0.008855,7268.612337,4.195352,7021.738247,2.090676
node978189978176,7201.026251,-0.009068,7268.843892,4.195500,7019.158616,2.090347
node978202978189,7201.464578,-0.009280,7269.075605,4.195647,7016.579744,2.090018
node978182978202,7201.903230,-0.009493,7269.307476,4.195794,7014.001631,2.089689
node978177978182,0.000000,0.000000,7269.260990,4.195793,0.000000,0.000000
node841713978177,0.000000,0.000000,7269.210165,4.195792,0.000000,0.000000
nodeR2909x1841713,0.000000,0.000000,7269.203967,4.195792,0.000000,0.000000
node841714R2909x1,0.000000,0.000000,7269.203932,4.195792,0.000000,0.000000
node841715841714,0.000000,0.000000,7268.888445,4.195783,0.000000,0.000000
node969649841715,0.000000,0.000000,7268.863652,4.195782,0.000000,0.000000
node841718969649,0.000000,0.000000,7268.590933,4.195775,0.000000,0.000000
node841719841718,0.000000,0.000000,7267.955945,4.195758,0.000000,0.000000
node841720841719,0.000000,0.000000,7267.779391,4.195753,0.000000,0.000000
node841722841720,0.000000,0.000000,7267.649961,4.195749,0.000000,0.000000
node841723841722,0.000000,0.000000,7267.572100,4.195747,0.000000,0.000000
nodeFFRN1-F011x1841723,0.000000,0.000000,7267.571274,4.195747,0.000000,0.000000
node841724FFRN1-F011x1,0.000000,0.000000,7267.571274,4.195747,0.000000,0.000000
node841725841724,0.000000,0.000000,7267.570587,4.195747,0.000000,0.000000
node1806-0099841725,0.000000,0.000000,7267.569443,4.195747,0.000000,0.000000
nodeS1806-33-0211806-0099,121.125853,4.195742,121.125853,4.195742,0.000000,0.000000
node1806-28-011841739,0.000000,0.000000,7267.565003,4.195747,0.000000,0.000000
nodeS1806-28-0011806-28-011,121.125498,4.195737,121.125498,4.195737,0.000000,0.000000
node841727841740,0.000000,0.000000,7267.389812,4.195742,0.000000,0.000000
nodeF18526x1841727,0.000000,0.000000,7267.389076,4.195742,0.000000,0.000000
node939255F18526x1,0.000000,0.000000,7267.389074,4.195742,0.000000,0.000000
node841728939255,0.000000,0.000000,7267.382176,4.195742,0.000000,0.000000
node1806-0098841728,0.000000,0.000000,7267.375941,4.195742,0.000000,0.000000
nodeS1806-33-0341806-0098,121.122065,4.195726,121.122065,4.195726,0.000000,0.000000
node841734939235,0.000000,0.000000,7267.227516,4.195738,0.000000,0.000000
nodeF18527x1841734,0.000000,0.000000,7267.227116,4.195738,0.000000,0.000000
node939275F18527x1,0.000000,0.000000,7267.227114,4.195738,0.000000,0.000000
node841736939275,0.000000,0.000000,7267.219319,4.195738,0.000000,0.000000
nodeT18549841736,0.000000,0.000000,7267.217238,4.195738,0.000000,0.000000
nodeS1806-33-024T18549,121.119701,4.195727,121.119701,4.195727,0.000000,0.000000
nodeS1806-33-0271806-0097,121.120017,4.195732,121.120017,4.195732,0.000000,0.000000
node841744841742,0.000000,0.000000,7266.974553,4.195731,0.000000,0.000000
node841748841744,0.000000,0.000000,7266.839341,4.195727,0.000000,0.000000
node923535841748,0.000000,0.000000,7266.470143,4.195714,0.000000,0.000000
node923536923535,0.000000,0.000000,7266.463416,4.195714,0.000000,0.000000
node841999923536,0.000000,0.000000,7266.431000,4.195713,0.000000,0.000000
nodeT10512841999,0.000000,0.000000,7266.426678,4.195713,0.000000,0.000000
nodeS1806-27-011T10512,121.106807,4.195708,121.106807,4.195708,0.000000,0.000000
nodeT10513923537,0.000000,0.000000,7266.427059,4.195713,0.000000,0.000000
nodeS1806-27-008T10513,121.106813,4.195708,121.106813,4.195708,0.000000,0.000000
node841997923538,0.000000,0.000000,7266.419262,4.195713,0.000000,0.000000
nodeT10515841997,0.000000,0.000000,7266.408491,4.195713,0.000000,0.000000
nodeS1806-28-013T10515,121.106504,4.195707,121.106504,4.195707,0.000000,0.000000
node923593923594,0.000000,0.000000,7266.450983,4.195714,0.000000,0.000000
node841751923593,0.000000,0.000000,7266.414360,4.195713,0.000000,0.000000
nodeFFRN1-F081x1841751,0.000000,0.000000,7266.413478,4.195713,0.000000,0.000000
node841752FFRN1-F081x1,0.000000,0.000000,7266.413478,4.195713,0.000000,0.000000
node1806-0198841752,0.000000,0.000000,7266.408359,4.195713,0.000000,0.000000
nodeS1806-33-0611806-0198,121.106501,4.195707,121.106501,4.195707,0.000000,0.000000
node841755841754,0.000000,0.000000,7266.406588,4.195713,0.000000,0.000000
node841757841755,0.000000,0.000000,7266.386107,4.195712,0.000000,0.000000
node841759841757,0.000000,0.000000,7266.356896,4.195711,0.000000,0.000000
node841760841759,0.000000,0.000000,7266.329983,4.195711,0.000000,0.000000
node841762841760,0.000000,0.000000,7266.316238,4.195710,0.000000,0.000000
node841763841762,0.000000,0.000000,7266.314209,4.195710,0.000000,0.000000
nodeFFRN1-F140x1841763,0.000000,0.000000,7266.314057,4.195710,0.000000,0.000000
node841764FFRN1-F140x1,0.000000,0.000000,7266.314056,4.195710,0.000000,0.000000
node1806-0062841764,0.000000,0.000000,7266.310666,4.195710,0.000000,0.000000
nodeS1806-34-0051806-0062,121.104873,4.195705,121.104873,4.195705,0.000000,0.000000
node841767841766,0.000000,0.000000,7266.295043,4.195710,0.000000,0.000000
nodeFFRN1-F176x1841767,0.000000,0.000000,7266.294586,4.195710,0.000000,0.000000
node841768FFRN1-F176x1,0.000000,0.000000,7266.294585,4.195710,0.000000,0.000000
node1806-0088841768,0.000000,0.000000,7266.289695,4.195710,0.000000,0.000000
nodeS1806-33-0491806-0088,121.104524,4.195704,121.104524,4.195704,0.000000,0.000000
node923342841770,0.000000,0.000000,7266.280185,4.195709,0.000000,0.000000
node841771923342,0.000000,0.000000,7266.275773,4.195709,0.000000,0.000000
nodeFFRN1-F196x1841771,0.000000,0.000000,7266.272521,4.195709,0.000000,0.000000
node841772FFRN1-F196x1,0.000000,0.000000,7266.272519,4.195709,0.000000,0.000000
node1806-0190841772,0.000000,0.000000,7266.269052,4.195709,0.000000,0.000000
nodeS1806-33-0601806-0190,121.103898,4.195699,121.103898,4.195699,0.000000,0.000000
node926654841775,0.000000,0.000000,7266.262657,4.195709,0.000000,0.000000
node1806-33-057926654,0.000000,0.000000,7266.244721,4.195708,0.000000,0.000000
nodeS1806-33-0041806-33-057,121.103774,4.195703,121.103774,4.195703,0.000000,0.000000
nodeS1806-33-0721806-33-066,121.104365,4.195704,121.104365,4.195704,0.000000,0.000000
nodeS1806-33-0141806-33-052,121.105195,4.195705,121.105195,4.195705,0.000000,0.000000
nodeS1806-34-0031806-33-051,121.105644,4.195706,121.105644,4.195706,0.000000,0.000000
nodeS1806-33-0181806-33-050,121.106131,4.195707,121.106131,4.195707,0.000000,0.000000
nodeFFRN1-F217x1841777,0.000000,0.000000,7266.405774,4.195713,0.000000,0.000000
node841778FFRN1-F217x1,0.000000,0.000000,7266.405774,4.195713,0.000000,0.000000
node1806-0245841778,0.000000,0.000000,7266.400299,4.195713,0.000000,0.000000
nodeS1806-34-0061806-0245,121.106367,4.195707,121.106367,4.195707,0.000000,0.000000
node923597923596,0.000000,0.000000,7266.427423,4.195713,0.000000,0.000000
nodeT10500923597,0.000000,0.000000,7266.427254,4.195713,0.000000,0.000000
nodeS1806-27-003T10500,121.106816,4.195708,121.106816,4.195708,0.000000,0.000000
node923601923599,0.000000,0.000000,7266.364524,4.195712,0.000000,0.000000
nodeT10502923601,0.000000,0.000000,7266.362829,4.195711,0.000000,0.000000
nodeS1806-27-001T10502,121.105743,4.195706,121.105743,4.195706,0.000000,0.000000
node923605923604,0.000000,0.000000,7266.309198,4.195710,0.000000,0.000000
node921618923605,0.000000,0.000000,7266.305147,4.195710,0.000000,0.000000
node921620921618,0.000000,0.000000,7266.299181,4.195710,0.000000,0.000000
node923606921620,0.000000,0.000000,7266.297113,4.195710,0.000000,0.000000
nodeT7804923606,0.000000,0.000000,7266.294570,4.195710,0.000000,0.000000
nodeS1806-27-005T7804,121.104605,4.195704,121.104605,4.195704,0.000000,0.000000
nodeS1806-27-012T12908,121.104647,4.195704,121.104647,4.195704,0.000000,0.000000
node913658923607,0.000000,0.000000,7266.183916,4.195706,0.000000,0.000000
nodeT4020913658,0.000000,0.000000,7266.182526,4.195706,0.000000,0.000000
nodeS1806-34-002T4020,121.102738,4.195701,121.102738,4.195701,0.000000,0.000000
node913607914581,0.000000,0.000000,7266.123102,4.195705,0.000000,0.000000
node923608913607,0.000000,0.000000,7266.077403,4.195703,0.000000,0.000000
node841793923608,0.000000,0.000000,7265.763737,4.195695,0.000000,0.000000
node923610841793,0.000000,0.000000,7265.761601,4.195695,0.000000,0.000000
nodeT10505923610,0.000000,0.000000,7265.761432,4.195695,0.000000,0.000000
nodeS1806-34-001T10505,121.095719,4.195689,121.095719,4.195689,0.000000,0.000000
nodeT10506923609,0.000000,0.000000,7265.758000,4.195694,0.000000,0.000000
nodeS1806-27-010T10506,121.095662,4.195689,121.095662,4.195689,0.000000,0.000000
node923612923611,0.000000,0.000000,7265.629935,4.195691,0.000000,0.000000
node923614923612,0.000000,0.000000,7265.496133,4.195687,0.000000,0.000000
node981769923614,0.000000,0.000000,7265.495709,4.195687,0.000000,0.000000
node981766981769,0.000000,0.000000,7265.493068,4.195687,0.000000,0.000000
node981768981766,0.000000,0.000000,7265.489503,4.195687,0.000000,0.000000
node981775981768,0.000000,0.000000,7265.485542,4.195687,0.000000,0.000000
node981773981775,0.000000,0.000000,7265.482901,4.195687,0.000000,0.000000
node981765981773,0.000000,0.000000,7265.478940,4.195687,0.000000,0.000000
node981777981765,0.000000,0.000000,7265.474979,4.195687,0.000000,0.000000
node981783981777,0.000000,0.000000,7265.471987,4.195686,0.000000,0.000000
node981767981783,0.000000,0.000000,7265.469236,4.195686,0.000000,0.000000
node981781981767,0.000000,0.000000,7265.465935,4.195686,0.000000,0.000000
node981779981781,0.000000,0.000000,7265.462634,4.195686,0.000000,0.000000
node981772981779,0.000000,0.000000,7265.459399,4.195686,0.000000,0.000000
node981776981772,0.000000,0.000000,7265.455988,4.195686,0.000000,0.000000
node981774981776,0.000000,0.000000,7265.452687,4.195686,0.000000,0.000000
node981771981774,0.000000,0.000000,7265.450047,4.195686,0.000000,0.000000
node981778981771,0.000000,0.000000,7265.450047,4.195686,0.000000,0.000000
node981782981778,0.000000,0.000000,7265.450047,4.195686,0.000000,0.000000
node981770981782,0.000000,0.000000,7265.450047,4.195686,0.000000,0.000000
node6920x1-Bx1981770,0.000000,0.000000,7265.450047,4.195686,0.000000,0.000000
nodeS1806-27-0021806-27-048,121.090530,4.195681,121.090530,4.195681,0.000000,0.000000
node928725923615,0.000000,0.000000,7265.452154,4.195686,0.000000,0.000000
node928730928725,0.000000,0.000000,7265.400932,4.195684,0.000000,0.000000
node928731928730,0.000000,0.000000,7265.308245,4.195682,0.000000,0.000000
node928127928731,0.000000,0.000000,7265.191448,4.195678,0.000000,0.000000
nodeT7903928127,0.000000,0.000000,7265.182160,4.195678,0.000000,0.000000
nodeS1806-35-015T7903,121.086065,4.195673,121.086065,4.195673,0.000000,0.000000
nodeT7871928733,0.000000,0.000000,7265.191448,4.195678,0.000000,0.000000
node837409928735,0.000000,0.000000,7265.162337,4.195678,0.000000,0.000000
node924936837409,0.000000,0.000000,7265.128289,4.195677,0.000000,0.000000
node965706924936,0.000000,0.000000,7265.104262,4.195676,0.000000,0.000000
node965707965706,0.000000,0.000000,7265.087500,4.195676,0.000000,0.000000
node837415965707,0.000000,0.000000,7265.077956,4.195675,0.000000,0.000000
node837416837415,0.000000,0.000000,7265.075262,4.195675,0.000000,0.000000
node837417837416,0.000000,0.000000,7265.075058,4.195675,0.000000,0.000000
node928193837417,0.000000,0.000000,7265.072194,4.195675,0.000000,0.000000
nodeT12193928193,0.000000,0.000000,7265.072194,4.195675,0.000000,0.000000
nodeS1806-35-032T12192,121.084232,4.195670,121.084232,4.195670,0.000000,0.000000
nodeS1806-35-0311806-0180,121.084047,4.195665,121.084047,4.195665,0.000000,0.000000
nodeS1806-35-052T28536,121.084487,4.195670,121.084487,4.195670,0.000000,0.000000
nodeS1806-35-0351806-0052,121.084766,4.195671,121.084766,4.195671,0.000000,0.000000
nodeT14008924937,0.000000,0.000000,7265.128289,4.195677,0.000000,0.000000
node928741928736,0.000000,0.000000,7265.136259,4.195677,0.000000,0.000000
node928742928741,0.000000,0.000000,7265.085411,4.195675,0.000000,0.000000
node928748928742,0.000000,0.000000,7265.052140,4.195674,0.000000,0.000000
node928749928748,0.000000,0.000000,7265.033781,4.195674,0.000000,0.000000
nodeT15654928749,0.000000,0.000000,7265.028234,4.195674,0.000000,0.000000
nodeS1806-35-026T15654,121.083218,4.195663,121.083218,4.195663,0.000000,0.000000
node928752928750,0.000000,0.000000,7265.007235,4.195673,0.000000,0.000000
node6159x1-A928752,0.000000,0.000000,7265.007235,4.195673,0.000000,0.000000
nodeS1806-35-003T15652,121.082868,4.195663,121.082868,4.195663,0.000000,0.000000
nodeS1806-35-004T15655,121.083335,4.195659,121.083335,4.195659,0.000000,0.000000
nodeS1806-35-046T5158,121.084452,4.195670,121.084452,4.195670,0.000000,0.000000
nodeS1806-35-044T15656,121.085300,4.195672,121.085300,4.195672,0.000000,0.000000
nodeS1806-26-004T15660,121.089711,4.195679,121.089711,4.195679,0.000000,0.000000
nodeS1806-35-048T10509,121.090565,4.195681,121.090565,4.195681,0.000000,0.000000
nodeS1806-34-007T4048,121.100985,4.195698,121.100985,4.195698,0.000000,0.000000
nodeS1806-33-0011806-28-014,121.113684,4.195722,121.113684,4.195722,0.000000,0.000000
nodeS1806-33-0631806-28-009,121.127195,4.195744,121.127195,4.195744,0.000000,0.000000
nodeF21679x1842003,0.000000,0.000000,7267.777338,4.195753,0.000000,0.000000
node842004F21679x1,0.000000,0.000000,7267.777335,4.195753,0.000000,0.000000
node842006842004,0.000000,0.000000,7267.757257,4.195752,0.000000,0.000000
nodeT18597842006,0.000000,0.000000,7267.732395,4.195751,0.000000,0.000000
nodeS1806-28-004T18597,121.127725,4.195731,121.127725,4.195731,0.000000,0.000000
nodeS1806-28-0071806-0100,121.128983,4.195747,121.128983,4.195747,0.000000,0.000000
nodeS1806-33-0351806-28-004,121.142878,4.195770,121.142878,4.195770,0.000000,0.000000
node979018978187,7202.548816,-0.009802,7269.680263,4.196014,7010.270207,2.089216
node979019979018,7202.689812,-0.009874,7269.780759,4.196069,7009.331014,2.089118
node978936979019,7203.278431,-0.010174,7270.199196,4.196298,7005.418590,2.088711
node978937978936,7203.867697,-0.010474,7270.618016,4.196527,7001.507331,2.088303
node978938978937,7204.457610,-0.010773,7271.037217,4.196757,6997.597237,2.087894
node978939978938,7205.048169,-0.011073,7271.456801,4.196986,6993.688311,2.087486
node978940978939,7205.639375,-0.011372,7271.876766,4.197215,6989.780555,2.087077
node979020978940,7206.183856,-0.011648,7272.263472,4.197426,6986.186454,2.086700
node979022979020,7206.717029,-0.011917,7272.642084,4.197632,6982.671447,2.086331
node925819979022,7207.440880,-0.012283,7273.156699,4.197912,6977.907645,2.085830
nodeF10787x1925819,0.000000,0.000000,7273.156530,4.197912,0.000000,0.000000
node925823F10787x1,0.000000,0.000000,7273.156529,4.197912,0.000000,0.000000
node925820925823,0.000000,0.000000,7273.154791,4.197912,0.000000,0.000000
nodeT10789925820,0.000000,0.000000,7273.149535,4.197912,0.000000,0.000000
nodeS1806-28-015T10789,121.218854,4.197906,121.218854,4.197906,0.000000,0.000000
node979024979023,7208.035140,-0.012582,7273.579670,4.198141,6974.003757,2.085419
nodeF28659x1979024,7208.034887,-0.012582,0.000000,0.000000,0.000000,0.000000
node839562F28659x1,7208.034886,-0.012582,0.000000,0.000000,0.000000,0.000000
nodeT28660839562,7208.032758,-0.012582,0.000000,0.000000,0.000000,0.000000
nodeS1806-29-012T28660,120.133575,-0.012588,120.133575,-0.012588,0.000000,0.000000
node979026979025,7209.700387,-0.012861,7273.394022,4.198485,6969.694884,2.084868
node839565979026,7209.457884,-0.012884,7273.486688,4.198501,6968.975512,2.084875
node979021839565,7197.785713,-0.013969,7277.950569,4.199240,6934.338195,2.085236
node978941979021,7198.298294,-0.014226,7278.314672,4.199436,6930.997617,2.084882
node979028978941,7198.811348,-0.014482,7278.679055,4.199633,6927.657911,2.084527
node979029979028,7199.315273,-0.014734,7279.036899,4.199825,6924.381478,2.084179
node979030979029,7200.036226,-0.015094,7279.549451,4.200100,6919.701791,2.083680
node979031979030,7200.782466,-0.015465,7280.080573,4.200385,6914.867378,2.083165
node979032979031,7201.201916,-0.015674,7280.379454,4.200544,6912.154370,2.082875
node976752979032,7201.621678,-0.015882,7280.678520,4.200704,6909.441942,2.082585
node976753976752,7201.614458,-0.015883,0.000000,0.000000,0.000000,0.000000
nodeR28918x1976753,7201.612698,-0.015883,0.000000,0.000000,0.000000,0.000000
node976756R28918x1,7201.612685,-0.015883,0.000000,0.000000,0.000000,0.000000
node976759976756,7201.608109,-0.015883,0.000000,0.000000,0.000000,0.000000
node976764976759,7201.479633,-0.015887,0.000000,0.000000,0.000000,0.000000
node976754976764,7201.417304,-0.015888,0.000000,0.000000,0.000000,0.000000
node976774976754,7201.417135,-0.015888,0.000000,0.000000,0.000000,0.000000
nodeF28814x1976774,7201.417025,-0.015888,0.000000,0.000000,0.000000,0.000000
node976760F28814x1,7201.417025,-0.015888,0.000000,0.000000,0.000000,0.000000
node1806-20-027976760,7201.415046,-0.015888,0.000000,0.000000,0.000000,0.000000
nodeS1806-20-0181806-20-027,120.023280,-0.015894,120.023280,-0.015894,0.000000,0.000000
node914393976758,7201.191371,-0.015895,0.000000,0.000000,0.000000,0.000000
node914391914393,7201.190358,-0.015895,0.000000,0.000000,0.000000,0.000000
nodeT3935914391,7201.189294,-0.015895,0.000000,0.000000,0.000000,0.000000
nodeS1806-20-066T3935,120.019518,-0.015900,120.019518,-0.015900,0.000000,0.000000
node910687976755,7201.070538,-0.015898,0.000000,0.000000,0.000000,0.000000
nodeT4205910687,7201.066992,-0.015898,0.000000,0.000000,0.000000,0.000000
nodeS1806-20-065T4205,120.017479,-0.015904,120.017479,-0.015904,0.000000,0.000000
node976750976765,7200.956192,-0.015901,0.000000,0.000000,0.000000,0.000000
node976773976750,7200.928033,-0.015902,0.000000,0.000000,0.000000,0.000000
node976762976773,7200.908045,-0.015903,0.000000,0.000000,0.000000,0.000000
node976768976762,7200.896630,-0.015903,0.000000,0.000000,0.000000,0.000000
node976757976768,7200.879255,-0.015903,0.000000,0.000000,0.000000,0.000000
node976749976757,7200.872196,-0.015904,0.000000,0.000000,0.000000,0.000000
node976751976749,7200.866354,-0.015904,0.000000,0.000000,0.000000,0.000000
nodeT28813976751,7200.865240,-0.015904,0.000000,0.000000,0.000000,0.000000
nodeS1806-20-005T28813,120.014117,-0.015909,120.014117,-0.015909,0.000000,0.000000
node12286x1-Ax1976766,7200.866354,-0.015904,0.000000,0.000000,0.000000,0.000000
nodeS1806-20-012T28811,120.014233,-0.015909,120.014233,-0.015909,0.000000,0.000000
nodeS1806-20-019T28810,120.014350,-0.015909,120.014350,-0.015909,0.000000,0.000000
nodeS1806-20-047T28809,120.014640,-0.015908,120.014640,-0.015908,0.000000,0.000000
