xBase,yBase
-84.946092,30.134247
Bus Name,xVal,yVal,xDif,yDif,xAdj,yAdj
m1047507,1669375.2447,12281914.262,-24578.785400000168,4336.50500000082,-85.0198283562,30.147256515000002
l2820531,1669502.3191,12281883.259,-24451.711000000127,4305.502000000328,-85.019447133,30.147163506
l3160109,1669732.0309,12281619.501,-24221.999200000195,4041.744000000879,-85.01875799759999,30.146372232
m1047497,1669877.869,12281433.94,-24076.161100000143,3856.1830000001937,-85.01832048329999,30.145815548999998
l3195365,1669843.1185,12281289.139,-24110.911599999992,3711.3820000011474,-85.01842473479999,30.145381146000002
l3104136,1669925.1,12281374.532,-24028.930099999998,3796.7750000003725,-85.0181787903,30.145637325
l2822872,1670240.4838,12281029.309,-23713.546300000045,3451.552000001073,-85.0172326389,30.144601656000003
m1047490,1670303.6072,12280731.382,-23650.42290000012,3153.625,-85.0170432687,30.143707874999997
l3729297,1670178.884,12280526.009,-23775.146100000013,2948.252000000328,-85.01741743829999,30.143091756
l3729298,1669980.523,12280472.912,-23973.507100000046,2895.155000001192,-85.0180125213,30.142932465
l3727707,1669785.0618,12280469.361,-24168.968300000066,2891.604000000283,-85.01859890489999,30.142921812
l3727708,1669741.0913,12280294.089,-24212.93880000012,2716.3320000004023,-85.0187308164,30.142395996
m3949157,1669735.0783,12280278.561,-24218.951800000155,2700.8040000014007,-85.01874885539999,30.142349412
l3727711,1669833.9476,12280151.516,-24120.08250000002,2573.759000001475,-85.0184522475,30.141968277000004
l3727712,1669973.5639,12280154.174,-23980.46620000014,2576.4170000012964,-85.0180333986,30.141976251000003
l3728037,1669631.9656,12279948.518,-24322.064500000095,2370.7609999999404,-85.01905819349999,30.141359283
m3949154,1669628.8895,12279608.349,-24325.140600000042,2030.5920000001788,-85.01906742179999,30.140338776
l3728042,1669862.7261,12279663.145,-24091.304000000004,2085.388000000268,-85.018365912,30.140503164
l3728043,1670076.611,12279626.957,-23877.419100000057,2049.2000000011176,-85.01772425729999,30.1403946
l3728038,1669619.096,12279615.992,-24334.934100000188,2038.2350000012666,-85.0190968023,30.140361705000004
l3728039,1669413.1041,12279773.885,-24540.925999999978,2196.1280000004917,-85.019714778,30.140835384
l3728040,1669262.2197,12279902.081,-24691.810400000075,2324.3240000009537,-85.0201674312,30.141219972000002
l3728041,1669156.4774,12279968.682,-24797.552700000117,2390.925000000745,-85.02048465809999,30.141419775
l3727709,1669540.7518,12280349.635,-24413.27830000012,2771.8780000004917,-85.01933183489999,30.142562634
l3727710,1669322.0213,12280441.385,-24632.008800000185,2863.6280000004917,-85.0199880264,30.142837884
l2726973,1670468.3811,12280560.051,-23485.648999999976,2982.294000001624,-85.01654894699999,30.143193882000002
l3122821,1671320.9799,12280228.029,-22633.050200000172,2650.271999999881,-85.01399115059999,30.142197816
m1047486,1671735.5811,12280409.22,-22218.449000000022,2831.463000001386,-85.01274734699999,30.142741389
l3177665,1671675.5829,12280408.978,-22278.447200000053,2831.2210000008345,-85.01292734159999,30.142740663
l2860482,1671744.1295,12280088.302,-22209.90060000005,2510.5449999999255,-85.01272170179999,30.141778634999998
l3254204,1671893.8711,12278069.179,-22060.158999999985,491.4220000002533,-85.012272477,30.135721266
l3010560,1672215.702,12280209.998,-21738.328100000042,2632.2410000003874,-85.01130698429999,30.142143723
m1047483,1672308.0995,12280156.05,-21645.93060000008,2578.2930000014603,-85.0110297918,30.141981879000003
m1047480,1672522.0582,12280006.374,-21431.971900000004,2428.6170000005513,-85.0103879157,30.141532851
m1069483,1672823.0609,12279784.469,-21130.969200000167,2206.712000001222,-85.0094849076,30.140867136
l2785517,1673342.0487,12280286.532,-20611.981400000164,2708.7750000003725,-85.00792794419999,30.142373325
l3066809,1673559.6405,12280532.231,-20394.38960000011,2954.474000001326,-85.00727516879999,30.143110422000003
m1069487,1673675.1313,12280706.118,-20278.898800000083,3128.3610000014305,-85.0069286964,30.143632083000004
l2954344,1673898.1381,12280676.938,-20055.891999999993,3099.180999999866,-85.006259676,30.143544542999997
l2897767,1674064.2104,12280658.768,-19889.81970000011,3081.0109999999404,-85.0057614591,30.143490033
l3254208,1674489.8995,12280689.931,-19464.130600000033,3112.174000000581,-85.00448439179999,30.143583522
m1069488,1673667.779,12281152.902,-20286.251099999994,3575.1450000014156,-85.00695075329999,30.144972435000003
l2933120,1673662.016,12281635.738,-20292.01410000003,4057.981000000611,-85.00696804229999,30.146420943
l3104117,1674260.462,12281870.472,-19693.568100000033,4292.714999999851,-85.0051727043,30.147125144999997
l2745806,1674499.2343,12282281.665,-19454.795800000196,4703.907999999821,-85.0044563874,30.148358723999998
l2748125,1673854.5402,12281160.618,-20099.48990000016,3582.8610000014305,-85.0063904697,30.144995583000004
l2673303,1674031.512,12281160.381,-19922.518099999987,3582.623999999836,-85.00585955429999,30.144994871999998
m1069481,1672943.7701,12279668.818,-21010.26000000001,2091.0610000006855,-85.00912278,30.140520183
l3141396,1672815.5489,12279471.088,-21138.48120000004,1893.3310000002384,-85.00950744359999,30.139926993
l3066808,1672482.5891,12279063.638,-21471.441000000108,1485.8810000009835,-85.01050632299999,30.138704643
l2673308,1673143.2821,12279476.7,-20810.748000000138,1898.9429999999702,-85.008524244,30.139943829
l2991939,1673359.7885,12279177.331,-20594.241600000067,1599.5740000009537,-85.00787472479999,30.139045722000002
l3216367,1673511.2709,12278909.621,-20442.759200000204,1331.8640000000596,-85.00742027759999,30.138242591999997
m1069468,1673577.7981,12278791.402,-20376.232000000076,1213.6450000014156,-85.00722069599999,30.137887935000002
m1069469,1673628.4451,12278797.915,-20325.585000000196,1220.1579999998212,-85.00706875499999,30.137907474
l3048227,1673739.9219,12278812.259,-20214.108200000133,1234.5020000003278,-85.00673432459999,30.137950506
l3010561,1673088.7357,12278665.737,-20865.294400000013,1087.980000000447,-85.0086878832,30.13751094
m1069464,1673734.4005,12278609.662,-20219.629600000102,1031.905000001192,-85.0067508888,30.137342715000003
l3216342,1673637.1409,12278490.588,-20316.889200000092,912.8310000002384,-85.00704266759999,30.136985492999997
l2879063,1673462.8316,12278386.5,-20491.198500000173,808.7430000007153,-85.0075655955,30.136673229
m1069461,1673864.7516,12278380.581,-20089.278500000015,802.8240000009537,-85.00635983549999,30.136655472
l3160123,1673728.1827,12278197.511,-20225.847400000086,619.7540000006557,-85.00676954219999,30.136106262000002
l2897805,1673543.2115,12277959.947,-20410.818600000115,382.1900000013411,-85.00732445579999,30.13539357
l2876798,1674023.66,12278355.891,-19930.370100000175,778.1340000014752,-85.00588311029999,30.136581402000004
m1069457,1674265.5083,12278166.09,-19688.521799999988,588.3330000005662,-85.0051575654,30.136011999
e182745,1674300.8814,12278159.963,-19653.14870000002,582.2060000002384,-85.0050514461,30.135993618
l2925506,1674162.8503,12277823.382,-19791.17980000004,245.625,-85.00546553939999,30.134983875
m1069438,1674138.0695,12277723.89,-19815.960600000108,146.1330000013113,-85.00553988179999,30.134685399000002
m1069437,1674088.4587,12277721.469,-19865.571400000015,143.7120000012219,-85.00568871419999,30.134678136
l2710543,1674320.3128,12277718.803,-19633.717300000135,141.0460000000894,-85.0049931519,30.134670137999997
l3066810,1673918.3191,12277713.171,-20035.711000000127,135.41400000080466,-85.006199133,30.134653242000002
l2897769,1673493.6581,12277690.028,-20460.372000000207,112.27100000157952,-85.007473116,30.134583813000003
l3778577,1673318.3575,12277734.478,-20635.672600000165,156.72100000083447,-85.00799901779999,30.134717163
l3141395,1673109.8096,12277712.024,-20844.220500000054,134.26700000092387,-85.0086246615,30.134649801000002
l2766749,1674082.9905,12277507.642,-19871.03960000002,-70.11499999836087,-85.0057051188,30.134036655000003
d5956499-2_int,1693954.0301,12277577.757,0.0,0.0,-84.946092,30.134247
q14411,1693954.0301,12277577.757,0.0,0.0,-84.946092,30.134247
m1069428,1674009.0332,12277235.024,-19944.996900000144,-342.7329999990761,-85.00592699069999,30.133218801
l3029518,1673877.4328,12277292.209,-20076.597300000023,-285.5479999985546,-85.00632179189999,30.133390356000003
l2897807,1673609.1407,12277432.82,-20344.889399999985,-144.93699999898672,-85.00712666819999,30.133812189
l2973178,1673755.5686,12277242.692,-20198.461499999976,-335.06499999947846,-85.0066873845,30.133241805
m1069424,1673946.9296,12276991.3,-20007.100500000175,-586.4569999985397,-85.0061133015,30.132487629000003
l2935549,1673877.4287,12276709.061,-20076.601400000043,-868.6959999985993,-85.0063218042,30.131640912
m1069420,1673792.5719,12276405.67,-20161.458199999994,-1172.0869999993593,-85.00657637459999,30.130730739
m1069417,1673856.3916,12275198.911,-20097.638500000117,-2378.845999998972,-85.00638491549999,30.127110462
m1069411,1673857.6983,12274937.582,-20096.331800000044,-2640.1749999988824,-85.0063809954,30.126326475000003
l2766741,1673829.8618,12274652.992,-20124.16830000002,-2924.7649999987334,-85.0064645049,30.125472705000004
m1069382,1673799.0599,12274454.791,-20154.970200000098,-3122.966000000015,-85.0065569106,30.124878101999997
l2822877,1673774.529,12274330.108,-20179.501099999994,-3247.6490000002086,-85.00663050329999,30.124504053
m1069376,1673732.8686,12274212.275,-20221.161500000162,-3365.481999998912,-85.00675548449999,30.124150554000003
m3036167,1673326.615,12274380.452,-20627.4151000001,-3197.304999999702,-85.00797424529999,30.124655085
l3085391,1673463.2166,12274578.514,-20490.813500000164,-2999.2429999988526,-85.00756444049999,30.125249271
l2973156,1673317.4604,12274385.032,-20636.56970000011,-3192.7249999996275,-85.0080017091,30.124668825
m1069393,1673027.3817,12274633.02,-20926.648400000064,-2944.736999999732,-85.0088719452,30.125412789
m1069408,1672850.9383,12274779.009,-21103.091800000053,-2798.747999999672,-85.0094012754,30.125850756
l2822867,1672662.7804,12274962.31,-21291.249700000044,-2615.446999998763,-85.00996574909999,30.126400659
m1069412,1672653.9207,12274970.94,-21300.10940000019,-2606.8169999998063,-85.0099923282,30.126426548999998
l2879061,1672845.5111,12275161.232,-21108.519000000088,-2416.52499999851,-85.00941755699999,30.126997425000003
l3066813,1672523.2788,12275125.83,-21430.75130000012,-2451.9269999992102,-85.0103842539,30.126891219
l2991910,1672297.3885,12275295.691,-21656.641600000206,-2282.0659999996424,-85.01106192479999,30.127400802
l2879072,1672205.9412,12275412.64,-21748.08890000009,-2165.1169999986887,-85.0113362667,30.127751649000004
m1047441,1671455.1813,12275454.071,-22498.848800000036,-2123.685999998823,-85.01358854639999,30.127875942000003
l3197635,1671634.0618,12275365.929,-22319.968300000066,-2211.8279999997467,-85.0130519049,30.127611515999998
l2804258,1671424.7275,12275265.88,-22529.302600000054,-2311.876999998465,-85.0136799078,30.127311369000005
m1047442,1671318.211,12275473.15,-22635.819100000197,-2104.606999998912,-85.01399945729999,30.127933179000003
l3235250,1671154.1007,12275606.75,-22799.929400000023,-1971.0069999992847,-85.01449178819999,30.128333979
m1047444,1671224.642,12275678.671,-22729.3881000001,-1899.0859999991953,-85.01428016429999,30.128549742
m1047447,1670756.7109,12275849.671,-23197.319200000027,-1728.0859999991953,-85.01568395759999,30.129062742000002
l2954349,1670646.2991,12275985.929,-23307.731000000145,-1591.8279999997467,-85.01601519299999,30.129471516
l2766722,1670433.7781,12275861.099,-23520.252000000095,-1716.6579999998212,-85.016652756,30.129097026
l2879071,1670261.6191,12275875.058,-23692.41100000008,-1702.698999999091,-85.01716923299999,30.129138903
l3029504,1670004.2511,12275924.251,-23949.779000000097,-1653.5059999991208,-85.017941337,30.129286482
l3046854,1669822.9826,12275992.4,-24131.047500000102,-1585.3569999989122,-85.0184851425,30.129490929000003
m1047453,1669661.678,12276053.042,-24292.35210000002,-1524.714999999851,-85.0189690563,30.129672855
l2691948,1669586.9834,12275837.248,-24367.046700000064,-1740.5089999996126,-85.01919314009999,30.129025473
l2913406,1669788.1789,12276294.964,-24165.85120000015,-1282.7929999995977,-85.0185895536,30.130398621
l2785547,1669452.6796,12276195.226,-24501.350500000175,-1382.5309999994934,-85.01959605149999,30.130099407
m1047457,1669348.3914,12276271.317,-24605.63870000001,-1306.4399999994785,-85.0199089161,30.13032768
l2710546,1669268.7692,12276376.13,-24685.26090000011,-1201.6269999984652,-85.0201477827,30.130642119000004
l3254214,1669026.712,12276552.848,-24927.318100000033,-1024.908999999985,-85.02087395429999,30.131172272999997
l3214112,1668968.3604,12276820.468,-24985.669700000202,-757.288999998942,-85.0210490091,30.131975133
l3160104,1668968.9297,12277159.85,-24985.100400000112,-417.9069999996573,-85.0210473012,30.132993279
m1047471,1668737.2682,12277443.29,-25216.76190000004,-134.4670000001788,-85.0217422857,30.133843599
l3216349,1668791.4664,12277469.873,-25162.563700000057,-107.88399999961257,-85.02157969109999,30.133923348
l2879077,1668498.4304,12277645.521,-25455.599700000137,67.76400000043213,-85.0224587991,30.134450292
m1026693,1668258.6588,12277956.51,-25695.3713,378.75300000049174,-85.02317811389999,30.135383259
l2991916,1668592.5483,12277959.771,-25361.481800000183,382.01400000043213,-85.02217644539999,30.135393042
m1026699,1668039.4982,12278121.915,-25914.53190000006,544.1579999998212,-85.02383559569999,30.135879474
m1026704,1667884.0837,12278196.462,-26069.946400000015,618.7050000000745,-85.02430183919999,30.136103114999997
l2841634,1667855.9605,12277659.489,-26098.069600000046,81.73200000077486,-85.0243862088,30.134492196
l2991915,1667888.1592,12278376.719,-26065.87089999998,798.9620000012219,-85.02428961269999,30.136643886
l2673320,1667906.8984,12278571.41,-26047.131700000027,993.6530000008643,-85.0242333951,30.137227959
l3048209,1667928.1689,12278785.799,-26025.86120000016,1208.0420000012964,-85.0241695836,30.137871126000004
l3029183,1668273.7034,12279283.97,-25680.326700000092,1706.2130000013858,-85.02313298009999,30.139365639
l2973180,1668487.9447,12277459.829,-25466.08539999998,-117.92799999937415,-85.02249025619999,30.133893216
l3139086,1669206.7435,12276103.062,-24747.286599999992,-1474.6949999984354,-85.02033385979999,30.129822915000002
l3029520,1669060.5122,12275937.842,-24893.517900000094,-1639.914999999106,-85.0207725537,30.129327255
l2897774,1672772.8194,12274685.289,-21181.21070000017,-2892.46799999848,-85.0096356321,30.125569596000002
l3029501,1672780.5936,12274370.327,-21173.43650000007,-3207.429999999702,-85.0096123095,30.12462471
m3036165,1672775.9406,12274366.35,-21178.089500000002,-3211.4069999996573,-85.0096262685,30.124612779
l3235252,1672817.7648,12274156.192,-21136.265300000086,-3421.5649999994785,-85.0095007959,30.123982305
l3197636,1672361.2001,12273970.209,-21592.830000000075,-3607.5479999985546,-85.01087048999999,30.123424356
m1047424,1672366.062,12273673.978,-21587.968100000173,-3903.7789999991655,-85.01085590429999,30.122535663
l2691949,1672360.3399,12273461.052,-21593.69020000007,-4116.7050000000745,-85.0108730706,30.121896884999998
l3104127,1672219.3105,12273627.202,-21734.719600000186,-3950.554999999702,-85.0112961588,30.122395335
l3181545,1673976.9369,12274076.091,-19977.093200000003,-3501.66599999927,-85.00602327959999,30.123742002
l3125349,1674190.8915,12273824.67,-19763.13860000018,-3753.0869999993593,-85.00538141579999,30.122987739
l3143999,1674362.2231,12273404.072,-19591.80700000003,-4173.684999998659,-85.004867421,30.121725945
m4113347,1674383.0963,12273210.839,-19570.9338,-4366.917999999598,-85.0048048014,30.121146246
l3235243,1675984.6405,12273547.666,-17969.38960000011,-4030.091000000015,-85.0000001688,30.122156727
l3159448,1674410.7975,12272924.992,-19543.23259999999,-4652.764999998733,-85.0047216978,30.120288705000004
m1069311,1674411.584,12272916.865,-19542.44610000006,-4660.891999999061,-85.00471933829999,30.120264324
m1069312,1674324.7733,12272919.372,-19629.25680000009,-4658.3849999997765,-85.0049797704,30.120271844999998
l2970258,1674352.5893,12272802.657,-19601.440799999982,-4775.0999999996275,-85.00489632239999,30.1199217
