hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
1627, 0.00000, 1709.28, -155.947, 1845.89, -157.496, 1683.88, -156.516, 0, 0
1628, 0.00000, 1658.99, -155.894, 1791.48, -157.45, 1635.92, -156.476, 0, 0
1629, 0.00000, 1659.23, -155.895, 1791.48, -157.451, 1637.13, -156.478, 0, 0
1630, 0.00000, 1638.94, -155.874, 1769.11, -157.433, 1618.17, -156.463, 0, 0
1631, 0.00000, 1479.1, -155.706, 1596.17, -157.282, 1459.47, -156.328, 0, 0
1632, 0.00000, 1303.99, -155.507, 1407.25, -157.1, 1285.62, -156.163, 0, 0
1633, 0.00000, 1082.75, -155.219, 1169.32, -156.832, 1066.15, -155.912, 0, 0
1634, 0.00000, 960.282, -155.032, 1038.4, -156.653, 943.669, -155.739, 0, 0
1635, 0.00000, 890.821, -154.912, 963.688, -156.537, 874.773, -155.626, 0, 0
1636, 0.00000, 822.749, -154.784, 890.934, -156.413, 807.136, -155.503, 0, 0
1637, 0.00000, 780.416, -154.696, 845.185, -156.325, 764.005, -155.414, 0, 0
1638, 0.00000, 772.78, -154.678, 836.856, -156.307, 755.139, -155.394, 0, 0
1639, 0.00000, 898.833, -154.922, 972.964, -156.544, 879.622, -155.63, 0, 0
1640, 0.00000, 922.517, -154.967, 998.607, -156.588, 901.804, -155.669, 0, 0
1641, 0.00000, 867.854, -154.873, 940.217, -156.497, 844.493, -155.572, 0, 0
1642, 0.00000, 855.268, -154.849, 926.82, -156.473, 830.144, -155.544, 0, 0
1643, 0.00000, 982.436, -155.067, 1063.14, -156.682, 954.98, -155.752, 0, 0
1644, 0.00000, 1178.08, -155.353, 1273.57, -156.953, 1149.06, -156.013, 0, 0
1645, 0.00000, 1394.72, -155.62, 1506.7, -157.199, 1364.14, -156.243, 0, 0
1646, 0.00000, 1570.29, -155.81, 1695.61, -157.371, 1538.53, -156.4, 0, 0
1647, 0.00000, 1725.82, -155.962, 1863.24, -157.506, 1694.29, -156.521, 0, 0
1648, 0.00000, 1876.03, -156.102, 2024.79, -157.628, 1843.92, -156.63, 0, 0
1649, 0.00000, 2002.71, -156.214, 2160.48, -157.725, 1968.87, -156.715, 0, 0
1650, 0.00000, 2066.02, -156.27, 2229.73, -157.775, 2036.47, -156.76, 0, 0
1651, 0.00000, 2015.64, -156.224, 2174.77, -157.736, 1986.81, -156.726, 0, 0
1652, 0.00000, 1926.83, -156.144, 2078.33, -157.668, 1899.25, -156.668, 0, 0
1653, 0.00000, 1806.98, -156.034, 1949.33, -157.573, 1781.93, -156.585, 0, 0
1654, 0.00000, 1698.59, -155.931, 1832.91, -157.483, 1676.93, -156.508, 0, 0
1655, 0.00000, 1526.33, -155.756, 1647.08, -157.327, 1506.97, -156.369, 0, 0
1656, 0.00000, 1355.1, -155.567, 1462.23, -157.156, 1336.75, -156.214, 0, 0
1657, 0.00000, 1129.48, -155.284, 1218.94, -156.893, 1112, -155.969, 0, 0
1658, 0.00000, 966.702, -155.043, 1044.57, -156.663, 949.055, -155.748, 0, 0
1659, 0.00000, 850.821, -154.839, 919.747, -156.466, 833.734, -155.554, 0, 0
1660, 0.00000, 783.759, -154.703, 847.745, -156.332, 766.053, -155.42, 0, 0
1661, 0.00000, 704.699, -154.525, 762.876, -156.156, 687.537, -155.241, 0, 0
1662, 0.00000, 684.871, -154.472, 741.959, -156.102, 666.869, -155.184, 0, 0
1663, 0.00000, 682.107, -154.464, 738.457, -156.093, 661.437, -155.169, 0, 0
1664, 0.00000, 729.986, -154.58, 789.108, -156.205, 704.502, -155.276, 0, 0
1665, 0.00000, 800.325, -154.736, 865.231, -156.359, 771.765, -155.427, 0, 0
1666, 0.00000, 956.949, -155.025, 1032.97, -156.638, 924.71, -155.705, 0, 0
1667, 0.00000, 1135.17, -155.295, 1224.79, -156.895, 1100.62, -155.955, 0, 0
1668, 0.00000, 1382.45, -155.603, 1490.09, -157.181, 1345.53, -156.224, 0, 0
1669, 0.00000, 1631.37, -155.868, 1757.81, -157.42, 1592.42, -156.442, 0, 0
1670, 0.00000, 1843.36, -156.071, 1986.26, -157.599, 1804.81, -156.603, 0, 0
1671, 0.00000, 1997.58, -156.209, 2153.24, -157.719, 1959.2, -156.708, 0, 0
1672, 0.00000, 2115.11, -156.31, 2279.53, -157.805, 2076.64, -156.784, 0, 0
1673, 0.00000, 2152.18, -156.342, 2320.48, -157.833, 2115.97, -156.809, 0, 0
1674, 0.00000, 2175.13, -156.36, 2345.77, -157.851, 2142.4, -156.825, 0, 0
1675, 0.00000, 2157.95, -156.345, 2327.72, -157.839, 2127.65, -156.816, 0, 0
1676, 0.00000, 2054.02, -156.257, 2215.53, -157.765, 2026.23, -156.753, 0, 0
1677, 0.00000, 1911.21, -156.132, 2061.75, -157.658, 1885.79, -156.66, 0, 0
1678, 0.00000, 1779.86, -156.008, 1919.79, -157.551, 1756.63, -156.567, 0, 0
1679, 0.00000, 1572.72, -155.806, 1695.91, -157.372, 1551.65, -156.41, 0, 0
1680, 0.00000, 1376.52, -155.591, 1484.94, -157.178, 1357.07, -156.233, 0, 0
1681, 0.00000, 1171.22, -155.34, 1263.94, -156.945, 1152.97, -156.018, 0, 0
1682, 0.00000, 995.701, -155.089, 1075.76, -156.708, 977.685, -155.79, 0, 0
1683, 0.00000, 862.277, -154.861, 932.074, -156.487, 844.552, -155.575, 0, 0
1684, 0.00000, 796.892, -154.731, 861.715, -156.358, 778.666, -155.446, 0, 0
1685, 0.00000, 709.368, -154.537, 767.495, -156.167, 690.994, -155.25, 0, 0
1686, 0.00000, 701.997, -154.514, 759.646, -156.143, 682.346, -155.224, 0, 0
1687, 0.00000, 692.644, -154.492, 749.287, -156.119, 670.793, -155.194, 0, 0
1688, 0.00000, 720.015, -154.557, 778.38, -156.183, 695.429, -155.255, 0, 0
1689, 0.00000, 852.957, -154.838, 921.669, -156.458, 824.403, -155.53, 0, 0
1690, 0.00000, 988.225, -155.077, 1066.11, -156.687, 954.624, -155.753, 0, 0
1691, 0.00000, 1125.15, -155.282, 1213.62, -156.882, 1089.48, -155.941, 0, 0
1692, 0.00000, 1357.5, -155.577, 1463.64, -157.157, 1320.87, -156.202, 0, 0
1693, 0.00000, 1669.77, -155.906, 1799.17, -157.453, 1630.64, -156.472, 0, 0
1694, 0.00000, 1929.39, -156.149, 2078.85, -157.666, 1889.7, -156.662, 0, 0
1695, 0.00000, 2079.3, -156.279, 2240.51, -157.779, 2039.98, -156.761, 0, 0
1696, 0.00000, 2172.25, -156.359, 2341.48, -157.848, 2134.79, -156.821, 0, 0
1697, 0.00000, 2202.19, -156.383, 2374.01, -157.868, 2165.42, -156.839, 0, 0
1698, 0.00000, 2202.53, -156.383, 2376.16, -157.871, 2171.36, -156.842, 0, 0
1699, 0.00000, 2122.16, -156.314, 2288.99, -157.813, 2092.32, -156.793, 0, 0
1700, 0.00000, 2079.52, -156.278, 2243.01, -157.783, 2051.64, -156.768, 0, 0
1701, 0.00000, 2029.32, -156.235, 2189.29, -157.747, 2003.9, -156.738, 0, 0
1702, 0.00000, 1910.96, -156.131, 2061.84, -157.659, 1888.75, -156.663, 0, 0
1703, 0.00000, 1677.31, -155.912, 1809.82, -157.467, 1656.38, -156.494, 0, 0
1704, 0.00000, 1456.35, -155.683, 1570.93, -157.26, 1434.87, -156.308, 0, 0
1705, 0.00000, 1239.61, -155.427, 1336.71, -157.026, 1219.49, -156.093, 0, 0
1706, 0.00000, 1070.6, -155.2, 1155.03, -156.813, 1051.81, -155.893, 0, 0
1707, 0.00000, 946.957, -155.008, 1022.07, -156.629, 929.133, -155.716, 0, 0
1708, 0.00000, 884.047, -154.897, 954.158, -156.521, 865.891, -155.611, 0, 0
1709, 0.00000, 831.623, -154.8, 899.18, -156.426, 813.259, -155.514, 0, 0
1710, 0.00000, 846.915, -154.827, 915.519, -156.452, 828.099, -155.54, 0, 0
1711, 0.00000, 984.404, -155.066, 1063.21, -156.682, 964.259, -155.766, 0, 0
1712, 0.00000, 1027, -155.134, 1107.98, -156.747, 1003.36, -155.825, 0, 0
1713, 0.00000, 966.105, -155.04, 1041.29, -156.655, 939.027, -155.731, 0, 0
1714, 0.00000, 948.588, -155.011, 1021.45, -156.625, 918.716, -155.699, 0, 0
1715, 0.00000, 987.718, -155.074, 1063.37, -156.685, 956.622, -155.758, 0, 0
1716, 0.00000, 1187.85, -155.363, 1276.99, -156.958, 1151.48, -156.019, 0, 0
1717, 0.00000, 1474.62, -155.702, 1585.98, -157.272, 1438.46, -156.312, 0, 0
1718, 0.00000, 1689.23, -155.922, 1817.14, -157.469, 1652.43, -156.49, 0, 0
1719, 0.00000, 1850.35, -156.075, 1990.51, -157.603, 1812.33, -156.609, 0, 0
1720, 0.00000, 1980.48, -156.191, 2131.27, -157.706, 1945.51, -156.7, 0, 0
1721, 0.00000, 2051.09, -156.254, 2209.42, -157.762, 2019.65, -156.749, 0, 0
1722, 0.00000, 2108.83, -156.303, 2272.35, -157.804, 2079.4, -156.787, 0, 0
1723, 0.00000, 2165.83, -156.351, 2334.17, -157.846, 2137.51, -156.823, 0, 0
1724, 0.00000, 2093.06, -156.288, 2256.81, -157.793, 2067.51, -156.778, 0, 0
1725, 0.00000, 2036.84, -156.24, 2196.64, -157.753, 2013.07, -156.744, 0, 0
1726, 0.00000, 1911.22, -156.131, 2061.82, -157.659, 1888.91, -156.663, 0, 0
1727, 0.00000, 1720.94, -155.954, 1856.3, -157.504, 1700.14, -156.527, 0, 0
1728, 0.00000, 1477.69, -155.705, 1593.87, -157.282, 1457.95, -156.329, 0, 0
1729, 0.00000, 1303.76, -155.506, 1406.65, -157.1, 1285.09, -156.162, 0, 0
1730, 0.00000, 1166.83, -155.334, 1259.17, -156.939, 1149.11, -156.014, 0, 0
1731, 0.00000, 1062.43, -155.188, 1146.99, -156.802, 1045.5, -155.884, 0, 0
1732, 0.00000, 985.605, -155.071, 1064.54, -156.69, 969.202, -155.777, 0, 0
1733, 0.00000, 953.258, -155.018, 1030.13, -156.639, 937.079, -155.727, 0, 0
1734, 0.00000, 939.395, -154.994, 1015.41, -156.616, 923.501, -155.706, 0, 0
1735, 0.00000, 1031.02, -155.141, 1114.83, -156.756, 1013.31, -155.839, 0, 0
1736, 0.00000, 1067.41, -155.195, 1152.14, -156.806, 1046.33, -155.884, 0, 0
1737, 0.00000, 956.184, -155.024, 1031.33, -156.642, 932.814, -155.722, 0, 0
1738, 0.00000, 985.624, -155.069, 1062.24, -156.683, 959.857, -155.762, 0, 0
1739, 0.00000, 1149.72, -155.311, 1238.09, -156.911, 1120.19, -155.98, 0, 0
1740, 0.00000, 1253.28, -155.446, 1348.1, -157.037, 1220.32, -156.096, 0, 0
1741, 0.00000, 1258.77, -155.453, 1353.95, -157.043, 1224.64, -156.1, 0, 0
1742, 0.00000, 1155.97, -155.321, 1242.82, -156.919, 1120.92, -155.982, 0, 0
1743, 0.00000, 1084.79, -155.222, 1165.75, -156.826, 1049.36, -155.891, 0, 0
1744, 0.00000, 1079.78, -155.215, 1160.92, -156.818, 1044.84, -155.885, 0, 0
1745, 0.00000, 1144.27, -155.304, 1231.05, -156.904, 1111.44, -155.969, 0, 0
1746, 0.00000, 1311.28, -155.518, 1412.43, -157.105, 1281.87, -156.162, 0, 0
1747, 0.00000, 1386.43, -155.606, 1494.72, -157.187, 1359.55, -156.238, 0, 0
1748, 0.00000, 1428.01, -155.652, 1539.44, -157.23, 1401.65, -156.278, 0, 0
1749, 0.00000, 1447.07, -155.673, 1560.78, -157.25, 1423.37, -156.298, 0, 0
1750, 0.00000, 1435.61, -155.66, 1548.92, -157.239, 1413.31, -156.288, 0, 0
1751, 0.00000, 1272.33, -155.468, 1372.19, -157.064, 1251.7, -156.127, 0, 0
1752, 0.00000, 1095.55, -155.236, 1182.25, -156.847, 1076.77, -155.925, 0, 0
1753, 0.00000, 912.512, -154.951, 984.467, -156.574, 892.852, -155.659, 0, 0
1754, 0.00000, 785.323, -154.71, 849.027, -156.338, 765.792, -155.422, 0, 0
1755, 0.00000, 682.41, -154.471, 738.055, -156.101, 663.245, -155.18, 0, 0
1756, 0.00000, 669.7, -154.432, 724.326, -156.059, 649.931, -155.138, 0, 0
1757, 0.00000, 645.536, -154.367, 698.215, -155.995, 625.379, -155.069, 0, 0
1758, 0.00000, 660.153, -154.405, 713.554, -156.03, 638.191, -155.104, 0, 0
1759, 0.00000, 799.904, -154.729, 863.89, -156.351, 775.966, -155.433, 0, 0
1760, 0.00000, 830.733, -154.797, 895.978, -156.417, 802.397, -155.492, 0, 0
1761, 0.00000, 765.745, -154.67, 826.136, -156.293, 733.81, -155.353, 0, 0
1762, 0.00000, 760.757, -154.658, 820.567, -156.278, 726.813, -155.335, 0, 0
1763, 0.00000, 821.538, -154.783, 886.201, -156.401, 785.811, -155.459, 0, 0
1764, 0.00000, 922.785, -154.97, 994.393, -156.582, 885.163, -155.643, 0, 0
1765, 0.00000, 1050.15, -155.174, 1131.48, -156.778, 1012.08, -155.839, 0, 0
1766, 0.00000, 1174.87, -155.35, 1265.32, -156.944, 1134.61, -155.998, 0, 0
1767, 0.00000, 1323.24, -155.536, 1424.86, -157.118, 1282.88, -156.163, 0, 0
1768, 0.00000, 1515.13, -155.752, 1632.61, -157.315, 1476.52, -156.347, 0, 0
1769, 0.00000, 1660.18, -155.9, 1789.91, -157.449, 1623.98, -156.469, 0, 0
1770, 0.00000, 1772.99, -156.008, 1912.73, -157.546, 1741.27, -156.558, 0, 0
1771, 0.00000, 1784.44, -156.017, 1925.4, -157.555, 1754.29, -156.566, 0, 0
1772, 0.00000, 1674.71, -155.908, 1806.39, -157.46, 1645.92, -156.483, 0, 0
1773, 0.00000, 1583.91, -155.817, 1708.55, -157.379, 1557.06, -156.412, 0, 0
1774, 0.00000, 1494.37, -155.723, 1611.26, -157.295, 1469.1, -156.337, 0, 0
1775, 0.00000, 1281.81, -155.48, 1382.76, -157.074, 1259.06, -156.135, 0, 0
1776, 0.00000, 1036.89, -155.149, 1118.7, -156.762, 1015.19, -155.842, 0, 0
1777, 0.00000, 841.753, -154.816, 909.005, -156.441, 823.192, -155.531, 0, 0
1778, 0.00000, 720.803, -154.566, 779.428, -156.196, 702.265, -155.279, 0, 0
1779, 0.00000, 631.632, -154.333, 683.867, -155.963, 614.046, -155.04, 0, 0
1780, 0.00000, 595.856, -154.221, 645.251, -155.849, 577.402, -154.92, 0, 0
1781, 0.00000, 572.064, -154.143, 620.044, -155.771, 554.069, -154.837, 0, 0
1782, 0.00000, 606.308, -154.248, 656.616, -155.874, 586.56, -154.944, 0, 0
1783, 0.00000, 755.042, -154.631, 816.365, -156.255, 732.623, -155.337, 0, 0
1784, 0.00000, 783.672, -154.701, 846.661, -156.325, 757.116, -155.398, 0, 0
1785, 0.00000, 721.246, -154.569, 779.404, -156.194, 691.42, -155.252, 0, 0
1786, 0.00000, 691.861, -154.498, 747.553, -156.122, 659.323, -155.168, 0, 0
1787, 0.00000, 716.519, -154.557, 773.751, -156.178, 681.251, -155.223, 0, 0
1788, 0.00000, 764.67, -154.665, 824.911, -156.285, 728.528, -155.337, 0, 0
1789, 0.00000, 860.385, -154.858, 927.214, -156.473, 821.959, -155.53, 0, 0
1790, 0.00000, 1014.6, -155.12, 1092.57, -156.726, 974.899, -155.785, 0, 0
1791, 0.00000, 1205.64, -155.39, 1298.9, -156.982, 1166.38, -156.036, 0, 0
1792, 0.00000, 1321.76, -155.534, 1424.03, -157.116, 1283.31, -156.163, 0, 0
1793, 0.00000, 1458.2, -155.69, 1572.37, -157.26, 1422.57, -156.298, 0, 0
1794, 0.00000, 1566.42, -155.804, 1690.5, -157.366, 1535.8, -156.397, 0, 0
1795, 0.00000, 1668.6, -155.906, 1799.93, -157.457, 1638.57, -156.48, 0, 0
1796, 0.00000, 1607.24, -155.842, 1734.13, -157.401, 1579.52, -156.43, 0, 0
1797, 0.00000, 1594.31, -155.829, 1720.29, -157.391, 1569.03, -156.423, 0, 0
1798, 0.00000, 1608.46, -155.843, 1735.36, -157.405, 1585.66, -156.437, 0, 0
1799, 0.00000, 1425.07, -155.646, 1537.9, -157.227, 1403.54, -156.277, 0, 0
1800, 0.00000, 1242.23, -155.431, 1340.6, -157.03, 1223.08, -156.097, 0, 0
1801, 0.00000, 1044.27, -155.162, 1126.49, -156.777, 1024.31, -155.856, 0, 0
1802, 0.00000, 899.482, -154.929, 971.517, -156.552, 879.758, -155.636, 0, 0
1803, 0.00000, 818.931, -154.776, 884.763, -156.402, 799.509, -155.488, 0, 0
1804, 0.00000, 778.17, -154.69, 841.008, -156.317, 758.325, -155.402, 0, 0
1805, 0.00000, 763.173, -154.656, 824.707, -156.283, 742.664, -155.367, 0, 0
1806, 0.00000, 805.818, -154.745, 869.816, -156.368, 782.672, -155.451, 0, 0
1807, 0.00000, 930.459, -154.977, 1004.33, -156.594, 905.666, -155.674, 0, 0
1808, 0.00000, 984.198, -155.069, 1063.24, -156.684, 958.529, -155.759, 0, 0
1809, 0.00000, 918.804, -154.964, 993.304, -156.583, 891.286, -155.654, 0, 0
1810, 0.00000, 869.021, -154.876, 939.181, -156.497, 838.435, -155.562, 0, 0
1811, 0.00000, 912.08, -154.952, 985.217, -156.568, 879.009, -155.632, 0, 0
1812, 0.00000, 964.038, -155.039, 1041.31, -156.653, 931.409, -155.717, 0, 0
1813, 0.00000, 921.114, -154.97, 994.721, -156.586, 887.344, -155.648, 0, 0
1814, 0.00000, 927.793, -154.981, 1002.17, -156.596, 893.509, -155.657, 0, 0
1815, 0.00000, 910.561, -154.952, 983.564, -156.568, 875.627, -155.628, 0, 0
1816, 0.00000, 908.112, -154.947, 981.005, -156.564, 874.151, -155.624, 0, 0
1817, 0.00000, 984.357, -155.072, 1063.17, -156.684, 951.249, -155.748, 0, 0
1818, 0.00000, 1110.88, -155.261, 1199.59, -156.864, 1079.26, -155.927, 0, 0
1819, 0.00000, 1181.63, -155.357, 1275.33, -156.955, 1150.39, -156.015, 0, 0
1820, 0.00000, 1195.68, -155.374, 1289.93, -156.972, 1166.14, -156.033, 0, 0
1821, 0.00000, 1185.01, -155.36, 1278.46, -156.959, 1157.58, -156.023, 0, 0
1822, 0.00000, 1130.52, -155.286, 1219.61, -156.891, 1105.94, -155.961, 0, 0
1823, 0.00000, 1063.22, -155.189, 1146.13, -156.799, 1039.95, -155.876, 0, 0
1824, 0.00000, 929.61, -154.98, 1002.15, -156.599, 907.367, -155.682, 0, 0
1825, 0.00000, 788.982, -154.717, 851.13, -156.343, 768.358, -155.428, 0, 0
1826, 0.00000, 690.426, -154.491, 746.215, -156.12, 670.036, -155.198, 0, 0
1827, 0.00000, 633.132, -154.334, 684.443, -155.962, 612.936, -155.035, 0, 0
1828, 0.00000, 600.134, -154.234, 649.14, -155.861, 579.645, -154.927, 0, 0
1829, 0.00000, 598.148, -154.226, 646.867, -155.85, 576.948, -154.916, 0, 0
1830, 0.00000, 599.387, -154.23, 648.126, -155.854, 576.973, -154.916, 0, 0
1831, 0.00000, 607.035, -154.254, 656.399, -155.878, 582.685, -154.935, 0, 0
1832, 0.00000, 643.613, -154.361, 695.409, -155.984, 616.464, -155.04, 0, 0
1833, 0.00000, 713.7, -154.544, 769.858, -156.164, 680.561, -155.219, 0, 0
1834, 0.00000, 843.391, -154.824, 909.51, -156.44, 806.982, -155.499, 0, 0
1835, 0.00000, 926.507, -154.977, 998.754, -156.59, 888.617, -155.649, 0, 0
1836, 0.00000, 1014.22, -155.121, 1092.57, -156.727, 974.411, -155.785, 0, 0
1837, 0.00000, 1086.57, -155.229, 1170.11, -156.83, 1045.32, -155.885, 0, 0
1838, 0.00000, 1177.8, -155.355, 1268.73, -156.949, 1136.69, -156.001, 0, 0
1839, 0.00000, 1262.79, -155.463, 1361.16, -157.051, 1222.81, -156.099, 0, 0
1840, 0.00000, 1324.26, -155.537, 1428.18, -157.12, 1286.33, -156.165, 0, 0
1841, 0.00000, 1369.99, -155.59, 1478.82, -157.17, 1335.76, -156.214, 0, 0
1842, 0.00000, 1350.34, -155.566, 1458.01, -157.15, 1318.66, -156.196, 0, 0
1843, 0.00000, 1352.3, -155.568, 1459.07, -157.151, 1320.75, -156.199, 0, 0
1844, 0.00000, 1215.26, -155.4, 1311.75, -156.997, 1187.49, -156.057, 0, 0
1845, 0.00000, 1162.18, -155.329, 1254.02, -156.932, 1138.05, -156, 0, 0
1846, 0.00000, 1086.13, -155.223, 1172.07, -156.833, 1063.52, -155.907, 0, 0
1847, 0.00000, 970.21, -155.047, 1047.22, -156.665, 948.739, -155.746, 0, 0
1848, 0.00000, 842.589, -154.823, 908.97, -156.448, 822.003, -155.533, 0, 0
1849, 0.00000, 678.841, -154.465, 733.79, -156.096, 661.418, -155.179, 0, 0
1850, 0.00000, 591.634, -154.213, 641.091, -155.843, 574.236, -154.914, 0, 0
1851, 0.00000, 551.417, -154.073, 598.077, -155.702, 534.863, -154.767, 0, 0
1852, 0.00000, 512.817, -153.929, 556.602, -155.555, 495.707, -154.607, 0, 0
1853, 0.00000, 495.705, -153.856, 538.615, -155.481, 478.877, -154.527, 0, 0
1854, 0.00000, 504.371, -153.889, 547.807, -155.514, 486.259, -154.558, 0, 0
1855, 0.00000, 520.1, -153.953, 564.685, -155.577, 499.877, -154.619, 0, 0
1856, 0.00000, 590.908, -154.199, 640.807, -155.825, 567.075, -154.875, 0, 0
1857, 0.00000, 679.219, -154.455, 736.239, -156.082, 652.213, -155.138, 0, 0
1858, 0.00000, 761.239, -154.653, 824.428, -156.278, 732.698, -155.34, 0, 0
1859, 0.00000, 760.876, -154.657, 823.059, -156.282, 730.573, -155.34, 0, 0
1860, 0.00000, 807.619, -154.754, 872.508, -156.375, 775.336, -155.436, 0, 0
1861, 0.00000, 876, -154.886, 945.757, -156.503, 842.426, -155.567, 0, 0
1862, 0.00000, 969.161, -155.047, 1046.97, -156.66, 935.939, -155.724, 0, 0
1863, 0.00000, 1065.05, -155.196, 1149.1, -156.801, 1029.7, -155.862, 0, 0
1864, 0.00000, 1149.29, -155.315, 1240.26, -156.914, 1114.46, -155.972, 0, 0
1865, 0.00000, 1247.27, -155.442, 1346.25, -157.034, 1214.54, -156.088, 0, 0
1866, 0.00000, 1326.36, -155.538, 1432.29, -157.125, 1297.26, -156.176, 0, 0
1867, 0.00000, 1390.24, -155.612, 1501.59, -157.193, 1363.27, -156.241, 0, 0
1868, 0.00000, 1322.46, -155.532, 1428.41, -157.121, 1297.75, -156.175, 0, 0
1869, 0.00000, 1336.8, -155.549, 1444.03, -157.137, 1314.15, -156.193, 0, 0
1870, 0.00000, 1242.69, -155.433, 1342.13, -157.031, 1221.67, -156.095, 0, 0
1871, 0.00000, 1096.89, -155.239, 1184.36, -156.849, 1077.89, -155.926, 0, 0
1872, 0.00000, 863.775, -154.859, 933.361, -156.483, 846.559, -155.574, 0, 0
1873, 0.00000, 708.514, -154.538, 765.672, -156.168, 691.042, -155.254, 0, 0
1874, 0.00000, 605.746, -154.256, 655.04, -155.885, 588.945, -154.964, 0, 0
1875, 0.00000, 568.578, -154.131, 615.267, -155.757, 552.23, -154.832, 0, 0
1876, 0.00000, 530.112, -153.994, 574.067, -155.618, 514.063, -154.685, 0, 0
1877, 0.00000, 511.41, -153.921, 555.833, -155.548, 494.478, -154.599, 0, 0
1878, 0.00000, 559.803, -154.094, 607.905, -155.722, 542.564, -154.787, 0, 0
1879, 0.00000, 681.414, -154.454, 738.748, -156.082, 663.193, -155.165, 0, 0
1880, 0.00000, 747.575, -154.618, 808.617, -156.244, 726.57, -155.327, 0, 0
1881, 0.00000, 682.488, -154.47, 737.566, -156.097, 658.619, -155.166, 0, 0
1882, 0.00000, 655.972, -154.399, 707.693, -156.022, 628.135, -155.081, 0, 0
1883, 0.00000, 712.595, -154.539, 768.143, -156.16, 682.96, -155.224, 0, 0
1884, 0.00000, 780.504, -154.694, 840.345, -156.312, 748.449, -155.38, 0, 0
1885, 0.00000, 871.849, -154.874, 938.385, -156.49, 839.604, -155.562, 0, 0
1886, 0.00000, 1007.05, -155.104, 1082.53, -156.711, 971.157, -155.78, 0, 0
1887, 0.00000, 1137.53, -155.296, 1222.59, -156.894, 1100.93, -155.957, 0, 0
1888, 0.00000, 1224.33, -155.41, 1315.84, -157.002, 1189.04, -156.062, 0, 0
1889, 0.00000, 1400.01, -155.621, 1506.2, -157.199, 1367.08, -156.247, 0, 0
1890, 0.00000, 1515.3, -155.748, 1633.14, -157.317, 1487.73, -156.356, 0, 0
1891, 0.00000, 1527.47, -155.759, 1647.11, -157.328, 1501.86, -156.367, 0, 0
1892, 0.00000, 1490.91, -155.72, 1608.51, -157.293, 1467.32, -156.336, 0, 0
1893, 0.00000, 1448.39, -155.674, 1562.78, -157.252, 1426.45, -156.3, 0, 0
1894, 0.00000, 1380.72, -155.597, 1489.89, -157.183, 1359.82, -156.237, 0, 0
1895, 0.00000, 1194.49, -155.371, 1289.9, -156.974, 1176.18, -156.045, 0, 0
1896, 0.00000, 979.555, -155.059, 1057.71, -156.678, 962.437, -155.766, 0, 0
1897, 0.00000, 809.151, -154.759, 874.273, -156.388, 792.786, -155.478, 0, 0
1898, 0.00000, 677.023, -154.457, 732.068, -156.089, 662.121, -155.179, 0, 0
1899, 0.00000, 603.064, -154.245, 652.88, -155.875, 589.025, -154.961, 0, 0
1900, 0.00000, 560.808, -154.104, 607.354, -155.732, 546.702, -154.812, 0, 0
1901, 0.00000, 539.174, -154.025, 584.615, -155.652, 525.384, -154.728, 0, 0
1902, 0.00000, 572.053, -154.135, 620.322, -155.763, 558.458, -154.847, 0, 0
1903, 0.00000, 712.285, -154.529, 770.986, -156.156, 697.566, -155.254, 0, 0
1904, 0.00000, 743.638, -154.61, 804.021, -156.237, 725.029, -155.325, 0, 0
1905, 0.00000, 671.227, -154.44, 725.486, -156.068, 650.106, -155.143, 0, 0
1906, 0.00000, 666.88, -154.424, 719.756, -156.048, 643.272, -155.121, 0, 0
1907, 0.00000, 703.906, -154.516, 758.857, -156.138, 678.803, -155.214, 0, 0
1908, 0.00000, 767.384, -154.663, 826.269, -156.283, 739.453, -155.359, 0, 0
1909, 0.00000, 866.144, -154.862, 931.99, -156.478, 836.22, -155.555, 0, 0
1910, 0.00000, 990.852, -155.077, 1065.58, -156.687, 958.701, -155.76, 0, 0
1911, 0.00000, 1114.19, -155.262, 1197.6, -156.863, 1079.58, -155.93, 0, 0
1912, 0.00000, 1266.22, -155.463, 1362.37, -157.052, 1233.33, -156.111, 0, 0
1913, 0.00000, 1387.39, -155.607, 1493.75, -157.187, 1356.33, -156.236, 0, 0
1914, 0.00000, 1524.87, -155.758, 1643.66, -157.326, 1498.1, -156.366, 0, 0
1915, 0.00000, 1550.41, -155.783, 1671.07, -157.349, 1523.89, -156.386, 0, 0
1916, 0.00000, 1499.42, -155.728, 1616.46, -157.3, 1475.17, -156.343, 0, 0
1917, 0.00000, 1433.5, -155.656, 1545.94, -157.236, 1412.23, -156.287, 0, 0
1918, 0.00000, 1383.78, -155.6, 1492.52, -157.186, 1363.66, -156.241, 0, 0
1919, 0.00000, 1181.84, -155.353, 1274.97, -156.958, 1163.03, -156.03, 0, 0
1920, 0.00000, 947.867, -155.007, 1023.05, -156.627, 930.331, -155.716, 0, 0
1921, 0.00000, 773.113, -154.684, 834.46, -156.313, 755.365, -155.402, 0, 0
1922, 0.00000, 669.574, -154.437, 724.53, -156.068, 652.064, -155.15, 0, 0
