temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
4:16:1:0:0,61.0,5.47,0.09,2,1,3
4:16:2:0:0,59.4,2.51,0.12,0,0,0
4:16:3:0:0,60.6,3.57,0.12,0,0,0
4:16:4:0:0,59.2,4.99,0.12,0,0,0
4:16:5:0:0,57.4,5.34,0.12,0,0,0
4:16:6:0:0,56.3,5.55,0.13,0,0,0
4:16:7:0:0,54.9,4.92,0.13,0,0,0
4:16:8:0:0,52.5,4.94,0.08,0,0,0
4:16:9:0:0,49.5,3.0,0.09,0,0,0
4:16:10:0:0,49.1,3.65,0.11,0,0,0
4:16:11:0:0,43.5,4.64,0.18,0,0,0
4:16:12:0:0,37.8,5.84,0.46,0,0,0
4:16:13:0:0,36.5,5.47,0.68,1,0,1
4:16:14:0:0,38.3,2.96,0.73,6,2,7
4:16:15:0:0,35.1,3.97,0.56,8,3,11
4:16:16:0:0,38.3,2.59,0.57,21,7,28
4:16:17:0:0,36.9,3.61,0.52,18,6,24
4:16:18:0:0,39.9,3.0,0.42,30,10,40
4:16:19:0:0,38.1,4.05,0.4,33,11,44
4:16:20:0:0,39.2,5.31,0.38,39,13,52
4:16:21:0:0,40.1,5.38,0.34,44,15,58
4:16:22:0:0,38.3,4.39,0.27,16,5,22
4:16:23:0:0,39.9,4.02,0.21,8,3,11
4:17:0:0:0,38.1,4.39,0.28,3,1,4
4:17:1:0:0,38.7,1.95,0.21,2,1,2
4:17:2:0:0,36.3,2.6,0.22,0,0,0
4:17:3:0:0,33.1,1.56,0.27,0,0,0
4:17:4:0:0,31.6,1.54,0.31,0,0,0
4:17:5:0:0,30.9,1.05,0.33,0,0,0
4:17:6:0:0,30.7,1.5,0.35,0,0,0
4:17:7:0:0,28.2,2.51,0.37,0,0,0
4:17:8:0:0,28.2,3.45,0.39,0,0,0
4:17:9:0:0,25.3,1.15,0.41,0,0,0
4:17:10:0:0,25.2,1.4,0.41,0,0,0
4:17:11:0:0,25.9,2.4,0.42,0,0,0
4:17:12:0:0,25.0,2.93,0.48,0,0,0
4:17:13:0:0,30.2,2.51,0.46,9,3,12
4:17:14:0:0,35.4,3.02,0.4,23,8,31
4:17:15:0:0,38.8,3.69,0.35,37,12,50
4:17:16:0:0,39.9,2.95,0.26,49,16,65
4:17:17:0:0,43.0,2.28,0.21,58,19,77
4:17:18:0:0,44.6,2.15,0.17,62,21,83
4:17:19:0:0,50.4,1.9,0.15,58,19,78
4:17:20:0:0,50.9,1.77,0.13,51,17,69
4:17:21:0:0,49.1,2.09,0.1,50,17,67
4:17:22:0:0,51.3,1.66,0.1,39,13,52
4:17:23:0:0,53.2,1.3,0.09,31,10,42
4:18:0:0:0,50.5,1.24,0.1,13,4,18
4:18:1:0:0,47.5,1.04,0.13,1,0,2
4:18:2:0:0,42.4,2.0,0.17,0,0,0
4:18:3:0:0,41.4,2.2,0.21,0,0,0
4:18:4:0:0,41.2,2.05,0.22,0,0,0
4:18:5:0:0,41.7,2.03,0.26,0,0,0
4:18:6:0:0,40.1,1.86,0.27,0,0,0
4:18:7:0:0,39.7,2.58,0.3,0,0,0
4:18:8:0:0,37.9,2.63,0.29,0,0,0
4:18:9:0:0,36.9,2.27,0.24,0,0,0
4:18:10:0:0,35.4,2.79,0.28,0,0,0
4:18:11:0:0,36.3,2.93,0.25,0,0,0
4:18:12:0:0,34.3,2.96,0.27,0,0,0
4:18:13:0:0,38.8,3.25,0.32,3,1,3
4:18:14:0:0,43.7,2.7,0.29,12,4,17
4:18:15:0:0,49.5,3.28,0.25,21,7,28
4:18:16:0:0,54.9,3.06,0.17,33,11,44
4:18:17:0:0,57.6,1.89,0.11,35,12,46
4:18:18:0:0,62.4,1.82,0.09,46,15,61
4:18:19:0:0,64.9,2.69,0.07,46,15,61
4:18:20:0:0,63.3,2.57,0.07,38,13,51
4:18:21:0:0,60.4,2.87,0.08,23,8,31
4:18:22:0:0,61.3,2.53,0.09,22,7,29
4:18:23:0:0,61.7,2.18,0.08,13,4,17
4:19:0:0:0,60.6,1.98,0.08,3,1,4
4:19:1:0:0,58.3,1.82,0.1,0,0,0
4:19:2:0:0,56.3,2.67,0.18,0,0,0
4:19:3:0:0,53.8,1.42,0.29,0,0,0
4:19:4:0:0,54.7,1.89,0.31,0,0,0
4:19:5:0:0,54.3,4.34,0.31,0,0,0
4:19:6:0:0,52.0,2.7,0.34,0,0,0
4:19:7:0:0,48.0,2.09,0.47,0,0,0
4:19:8:0:0,43.7,2.5,0.64,0,0,0
4:19:9:0:0,42.6,2.15,0.8,0,0,0
4:19:10:0:0,41.9,3.54,0.81,0,0,0
4:19:11:0:0,43.7,3.24,0.67,0,0,0
4:19:12:0:0,42.6,2.98,0.58,0,0,0
4:19:13:0:0,42.3,3.51,0.66,0,0,0
4:19:14:0:0,43.9,3.69,0.57,1,0,1
4:19:15:0:0,44.4,2.8,0.54,5,2,7
4:19:16:0:0,43.3,3.55,0.6,22,7,29
4:19:17:0:0,41.2,3.57,0.66,10,3,13
4:19:18:0:0,38.5,1.7,0.84,4,1,5
4:19:19:0:0,37.0,1.03,0.9,2,1,3
4:19:20:0:0,35.8,2.62,0.93,2,1,3
4:19:21:0:0,36.9,2.26,0.94,3,1,3
4:19:22:0:0,37.0,2.53,0.93,1,0,2
4:19:23:0:0,36.1,2.75,0.93,3,1,4
4:20:0:0:0,36.9,2.43,0.93,1,0,1
4:20:1:0:0,36.1,2.57,0.94,0,0,0
4:20:2:0:0,36.3,2.15,0.93,0,0,0
4:20:3:0:0,37.2,2.04,0.94,0,0,0
4:20:4:0:0,37.6,1.88,0.95,0,0,0
4:20:5:0:0,37.6,1.76,0.95,0,0,0
4:20:6:0:0,37.6,1.7,0.96,0,0,0
4:20:7:0:0,37.6,1.7,0.96,0,0,0
4:20:8:0:0,37.6,1.19,0.96,0,0,0
4:20:9:0:0,38.7,0.82,0.88,0,0,0
4:20:10:0:0,39.2,0.86,0.8,0,0,0
4:20:11:0:0,38.5,0.55,0.79,0,0,0
4:20:12:0:0,40.3,2.25,0.75,0,0,0
4:20:13:0:0,41.4,1.11,0.78,6,2,8
4:20:14:0:0,44.6,1.08,0.72,22,7,30
4:20:15:0:0,45.1,0.97,0.67,22,7,30
4:20:16:0:0,45.1,2.06,0.78,28,9,37
4:20:17:0:0,48.6,1.77,0.74,30,10,40
4:20:18:0:0,49.8,1.61,0.66,37,12,49
4:20:19:0:0,51.3,1.62,0.59,35,12,46
4:20:20:0:0,54.9,1.55,0.55,52,17,69
4:20:21:0:0,58.6,1.68,0.49,48,16,64
4:20:22:0:0,60.4,2.05,0.44,38,13,51
4:20:23:0:0,60.1,1.87,0.4,31,10,41
4:21:0:0:0,59.4,1.94,0.38,16,5,22
4:21:1:0:0,55.2,0.86,0.41,4,1,5
4:21:2:0:0,52.0,0.55,0.48,0,0,0
4:21:3:0:0,50.9,1.11,0.5,0,0,0
4:21:4:0:0,49.8,1.42,0.5,0,0,0
4:21:5:0:0,46.4,1.33,0.58,0,0,0
4:21:6:0:0,45.5,3.17,0.6,0,0,0
4:21:7:0:0,45.1,2.33,0.6,0,0,0
4:21:8:0:0,44.4,3.36,0.65,0,0,0
4:21:9:0:0,42.8,3.16,0.64,0,0,0
4:21:10:0:0,40.8,2.9,0.66,0,0,0
4:21:11:0:0,41.7,3.43,0.66,0,0,0
4:21:12:0:0,42.1,3.54,0.64,1,0,1
4:21:13:0:0,45.5,2.8,0.64,10,3,13
4:21:14:0:0,48.2,3.19,0.63,24,8,32
4:21:15:0:0,53.4,3.13,0.54,37,12,50
4:21:16:0:0,57.4,1.74,0.44,49,16,65
4:21:17:0:0,59.5,1.75,0.36,57,19,76
4:21:18:0:0,60.6,1.87,0.32,62,21,83
4:21:19:0:0,64.2,1.79,0.26,63,21,84
4:21:20:0:0,66.0,1.99,0.23,60,20,81
4:21:21:0:0,68.9,2.06,0.23,54,18,72
4:21:22:0:0,67.5,2.0,0.2,44,15,58
4:21:23:0:0,66.2,1.86,0.19,31,10,41
4:22:0:0:0,66.6,1.56,0.18,15,5,20
4:22:1:0:0,61.2,0.83,0.18,3,1,5
4:22:2:0:0,57.0,0.9,0.27,0,0,0
4:22:3:0:0,56.1,1.81,0.34,0,0,0
4:22:4:0:0,54.1,2.27,0.38,0,0,0
4:22:5:0:0,52.9,2.33,0.4,0,0,0
4:22:6:0:0,53.2,2.75,0.42,0,0,0
4:22:7:0:0,53.2,2.79,0.43,0,0,0
4:22:8:0:0,54.1,2.11,0.43,0,0,0
4:22:9:0:0,52.3,1.6,0.4,0,0,0
4:22:10:0:0,50.5,2.08,0.44,0,0,0
4:22:11:0:0,49.1,3.23,0.47,0,0,0
4:22:12:0:0,50.4,3.36,0.45,1,0,1
4:22:13:0:0,54.9,2.74,0.39,7,2,9
4:22:14:0:0,59.4,1.48,0.42,18,6,24
4:22:15:0:0,61.7,1.81,0.3,33,11,45
4:22:16:0:0,62.1,2.34,0.27,48,16,63
4:22:17:0:0,63.7,2.91,0.25,51,17,68
4:22:18:0:0,67.5,3.51,0.21,61,20,82
4:22:19:0:0,69.4,4.26,0.2,58,19,77
4:22:20:0:0,67.5,4.52,0.2,41,14,55
4:22:21:0:0,67.5,4.59,0.16,26,9,34
4:22:22:0:0,66.0,5.54,0.11,25,8,34
4:22:23:0:0,64.9,5.17,0.09,14,5,18
4:23:0:0:0,62.8,4.48,0.11,4,1,6
4:23:1:0:0,59.9,3.15,0.13,0,0,0
4:23:2:0:0,56.7,2.57,0.19,0,0,0
4:23:3:0:0,54.9,2.85,0.2,0,0,0
4:23:4:0:0,51.1,3.54,0.24,0,0,0
4:23:5:0:0,46.9,2.85,0.35,0,0,0
4:23:6:0:0,43.5,2.15,0.42,0,0,0
4:23:7:0:0,39.9,1.73,0.51,0,0,0
4:23:8:0:0,37.2,1.38,0.55,0,0,0
4:23:9:0:0,38.3,1.54,0.58,0,0,0
4:23:10:0:0,36.7,1.16,0.55,0,0,0
4:23:11:0:0,34.0,0.61,0.6,0,0,0
4:23:12:0:0,32.9,0.7,0.65,1,0,1
4:23:13:0:0,38.5,1.18,0.63,10,3,14
4:23:14:0:0,43.3,1.62,0.51,25,8,33
4:23:15:0:0,44.6,1.85,0.43,38,13,51
4:23:16:0:0,46.6,2.32,0.38,49,16,66
4:23:17:0:0,47.5,3.07,0.36,44,15,58
4:23:18:0:0,49.8,3.54,0.3,60,20,81
4:23:19:0:0,50.4,3.36,0.27,64,21,85
4:23:20:0:0,51.8,3.65,0.26,61,20,81
4:23:21:0:0,52.3,3.33,0.23,54,18,72
4:23:22:0:0,52.0,3.75,0.23,44,15,59
4:23:23:0:0,51.4,3.43,0.23,32,11,42
4:24:0:0:0,50.0,3.33,0.24,17,6,23
4:24:1:0:0,46.2,3.41,0.27,4,1,6
4:24:2:0:0,42.1,3.42,0.33,0,0,0
4:24:3:0:0,40.1,2.9,0.37,0,0,0
4:24:4:0:0,39.0,2.82,0.41,0,0,0
4:24:5:0:0,37.6,2.59,0.43,0,0,0
4:24:6:0:0,33.4,2.11,0.46,0,0,0
4:24:7:0:0,33.4,2.54,0.52,0,0,0
4:24:8:0:0,32.2,2.96,0.53,0,0,0
4:24:9:0:0,32.2,3.38,0.54,0,0,0
4:24:10:0:0,32.2,1.87,0.55,0,0,0
4:24:11:0:0,28.8,0.97,0.6,0,0,0
4:24:12:0:0,30.9,2.36,0.59,1,0,1
4:24:13:0:0,37.0,2.98,0.5,11,4,15
4:24:14:0:0,38.5,3.21,0.47,26,9,34
4:24:15:0:0,44.4,2.37,0.41,39,13,52
4:24:16:0:0,46.4,1.52,0.36,51,17,68
4:24:17:0:0,51.8,1.96,0.3,59,20,79
4:24:18:0:0,51.6,2.24,0.26,64,21,86
4:24:19:0:0,55.4,2.44,0.25,65,22,87
4:24:20:0:0,57.4,2.41,0.21,63,21,83
4:24:21:0:0,60.8,2.82,0.18,56,19,75
4:24:22:0:0,62.4,2.36,0.14,46,15,61
4:24:23:0:0,65.1,2.64,0.1,33,11,44
4:25:0:0:0,61.9,2.98,0.11,18,6,24
4:25:1:0:0,56.8,1.79,0.13,3,1,5
4:25:2:0:0,56.5,2.42,0.16,0,0,0
4:25:3:0:0,57.0,2.34,0.14,0,0,0
4:25:4:0:0,51.1,1.33,0.18,0,0,0
4:25:5:0:0,55.0,2.0,0.2,0,0,0
4:25:6:0:0,54.1,2.57,0.2,0,0,0
4:25:7:0:0,52.5,2.41,0.22,0,0,0
4:25:8:0:0,51.6,3.67,0.26,0,0,0
4:25:9:0:0,47.7,4.34,0.25,0,0,0
4:25:10:0:0,46.0,3.71,0.28,0,0,0
4:25:11:0:0,42.8,3.82,0.32,0,0,0
4:25:12:0:0,44.1,3.32,0.37,1,0,1
4:25:13:0:0,46.0,5.8,0.38,10,3,14
4:25:14:0:0,49.6,5.09,0.36,25,8,33
4:25:15:0:0,53.4,3.69,0.32,38,13,51
4:25:16:0:0,56.7,3.27,0.3,50,17,67
4:25:17:0:0,60.4,3.72,0.26,58,19,78
4:25:18:0:0,59.0,2.74,0.23,63,21,84
4:25:19:0:0,62.1,1.87,0.2,64,21,86
4:25:20:0:0,64.9,2.6,0.19,61,20,82
4:25:21:0:0,65.7,2.64,0.18,54,18,72
4:25:22:0:0,65.5,2.25,0.17,44,15,59
4:25:23:0:0,63.5,2.34,0.17,32,11,42
4:26:0:0:0,63.3,1.7,0.17,17,6,23
4:26:1:0:0,58.1,2.31,0.18,4,1,6
4:26:2:0:0,54.5,1.9,0.22,0,0,0
4:26:3:0:0,53.4,3.41,0.23,0,0,0
4:26:4:0:0,53.8,3.59,0.23,0,0,0
4:26:5:0:0,52.0,3.56,0.21,0,0,0
4:26:6:0:0,51.3,3.42,0.23,0,0,0
4:26:7:0:0,50.0,3.11,0.23,0,0,0
4:26:8:0:0,48.0,2.19,0.23,0,0,0
4:26:9:0:0,48.0,2.96,0.23,0,0,0
4:26:10:0:0,47.3,2.83,0.26,0,0,0
4:26:11:0:0,40.1,1.69,0.32,0,0,0
4:26:12:0:0,40.8,1.8,0.39,1,0,1
4:26:13:0:0,43.0,2.08,0.36,11,4,15
4:26:14:0:0,49.5,2.39,0.34,26,9,34
4:26:15:0:0,56.8,3.04,0.27,39,13,52
4:26:16:0:0,60.1,2.2,0.22,50,17,66
4:26:17:0:0,64.4,1.4,0.19,58,19,77
4:26:18:0:0,66.4,1.94,0.16,64,21,85
4:26:19:0:0,68.7,2.12,0.14,65,22,86
4:26:20:0:0,73.4,2.72,0.1,62,21,82
4:26:21:0:0,73.8,2.51,0.09,49,16,65
4:26:22:0:0,72.9,2.14,0.08,45,15,60
4:26:23:0:0,74.3,1.68,0.08,32,11,43
4:27:0:0:0,71.6,1.87,0.09,17,6,23
4:27:1:0:0,66.6,1.46,0.1,2,1,3
4:27:2:0:0,61.3,2.85,0.14,0,0,0
4:27:3:0:0,62.2,2.18,0.14,0,0,0
4:27:4:0:0,59.7,1.96,0.17,0,0,0
4:27:5:0:0,57.2,2.06,0.18,0,0,0
4:27:6:0:0,56.3,2.75,0.19,0,0,0
4:27:7:0:0,54.0,2.41,0.2,0,0,0
4:27:8:0:0,54.5,3.24,0.21,0,0,0
4:27:9:0:0,53.8,2.87,0.21,0,0,0
4:27:10:0:0,50.7,2.66,0.23,0,0,0
4:27:11:0:0,49.8,3.09,0.24,0,0,0
4:27:12:0:0,47.5,3.18,0.26,1,0,1
4:27:13:0:0,52.9,3.41,0.26,11,4,15
4:27:14:0:0,59.4,3.54,0.24,25,8,34
4:27:15:0:0,67.1,2.97,0.18,42,14,56
4:27:16:0:0,70.0,1.93,0.14,50,17,66
4:27:17:0:0,74.3,3.11,0.13,52,17,70
4:27:18:0:0,69.1,4.2,0.15,27,9,36
4:27:19:0:0,74.7,2.85,0.19,42,14,55
4:27:20:0:0,64.9,4.14,0.2,15,5,20
4:27:21:0:0,74.8,2.32,0.22,22,7,29
4:27:22:0:0,76.5,3.23,0.17,17,6,23
4:27:23:0:0,74.8,4.27,0.15,34,11,45
4:28:0:0:0,69.8,3.01,0.17,18,6,24
4:28:1:0:0,64.2,3.53,0.24,0,0,0
4:28:2:0:0,61.5,2.91,0.31,0,0,0
4:28:3:0:0,59.4,3.08,0.33,0,0,0
4:28:4:0:0,59.9,2.82,0.31,0,0,0
4:28:5:0:0,59.0,2.64,0.31,0,0,0
4:28:6:0:0,59.2,2.53,0.32,0,0,0
4:28:7:0:0,57.0,3.12,0.34,0,0,0
4:28:8:0:0,56.5,2.35,0.36,0,0,0
4:28:9:0:0,57.7,2.08,0.36,0,0,0
4:28:10:0:0,55.6,1.7,0.35,0,0,0
4:28:11:0:0,54.0,1.37,0.37,0,0,0
4:28:12:0:0,54.9,1.63,0.39,1,0,2
4:28:13:0:0,59.9,2.36,0.34,13,4,18
4:28:14:0:0,61.7,3.31,0.3,18,6,24
4:28:15:0:0,67.5,3.78,0.21,39,13,52
4:28:16:0:0,67.6,4.42,0.13,40,13,53
4:28:17:0:0,71.6,5.01,0.1,55,18,73
4:28:18:0:0,72.0,4.94,0.08,57,19,75
4:28:19:0:0,69.1,4.81,0.06,46,15,62
4:28:20:0:0,70.5,4.64,0.06,40,13,54
4:28:21:0:0,68.2,3.98,0.07,35,12,46
4:28:22:0:0,67.6,4.55,0.06,32,11,43
4:28:23:0:0,67.1,3.68,0.06,14,5,19
4:29:0:0:0,67.5,3.78,0.05,20,7,27
4:29:1:0:0,62.4,3.52,0.06,2,1,3
4:29:2:0:0,60.8,1.8,0.08,0,0,0
4:29:3:0:0,57.0,2.1,0.1,0,0,0
4:29:4:0:0,52.9,1.67,0.13,0,0,0
4:29:5:0:0,53.8,2.43,0.16,0,0,0
4:29:6:0:0,51.4,1.99,0.2,0,0,0
4:29:7:0:0,49.1,1.34,0.25,0,0,0
4:29:8:0:0,50.0,1.3,0.3,0,0,0
4:29:9:0:0,49.3,1.99,0.33,0,0,0
4:29:10:0:0,48.6,1.51,0.37,0,0,0
4:29:11:0:0,47.8,2.53,0.39,0,0,0
4:29:12:0:0,48.2,4.06,0.39,0,0,0
4:29:13:0:0,49.3,3.91,0.38,3,1,4
4:29:14:0:0,51.6,3.69,0.35,9,3,11
4:29:15:0:0,54.0,3.5,0.31,28,9,37
4:29:16:0:0,48.2,5.01,0.4,27,9,35
4:29:17:0:0,39.6,5.41,0.58,16,5,21
4:29:18:0:0,43.5,3.41,0.82,28,9,38
4:29:19:0:0,47.3,2.84,0.66,32,11,43
4:29:20:0:0,50.9,5.23,0.44,49,16,65
4:29:21:0:0,54.5,5.2,0.28,55,18,73
4:29:22:0:0,55.4,5.01,0.22,46,15,62
4:29:23:0:0,53.6,4.87,0.21,33,11,43
4:30:0:0:0,52.0,4.28,0.18,19,6,25
4:30:1:0:0,48.7,3.64,0.21,5,2,7
4:30:2:0:0,46.4,2.24,0.24,0,0,0
4:30:3:0:0,45.3,1.46,0.28,0,0,0
4:30:4:0:0,45.7,1.21,0.3,0,0,0
4:30:5:0:0,43.3,1.21,0.32,0,0,0
4:30:6:0:0,43.2,1.26,0.37,0,0,0
4:30:7:0:0,42.3,1.89,0.46,0,0,0
4:30:8:0:0,42.3,1.41,0.48,0,0,0
4:30:9:0:0,40.5,1.48,0.5,0,0,0
4:30:10:0:0,39.4,1.9,0.57,0,0,0
4:30:11:0:0,39.9,2.41,0.58,0,0,0
4:30:12:0:0,39.6,2.97,0.6,0,0,0
4:30:13:0:0,39.6,3.57,0.69,3,1,4
4:30:14:0:0,41.5,3.19,0.66,11,4,14
4:30:15:0:0,42.8,3.3,0.63,17,6,22
4:30:16:0:0,45.9,2.85,0.57,31,10,41
4:30:17:0:0,50.9,2.77,0.48,46,15,62
4:30:18:0:0,51.6,3.09,0.47,52,17,69
4:30:19:0:0,50.5,2.33,0.43,51,17,67
4:30:20:0:0,51.3,1.38,0.41,33,11,44
4:30:21:0:0,52.9,1.89,0.35,44,15,58
4:30:22:0:0,52.9,1.44,0.35,15,5,20
4:30:23:0:0,53.4,1.67,0.31,18,6,24
5:1:0:0:0,52.9,1.5,0.29,10,3,13
5:1:1:0:0,42.1,2.06,0.53,0,0,0
5:1:2:0:0,41.4,2.47,0.82,0,0,0
5:1:3:0:0,40.5,2.37,0.8,0,0,0
5:1:4:0:0,42.1,0.91,0.83,0,0,0
5:1:5:0:0,41.7,2.45,0.77,0,0,0
5:1:6:0:0,41.2,1.68,0.83,0,0,0
5:1:7:0:0,41.7,1.97,0.81,0,0,0
5:1:8:0:0,42.1,1.9,0.77,0,0,0
5:1:9:0:0,40.6,1.43,0.83,0,0,0
5:1:10:0:0,38.7,2.38,0.88,0,0,0
5:1:11:0:0,39.0,3.58,0.89,0,0,0
5:1:12:0:0,39.9,3.14,0.89,0,0,0
5:1:13:0:0,41.5,2.68,0.86,3,1,4
5:1:14:0:0,41.7,1.73,0.84,5,2,6
5:1:15:0:0,45.0,1.11,0.78,17,6,22
5:1:16:0:0,46.0,1.49,0.72,11,4,15
5:1:17:0:0,46.2,1.79,0.72,18,6,24
5:1:18:0:0,51.8,2.46,0.62,31,10,42
5:1:19:0:0,53.4,2.53,0.52,37,12,49
5:1:20:0:0,53.8,2.57,0.46,43,14,58
5:1:21:0:0,57.4,2.82,0.42,42,14,55
5:1:22:0:0,54.7,2.73,0.4,30,10,39
5:1:23:0:0,52.2,2.54,0.42,17,6,23
5:2:0:0:0,48.4,3.05,0.49,9,3,12
5:2:1:0:0,48.7,2.3,0.52,3,1,4
5:2:2:0:0,46.8,0.76,0.56,0,0,0
5:2:3:0:0,46.6,0.43,0.63,0,0,0
5:2:4:0:0,44.8,0.83,0.71,0,0,0
5:2:5:0:0,43.5,1.54,0.78,0,0,0
5:2:6:0:0,41.2,1.28,0.82,0,0,0
5:2:7:0:0,40.3,0.72,0.86,0,0,0
5:2:8:0:0,35.8,1.64,0.89,0,0,0
5:2:9:0:0,35.8,1.79,0.92,0,0,0
5:2:10:0:0,36.7,1.35,0.93,0,0,0
5:2:11:0:0,36.9,0.83,0.93,0,0,0
5:2:12:0:0,37.8,0.25,0.91,0,0,0
5:2:13:0:0,39.0,0.7,0.93,1,0,2
5:2:14:0:0,41.0,1.2,0.92,9,3,12
5:2:15:0:0,43.3,2.05,0.86,30,10,40
5:2:16:0:0,46.0,1.84,0.79,22,7,29
5:2:17:0:0,49.8,2.03,0.73,31,10,41
5:2:18:0:0,51.6,2.44,0.65,37,12,50
5:2:19:0:0,54.0,2.37,0.59,36,12,48
5:2:20:0:0,55.6,2.09,0.46,30,10,39
5:2:21:0:0,57.2,2.83,0.54,43,14,57
5:2:22:0:0,59.2,2.32,0.47,45,15,60
5:2:23:0:0,56.3,1.63,0.47,9,3,12
5:3:0:0:0,54.3,2.92,0.36,12,4,16
5:3:1:0:0,52.9,1.98,0.42,1,0,2
5:3:2:0:0,49.6,1.78,0.48,0,0,0
5:3:3:0:0,49.6,2.15,0.49,0,0,0
5:3:4:0:0,46.6,0.96,0.57,0,0,0
5:3:5:0:0,46.6,1.93,0.59,0,0,0
5:3:6:0:0,46.8,1.69,0.61,0,0,0
5:3:7:0:0,43.9,1.08,0.61,0,0,0
5:3:8:0:0,43.2,1.9,0.67,0,0,0
5:3:9:0:0,42.4,2.27,0.7,0,0,0
5:3:10:0:0,41.4,2.56,0.71,0,0,0
5:3:11:0:0,41.4,3.01,0.7,0,0,0
5:3:12:0:0,41.9,2.12,0.71,2,1,2
5:3:13:0:0,47.1,2.63,0.69,12,4,17
5:3:14:0:0,50.0,2.45,0.64,27,9,35
5:3:15:0:0,53.6,1.51,0.54,40,13,53
5:3:16:0:0,55.8,1.42,0.45,51,17,68
5:3:17:0:0,59.9,1.98,0.38,59,20,79
5:3:18:0:0,61.0,2.21,0.33,60,20,80
5:3:19:0:0,67.1,2.82,0.25,65,22,87
5:3:20:0:0,65.1,2.55,0.22,62,21,83
5:3:21:0:0,67.6,2.42,0.2,55,18,73
5:3:22:0:0,65.7,2.23,0.19,45,15,60
5:3:23:0:0,67.1,1.67,0.18,33,11,44
5:4:0:0:0,65.3,1.57,0.19,18,6,24
5:4:1:0:0,61.2,1.09,0.22,5,2,7
5:4:2:0:0,56.5,0.91,0.24,0,0,0
5:4:3:0:0,54.5,2.39,0.3,0,0,0
5:4:4:0:0,55.6,2.43,0.29,0,0,0
5:4:5:0:0,53.6,1.15,0.3,0,0,0
5:4:6:0:0,53.4,2.12,0.32,0,0,0
5:4:7:0:0,53.1,1.36,0.37,0,0,0
5:4:8:0:0,49.8,1.88,0.44,0,0,0
5:4:9:0:0,48.4,2.43,0.47,0,0,0
5:4:10:0:0,47.1,2.74,0.5,0,0,0
5:4:11:0:0,48.2,3.42,0.48,0,0,0
5:4:12:0:0,47.8,2.48,0.48,1,0,2
5:4:13:0:0,52.0,2.39,0.51,12,4,17
5:4:14:0:0,56.3,3.04,0.41,27,9,36
5:4:15:0:0,60.6,2.25,0.36,40,13,53
5:4:16:0:0,64.4,1.43,0.29,50,17,67
5:4:17:0:0,65.8,1.58,0.25,52,17,70
5:4:18:0:0,70.0,2.41,0.2,56,19,75
5:4:19:0:0,72.3,2.91,0.17,59,20,79
5:4:20:0:0,72.9,2.57,0.15,57,19,76
5:4:21:0:0,73.0,2.45,0.12,53,18,70
5:4:22:0:0,73.6,2.96,0.11,43,14,58
5:4:23:0:0,73.9,2.79,0.11,32,11,42
5:5:0:0:0,70.3,2.42,0.11,12,4,16
5:5:1:0:0,66.9,1.47,0.12,3,1,4
5:5:2:0:0,61.3,2.76,0.15,0,0,0
5:5:3:0:0,61.3,3.7,0.18,0,0,0
5:5:4:0:0,59.5,2.66,0.19,0,0,0
5:5:5:0:0,60.8,3.44,0.21,0,0,0
5:5:6:0:0,59.2,2.6,0.2,0,0,0
5:5:7:0:0,56.7,2.13,0.23,0,0,0
5:5:8:0:0,55.2,2.08,0.26,0,0,0
5:5:9:0:0,55.4,3.41,0.28,0,0,0
5:5:10:0:0,55.2,3.3,0.28,0,0,0
5:5:11:0:0,50.2,2.06,0.31,0,0,0
5:5:12:0:0,53.6,3.42,0.37,2,1,3
5:5:13:0:0,54.9,2.44,0.4,6,2,8
5:5:14:0:0,58.5,2.94,0.39,21,7,29
5:5:15:0:0,63.7,3.32,0.34,37,12,50
5:5:16:0:0,68.2,1.83,0.23,49,16,65
5:5:17:0:0,69.8,1.36,0.2,44,15,58
5:5:18:0:0,72.7,2.12,0.16,43,14,57
5:5:19:0:0,73.8,2.15,0.12,45,15,61
5:5:20:0:0,80.6,2.89,0.1,58,19,77
5:5:21:0:0,80.1,3.11,0.09,49,16,65
5:5:22:0:0,78.8,3.0,0.1,38,13,50
5:5:23:0:0,75.2,3.46,0.09,19,6,25
5:6:0:0:0,72.7,3.73,0.1,8,3,10
5:6:1:0:0,69.4,1.75,0.12,1,0,1
5:6:2:0:0,69.3,0.61,0.13,0,0,0
5:6:3:0:0,64.0,0.31,0.14,0,0,0
5:6:4:0:0,63.5,0.66,0.15,0,0,0
5:6:5:0:0,61.7,1.28,0.16,0,0,0
5:6:6:0:0,59.5,1.46,0.18,0,0,0
5:6:7:0:0,59.9,2.32,0.18,0,0,0
5:6:8:0:0,60.3,1.13,0.17,0,0,0
5:6:9:0:0,57.2,1.02,0.17,0,0,0
5:6:10:0:0,56.3,2.27,0.21,0,0,0
5:6:11:0:0,56.1,3.64,0.23,0,0,0
5:6:12:0:0,55.9,2.49,0.23,1,0,1
5:6:13:0:0,62.6,1.75,0.23,11,4,14
5:6:14:0:0,61.5,1.12,0.27,15,5,20
5:6:15:0:0,63.9,1.31,0.23,18,6,25
5:6:16:0:0,68.9,0.93,0.2,36,12,48
5:6:17:0:0,75.0,1.96,0.14,62,21,82
5:6:18:0:0,75.7,2.9,0.11,57,19,76
