temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
3:13:19:0:0,9.4,0.0,44.0,180.0,60.0,240.0
3:13:20:0:0,7.0,0.0,48.0,65.25,21.75,87.0
3:13:21:0:0,5.0,0.0,52.0,61.5,20.5,82.0
3:13:22:0:0,3.5,0.0,62.0,24.75,8.25,33.0
3:13:23:0:0,2.2,0.0,75.0,3.0,1.0,4.0
3:14:0:0:0,1.3,0.0,90.0,0.0,0.0,0.0
3:14:1:0:0,1.1,0.0,95.0,0.0,0.0,0.0
3:14:2:0:0,1.1,0.0,95.0,0.0,0.0,0.0
3:14:3:0:0,1.1,0.0,94.0,0.0,0.0,0.0
3:14:4:0:0,0.8,0.0,93.0,0.0,0.0,0.0
3:14:5:0:0,0.3,0.0,92.0,0.0,0.0,0.0
3:14:6:0:0,0.1,0.0,93.0,0.0,0.0,0.0
3:14:7:0:0,-0.8,0.0,93.0,0.0,0.0,0.0
3:14:8:0:0,-1.6,0.0,90.0,0.0,0.0,0.0
3:14:9:0:0,-2.4,0.0,87.0,0.0,0.0,0.0
3:14:10:0:0,-2.8,0.0,82.0,0.0,0.0,0.0
3:14:11:0:0,-3.9,0.0,83.0,0.0,0.0,0.0
3:14:12:0:0,-4.0,0.0,81.0,12.0,4.0,16.0
3:14:13:0:0,-3.8,0.0,76.0,72.75,24.25,97.0
3:14:14:0:0,-3.7,0.0,76.0,123.0,41.0,164.0
3:14:15:0:0,-2.8,0.0,70.0,401.25,133.75,535.0
3:14:16:0:0,-1.3,0.0,62.0,499.5,166.5,666.0
3:14:17:0:0,-0.7,0.0,52.0,551.25,183.75,735.0
3:14:18:0:0,-0.3,0.0,45.0,543.75,181.25,725.0
3:14:19:0:0,0.4,0.0,41.0,435.0,145.0,580.0
3:14:20:0:0,-0.6,0.0,38.0,278.25,92.75,371.0
3:14:21:0:0,-1.5,0.0,39.0,105.75,35.25,141.0
3:14:22:0:0,-1.9,0.0,42.0,45.0,15.0,60.0
3:14:23:0:0,-3.1,0.0,48.0,14.25,4.75,19.0
3:15:0:0:0,-3.2,0.0,50.0,0.0,0.0,0.0
3:15:1:0:0,-5.0,0.0,58.0,0.0,0.0,0.0
3:15:2:0:0,-6.1,0.0,79.0,0.0,0.0,0.0
3:15:3:0:0,-5.3,0.0,69.0,0.0,0.0,0.0
3:15:4:0:0,-5.5,0.0,59.0,0.0,0.0,0.0
3:15:5:0:0,-6.4,0.0,57.0,0.0,0.0,0.0
3:15:6:0:0,-6.1,0.0,54.0,0.0,0.0,0.0
3:15:7:0:0,-5.9,0.0,53.0,0.0,0.0,0.0
3:15:8:0:0,-6.8,0.0,60.0,0.0,0.0,0.0
3:15:9:0:0,-8.0,0.0,65.0,0.0,0.0,0.0
3:15:10:0:0,-8.1,0.0,70.0,0.0,0.0,0.0
3:15:11:0:0,-8.0,0.0,76.0,1.5,0.5,2.0
3:15:12:0:0,-6.5,0.0,78.0,74.25,24.75,99.0
3:15:13:0:0,-4.9,0.0,67.0,214.5,71.5,286.0
3:15:14:0:0,-3.6,0.0,57.0,361.5,120.5,482.0
3:15:15:0:0,-2.0,0.0,49.0,447.75,149.25,597.0
3:15:16:0:0,-1.3,0.0,45.0,421.5,140.5,562.0
3:15:17:0:0,-1.2,0.0,42.0,348.75,116.25,465.0
3:15:18:0:0,-0.8,0.0,39.0,383.25,127.75,511.0
3:15:19:0:0,-0.2,0.0,38.0,353.25,117.75,471.0
3:15:20:0:0,1.0,0.0,37.0,400.5,133.5,534.0
3:15:21:0:0,0.5,0.0,35.0,309.0,103.0,412.0
3:15:22:0:0,0.3,0.0,33.0,131.25,43.75,175.0
3:15:23:0:0,-1.4,0.0,37.0,24.75,8.25,33.0
3:16:0:0:0,-2.6,0.0,43.0,0.0,0.0,0.0
3:16:1:0:0,-3.7,0.0,45.0,0.0,0.0,0.0
3:16:2:0:0,-3.9,0.0,49.0,0.0,0.0,0.0
3:16:3:0:0,-4.2,0.0,53.0,0.0,0.0,0.0
3:16:4:0:0,-4.5,0.0,53.0,0.0,0.0,0.0
3:16:5:0:0,-5.0,0.0,55.0,0.0,0.0,0.0
3:16:6:0:0,-5.0,0.0,56.0,0.0,0.0,0.0
3:16:7:0:0,-6.2,0.0,58.0,0.0,0.0,0.0
3:16:8:0:0,-6.5,0.0,63.0,0.0,0.0,0.0
3:16:9:0:0,-7.3,0.0,67.0,0.0,0.0,0.0
3:16:10:0:0,-7.5,0.0,71.0,0.0,0.0,0.0
3:16:11:0:0,-8.6,0.0,75.0,1.5,0.5,2.0
3:16:12:0:0,-6.4,0.0,77.0,76.5,25.5,102.0
3:16:13:0:0,-3.6,0.0,69.0,222.75,74.25,297.0
3:16:14:0:0,-1.3,0.0,58.0,366.0,122.0,488.0
3:16:15:0:0,-0.2,0.0,45.0,480.0,160.0,640.0
3:16:16:0:0,1.0,0.0,41.0,555.75,185.25,741.0
3:16:17:0:0,2.3,0.0,36.0,589.5,196.5,786.0
3:16:18:0:0,3.9,0.0,35.0,579.75,193.25,773.0
3:16:19:0:0,4.3,0.0,32.0,523.5,174.5,698.0
3:16:20:0:0,5.6,0.0,29.0,426.75,142.25,569.0
3:16:21:0:0,5.5,0.0,28.0,297.0,99.0,396.0
3:16:22:0:0,5.0,0.0,27.0,147.75,49.25,197.0
3:16:23:0:0,3.5,0.0,29.0,27.0,9.0,36.0
3:17:0:0:0,2.1,0.0,31.0,0.0,0.0,0.0
3:17:1:0:0,0.6,0.0,38.0,0.0,0.0,0.0
3:17:2:0:0,-1.0,0.0,42.0,0.0,0.0,0.0
3:17:3:0:0,-0.7,0.0,50.0,0.0,0.0,0.0
3:17:4:0:0,-0.6,0.0,48.0,0.0,0.0,0.0
3:17:5:0:0,-0.4,0.0,44.0,0.0,0.0,0.0
3:17:6:0:0,0.8,0.0,46.0,0.0,0.0,0.0
3:17:7:0:0,1.6,0.0,44.0,0.0,0.0,0.0
3:17:8:0:0,2.4,0.0,43.0,0.0,0.0,0.0
3:17:9:0:0,2.8,0.0,41.0,0.0,0.0,0.0
3:17:10:0:0,2.7,0.0,41.0,0.0,0.0,0.0
3:17:11:0:0,2.1,0.0,54.0,0.0,0.0,0.0
3:17:12:0:0,1.3,0.0,62.0,2.25,0.75,3.0
3:17:13:0:0,2.6,0.0,73.0,12.75,4.25,17.0
3:17:14:0:0,4.1,0.0,61.0,37.5,12.5,50.0
3:17:15:0:0,4.9,0.0,58.0,42.0,14.0,56.0
3:17:16:0:0,4.8,0.0,70.0,70.5,23.5,94.0
3:17:17:0:0,5.9,0.0,85.0,153.0,51.0,204.0
3:17:18:0:0,6.5,0.0,86.0,78.75,26.25,105.0
3:17:19:0:0,7.4,0.0,86.0,71.25,23.75,95.0
3:17:20:0:0,7.8,0.0,89.0,39.75,13.25,53.0
3:17:21:0:0,8.4,0.0,93.0,21.0,7.0,28.0
3:17:22:0:0,8.7,0.0,94.0,7.5,2.5,10.0
3:17:23:0:0,8.8,0.0,95.0,0.0,0.0,0.0
3:18:0:0:0,9.0,0.0,96.0,0.0,0.0,0.0
3:18:1:0:0,9.3,0.0,96.0,0.0,0.0,0.0
3:18:2:0:0,9.5,0.0,97.0,0.0,0.0,0.0
3:18:3:0:0,9.8,0.0,97.0,0.0,0.0,0.0
3:18:4:0:0,10.0,0.0,96.0,0.0,0.0,0.0
3:18:5:0:0,9.1,0.0,94.0,0.0,0.0,0.0
3:18:6:0:0,8.3,0.0,97.0,0.0,0.0,0.0
3:18:7:0:0,8.5,0.0,98.0,0.0,0.0,0.0
3:18:8:0:0,8.3,0.0,98.0,0.0,0.0,0.0
3:18:9:0:0,7.8,0.0,98.0,0.0,0.0,0.0
3:18:10:0:0,8.2,0.0,99.0,0.0,0.0,0.0
3:18:11:0:0,8.7,0.0,99.0,0.0,0.0,0.0
3:18:12:0:0,8.7,0.0,98.0,39.75,13.25,53.0
3:18:13:0:0,9.9,0.0,95.0,147.0,49.0,196.0
3:18:14:0:0,7.7,0.0,81.0,222.0,74.0,296.0
3:18:15:0:0,7.2,0.0,68.0,378.0,126.0,504.0
3:18:16:0:0,6.2,0.0,65.0,246.0,82.0,328.0
3:18:17:0:0,5.6,0.0,60.0,206.25,68.75,275.0
3:18:18:0:0,5.6,0.0,60.0,174.75,58.25,233.0
3:18:19:0:0,5.8,0.0,60.0,138.75,46.25,185.0
3:18:20:0:0,5.5,0.0,60.0,78.75,26.25,105.0
3:18:21:0:0,5.4,0.0,62.0,44.25,14.75,59.0
3:18:22:0:0,4.9,0.0,65.0,11.25,3.75,15.0
3:18:23:0:0,4.3,0.0,69.0,0.75,0.25,1.0
3:19:0:0:0,4.1,0.0,71.0,0.0,0.0,0.0
3:19:1:0:0,4.0,0.0,70.0,0.0,0.0,0.0
3:19:2:0:0,3.9,0.0,71.0,0.0,0.0,0.0
3:19:3:0:0,3.0,0.0,74.0,0.0,0.0,0.0
3:19:4:0:0,2.3,0.0,78.0,0.0,0.0,0.0
3:19:5:0:0,2.8,0.0,79.0,0.0,0.0,0.0
3:19:6:0:0,3.1,0.0,78.0,0.0,0.0,0.0
3:19:7:0:0,1.4,0.0,80.0,0.0,0.0,0.0
3:19:8:0:0,0.9,0.0,84.0,0.0,0.0,0.0
3:19:9:0:0,-0.1,0.0,87.0,0.0,0.0,0.0
3:19:10:0:0,-0.4,0.0,90.0,0.0,0.0,0.0
3:19:11:0:0,-0.3,0.0,90.0,0.75,0.25,1.0
3:19:12:0:0,1.2,0.0,90.0,27.0,9.0,36.0
3:19:13:0:0,2.0,0.0,87.0,96.75,32.25,129.0
3:19:14:0:0,3.5,0.0,81.0,226.5,75.5,302.0
3:19:15:0:0,4.3,0.0,73.0,141.75,47.25,189.0
3:19:16:0:0,4.6,0.0,69.0,154.5,51.5,206.0
3:19:17:0:0,4.9,0.0,67.0,199.5,66.5,266.0
3:19:18:0:0,6.5,0.0,63.0,429.0,143.0,572.0
3:19:19:0:0,7.2,0.0,59.0,504.0,168.0,672.0
3:19:20:0:0,8.2,0.0,55.0,421.5,140.5,562.0
3:19:21:0:0,8.0,0.0,53.0,295.5,98.5,394.0
3:19:22:0:0,8.0,0.0,51.0,148.5,49.5,198.0
3:19:23:0:0,6.8,0.0,53.0,27.0,9.0,36.0
3:20:0:0:0,5.0,0.0,60.0,0.0,0.0,0.0
3:20:1:0:0,3.6,0.0,67.0,0.0,0.0,0.0
3:20:2:0:0,3.3,0.0,70.0,0.0,0.0,0.0
3:20:3:0:0,3.3,0.0,71.0,0.0,0.0,0.0
3:20:4:0:0,2.6,0.0,73.0,0.0,0.0,0.0
3:20:5:0:0,2.1,0.0,74.0,0.0,0.0,0.0
3:20:6:0:0,2.4,0.0,74.0,0.0,0.0,0.0
3:20:7:0:0,2.6,0.0,74.0,0.0,0.0,0.0
3:20:8:0:0,2.9,0.0,72.0,0.0,0.0,0.0
3:20:9:0:0,3.7,0.0,70.0,0.0,0.0,0.0
3:20:10:0:0,4.7,0.0,68.0,0.0,0.0,0.0
3:20:11:0:0,5.3,0.0,65.0,0.75,0.25,1.0
3:20:12:0:0,6.0,0.0,65.0,12.0,4.0,16.0
3:20:13:0:0,7.3,0.0,65.0,36.75,12.25,49.0
3:20:14:0:0,5.0,0.0,70.0,14.25,4.75,19.0
3:20:15:0:0,5.0,0.0,80.0,19.5,6.5,26.0
3:20:16:0:0,6.2,0.0,83.0,66.75,22.25,89.0
3:20:17:0:0,9.3,0.0,74.0,155.25,51.75,207.0
3:20:18:0:0,11.8,0.0,62.0,329.25,109.75,439.0
3:20:19:0:0,14.9,0.0,54.0,391.5,130.5,522.0
3:20:20:0:0,17.3,0.0,46.0,366.0,122.0,488.0
3:20:21:0:0,18.3,0.0,44.0,291.0,97.0,388.0
3:20:22:0:0,17.9,0.0,47.0,75.0,25.0,100.0
3:20:23:0:0,13.9,0.0,57.0,5.25,1.75,7.0
3:21:0:0:0,13.1,0.0,60.0,0.0,0.0,0.0
3:21:1:0:0,11.6,0.0,63.0,0.0,0.0,0.0
3:21:2:0:0,11.7,0.0,73.0,0.0,0.0,0.0
3:21:3:0:0,11.4,0.0,73.0,0.0,0.0,0.0
3:21:4:0:0,10.3,0.0,76.0,0.0,0.0,0.0
3:21:5:0:0,9.6,0.0,78.0,0.0,0.0,0.0
3:21:6:0:0,9.0,0.0,79.0,0.0,0.0,0.0
3:21:7:0:0,9.1,0.0,83.0,0.0,0.0,0.0
3:21:8:0:0,8.3,0.0,84.0,0.0,0.0,0.0
3:21:9:0:0,8.9,0.0,88.0,0.0,0.0,0.0
3:21:10:0:0,8.9,0.0,89.0,0.0,0.0,0.0
3:21:11:0:0,8.3,0.0,91.0,0.75,0.25,1.0
3:21:12:0:0,9.2,0.0,91.0,29.25,9.75,39.0
3:21:13:0:0,10.0,0.0,89.0,51.0,17.0,68.0
3:21:14:0:0,10.6,0.0,84.0,88.5,29.5,118.0
3:21:15:0:0,-9999.0,0.0,-9999.0,-74999.25,-24999.75,-99999.0
3:21:16:0:0,-9999.0,0.0,-9999.0,0.0,0.0,0.0
3:21:17:0:0,-9999.0,0.0,-9999.0,0.0,0.0,0.0
3:21:18:0:0,-9999.0,0.0,-9999.0,513.75,171.25,685.0
3:21:19:0:0,14.6,0.0,62.0,456.0,152.0,608.0
3:21:20:0:0,15.3,0.0,58.0,303.75,101.25,405.0
3:21:21:0:0,15.3,0.0,57.0,168.75,56.25,225.0
3:21:22:0:0,14.4,0.0,53.0,75.0,25.0,100.0
3:21:23:0:0,12.7,0.0,57.0,12.75,4.25,17.0
3:22:0:0:0,12.4,0.0,59.0,0.0,0.0,0.0
3:22:1:0:0,12.1,0.0,60.0,0.0,0.0,0.0
3:22:2:0:0,10.6,0.0,52.0,0.0,0.0,0.0
3:22:3:0:0,8.3,0.0,57.0,0.0,0.0,0.0
3:22:4:0:0,8.1,0.0,60.0,0.0,0.0,0.0
3:22:5:0:0,6.6,0.0,61.0,0.0,0.0,0.0
3:22:6:0:0,4.5,0.0,48.0,0.0,0.0,0.0
3:22:7:0:0,3.2,0.0,50.0,0.0,0.0,0.0
3:22:8:0:0,1.9,0.0,58.0,0.0,0.0,0.0
3:22:9:0:0,1.2,0.0,62.0,0.0,0.0,0.0
3:22:10:0:0,-0.2,0.0,56.0,0.0,0.0,0.0
3:22:11:0:0,-0.9,0.0,59.0,6.0,2.0,8.0
3:22:12:0:0,0.2,0.0,54.0,109.5,36.5,146.0
3:22:13:0:0,0.8,0.0,51.0,267.0,89.0,356.0
3:22:14:0:0,1.8,0.0,48.0,413.25,137.75,551.0
3:22:15:0:0,3.2,0.0,45.0,528.75,176.25,705.0
3:22:16:0:0,4.5,0.0,37.0,606.75,202.25,809.0
3:22:17:0:0,5.4,0.0,33.0,639.0,213.0,852.0
3:22:18:0:0,6.4,0.0,32.0,624.0,208.0,832.0
3:22:19:0:0,6.7,0.0,33.0,564.0,188.0,752.0
3:22:20:0:0,6.3,0.0,34.0,462.0,154.0,616.0
3:22:21:0:0,6.3,0.0,35.0,327.75,109.25,437.0
3:22:22:0:0,5.4,0.0,37.0,173.25,57.75,231.0
3:22:23:0:0,2.7,0.0,41.0,36.0,12.0,48.0
3:23:0:0:0,1.3,0.0,49.0,0.0,0.0,0.0
3:23:1:0:0,0.7,0.0,55.0,0.0,0.0,0.0
3:23:2:0:0,-0.1,0.0,58.0,0.0,0.0,0.0
3:23:3:0:0,0.0,0.0,58.0,0.0,0.0,0.0
3:23:4:0:0,-0.4,0.0,58.0,0.0,0.0,0.0
3:23:5:0:0,-0.8,0.0,60.0,0.0,0.0,0.0
3:23:6:0:0,-0.5,0.0,60.0,0.0,0.0,0.0
3:23:7:0:0,-1.5,0.0,61.0,0.0,0.0,0.0
3:23:8:0:0,-2.5,0.0,64.0,0.0,0.0,0.0
3:23:9:0:0,-2.2,0.0,66.0,0.0,0.0,0.0
3:23:10:0:0,-1.9,0.0,63.0,0.0,0.0,0.0
3:23:11:0:0,-2.1,0.0,61.0,4.5,1.5,6.0
3:23:12:0:0,0.0,0.0,57.0,110.25,36.75,147.0
3:23:13:0:0,2.6,0.0,48.0,228.75,76.25,305.0
3:23:14:0:0,5.4,0.0,42.0,396.0,132.0,528.0
3:23:15:0:0,7.6,0.0,39.0,501.0,167.0,668.0
3:23:16:0:0,10.2,0.0,36.0,572.25,190.75,763.0
3:23:17:0:0,12.1,0.0,34.0,552.75,184.25,737.0
3:23:18:0:0,13.3,0.0,33.0,501.75,167.25,669.0
3:23:19:0:0,15.6,0.0,33.0,420.75,140.25,561.0
3:23:20:0:0,16.3,0.0,32.0,411.0,137.0,548.0
3:23:21:0:0,16.4,0.0,32.0,249.0,83.0,332.0
3:23:22:0:0,15.7,0.0,34.0,75.75,25.25,101.0
3:23:23:0:0,15.5,0.0,37.0,25.5,8.5,34.0
3:24:0:0:0,13.1,0.0,41.0,0.0,0.0,0.0
3:24:1:0:0,11.6,0.0,46.0,0.0,0.0,0.0
3:24:2:0:0,13.0,0.0,53.0,0.0,0.0,0.0
3:24:3:0:0,12.4,0.0,46.0,0.0,0.0,0.0
3:24:4:0:0,12.5,0.0,52.0,0.0,0.0,0.0
3:24:5:0:0,13.2,0.0,52.0,0.0,0.0,0.0
3:24:6:0:0,13.1,0.0,53.0,0.0,0.0,0.0
3:24:7:0:0,12.4,0.0,55.0,0.0,0.0,0.0
3:24:8:0:0,11.9,0.0,57.0,0.0,0.0,0.0
3:24:9:0:0,11.7,0.0,58.0,0.0,0.0,0.0
3:24:10:0:0,11.4,0.0,60.0,0.0,0.0,0.0
3:24:11:0:0,11.9,0.0,62.0,0.0,0.0,0.0
3:24:12:0:0,13.4,0.0,60.0,40.5,13.5,54.0
3:24:13:0:0,15.4,0.0,57.0,216.75,72.25,289.0
3:24:14:0:0,18.6,0.0,57.0,350.25,116.75,467.0
3:24:15:0:0,19.0,0.0,56.0,299.25,99.75,399.0
3:24:16:0:0,20.1,0.0,54.0,372.75,124.25,497.0
3:24:17:0:0,22.4,0.0,52.0,462.0,154.0,616.0
3:24:18:0:0,23.6,0.0,47.0,558.0,186.0,744.0
3:24:19:0:0,23.5,0.0,46.0,469.5,156.5,626.0
3:24:20:0:0,23.5,0.0,45.0,347.25,115.75,463.0
3:24:21:0:0,22.7,0.0,47.0,137.25,45.75,183.0
3:24:22:0:0,21.9,0.0,48.0,88.5,29.5,118.0
3:24:23:0:0,19.4,0.0,52.0,15.75,5.25,21.0
3:25:0:0:0,18.5,0.0,58.0,0.0,0.0,0.0
3:25:1:0:0,17.7,0.0,61.0,0.0,0.0,0.0
3:25:2:0:0,18.2,0.0,61.0,0.0,0.0,0.0
3:25:3:0:0,17.3,0.0,59.0,0.0,0.0,0.0
3:25:4:0:0,15.9,0.0,63.0,0.0,0.0,0.0
3:25:5:0:0,14.8,0.0,66.0,0.0,0.0,0.0
3:25:6:0:0,15.5,0.0,69.0,0.0,0.0,0.0
3:25:7:0:0,14.6,0.0,67.0,0.0,0.0,0.0
3:25:8:0:0,14.8,0.0,67.0,0.0,0.0,0.0
3:25:9:0:0,14.8,0.0,65.0,0.0,0.0,0.0
3:25:10:0:0,14.0,0.0,66.0,0.0,0.0,0.0
3:25:11:0:0,14.2,0.0,67.0,5.25,1.75,7.0
3:25:12:0:0,15.6,0.0,65.0,63.0,21.0,84.0
3:25:13:0:0,17.5,0.0,60.0,186.0,62.0,248.0
3:25:14:0:0,19.3,0.0,55.0,343.5,114.5,458.0
3:25:15:0:0,20.6,0.0,51.0,414.0,138.0,552.0
3:25:16:0:0,21.6,0.0,48.0,434.25,144.75,579.0
3:25:17:0:0,22.7,0.0,45.0,510.0,170.0,680.0
3:25:18:0:0,23.0,0.0,44.0,414.75,138.25,553.0
3:25:19:0:0,24.1,0.0,42.0,459.0,153.0,612.0
3:25:20:0:0,23.4,0.0,41.0,327.75,109.25,437.0
3:25:21:0:0,22.6,0.0,42.0,245.25,81.75,327.0
3:25:22:0:0,22.1,0.0,45.0,106.5,35.5,142.0
3:25:23:0:0,20.3,0.0,48.0,15.0,5.0,20.0
3:26:0:0:0,19.4,0.0,53.0,0.0,0.0,0.0
3:26:1:0:0,19.3,0.0,55.0,0.0,0.0,0.0
3:26:2:0:0,16.7,0.0,64.0,0.0,0.0,0.0
3:26:3:0:0,16.3,0.0,76.0,0.0,0.0,0.0
3:26:4:0:0,16.3,0.0,78.0,0.0,0.0,0.0
3:26:5:0:0,15.5,0.0,81.0,0.0,0.0,0.0
3:26:6:0:0,15.3,0.0,82.0,0.0,0.0,0.0
3:26:7:0:0,14.5,0.0,84.0,0.0,0.0,0.0
3:26:8:0:0,13.9,0.0,89.0,0.0,0.0,0.0
3:26:9:0:0,13.4,0.0,91.0,0.0,0.0,0.0
3:26:10:0:0,13.3,0.0,92.0,0.0,0.0,0.0
3:26:11:0:0,13.2,0.0,93.0,0.0,0.0,0.0
3:26:12:0:0,13.8,0.0,94.0,2.25,0.75,3.0
3:26:13:0:0,14.2,0.0,91.0,43.5,14.5,58.0
3:26:14:0:0,14.7,0.0,90.0,66.0,22.0,88.0
3:26:15:0:0,16.3,0.0,89.0,187.5,62.5,250.0
3:26:16:0:0,16.6,0.0,84.0,241.5,80.5,322.0
3:26:17:0:0,17.8,0.0,78.0,339.75,113.25,453.0
3:26:18:0:0,18.7,0.0,71.0,365.25,121.75,487.0
3:26:19:0:0,19.3,0.0,64.0,351.75,117.25,469.0
3:26:20:0:0,19.2,0.0,62.0,258.0,86.0,344.0
3:26:21:0:0,19.0,0.0,61.0,114.0,38.0,152.0
3:26:22:0:0,18.4,0.0,62.0,99.75,33.25,133.0
3:26:23:0:0,16.7,0.0,69.0,14.25,4.75,19.0
3:27:0:0:0,16.0,0.0,77.0,0.0,0.0,0.0
3:27:1:0:0,15.6,0.0,81.0,0.0,0.0,0.0
3:27:2:0:0,15.1,0.0,83.0,0.0,0.0,0.0
3:27:3:0:0,14.2,0.0,84.0,0.0,0.0,0.0
3:27:4:0:0,13.7,0.0,84.0,0.0,0.0,0.0
3:27:5:0:0,13.0,0.0,86.0,0.0,0.0,0.0
3:27:6:0:0,12.5,0.0,87.0,0.0,0.0,0.0
3:27:7:0:0,12.1,0.0,89.0,0.0,0.0,0.0
3:27:8:0:0,11.7,0.0,92.0,0.0,0.0,0.0
3:27:9:0:0,11.4,0.0,91.0,0.0,0.0,0.0
3:27:10:0:0,10.9,0.0,93.0,0.0,0.0,0.0
3:27:11:0:0,10.7,0.0,94.0,9.0,3.0,12.0
3:27:12:0:0,13.0,0.0,92.0,98.25,32.75,131.0
3:27:13:0:0,15.5,0.0,81.0,186.75,62.25,249.0
3:27:14:0:0,16.6,0.0,80.0,175.5,58.5,234.0
3:27:15:0:0,17.0,0.0,78.0,106.5,35.5,142.0
3:27:16:0:0,17.2,0.0,77.0,198.75,66.25,265.0
3:27:17:0:0,17.7,0.0,77.0,201.75,67.25,269.0
3:27:18:0:0,19.3,0.0,73.0,267.75,89.25,357.0
3:27:19:0:0,20.5,0.0,65.0,449.25,149.75,599.0
3:27:20:0:0,20.3,0.0,63.0,280.5,93.5,374.0
3:27:21:0:0,19.3,0.0,71.0,46.5,15.5,62.0
3:27:22:0:0,16.4,0.0,72.0,27.75,9.25,37.0
3:27:23:0:0,14.0,0.0,88.0,0.0,0.0,0.0
3:28:0:0:0,13.4,0.0,89.0,0.0,0.0,0.0
3:28:1:0:0,13.3,0.0,91.0,0.0,0.0,0.0
3:28:2:0:0,13.1,0.0,91.0,0.0,0.0,0.0
3:28:3:0:0,13.4,0.0,91.0,0.0,0.0,0.0
3:28:4:0:0,13.3,0.0,91.0,0.0,0.0,0.0
3:28:5:0:0,13.1,0.0,91.0,0.0,0.0,0.0
3:28:6:0:0,13.0,0.0,94.0,0.0,0.0,0.0
3:28:7:0:0,13.0,0.0,94.0,0.0,0.0,0.0
3:28:8:0:0,12.1,0.0,96.0,0.0,0.0,0.0
3:28:9:0:0,11.7,0.0,97.0,0.0,0.0,0.0
3:28:10:0:0,12.7,0.0,96.0,0.0,0.0,0.0
3:28:11:0:0,12.8,0.0,95.0,0.0,0.0,0.0
3:28:12:0:0,13.2,0.0,94.0,27.75,9.25,37.0
3:28:13:0:0,13.7,0.0,93.0,58.5,19.5,78.0
3:28:14:0:0,14.2,0.0,90.0,102.75,34.25,137.0
3:28:15:0:0,14.8,0.0,86.0,123.75,41.25,165.0
3:28:16:0:0,15.2,0.0,81.0,166.5,55.5,222.0
3:28:17:0:0,15.2,0.0,86.0,161.25,53.75,215.0
3:28:18:0:0,15.8,0.0,81.0,268.5,89.5,358.0
3:28:19:0:0,16.4,0.0,73.0,210.0,70.0,280.0
3:28:20:0:0,15.9,0.0,73.0,87.0,29.0,116.0
3:28:21:0:0,15.5,0.0,76.0,34.5,11.5,46.0
3:28:22:0:0,15.0,0.0,78.0,13.5,4.5,18.0
3:28:23:0:0,14.4,0.0,83.0,1.5,0.5,2.0
3:29:0:0:0,14.5,0.0,84.0,0.0,0.0,0.0
3:29:1:0:0,13.8,0.0,81.0,0.0,0.0,0.0
3:29:2:0:0,12.6,0.0,81.0,0.0,0.0,0.0
3:29:3:0:0,10.7,0.0,86.0,0.0,0.0,0.0
3:29:4:0:0,9.6,0.0,90.0,0.0,0.0,0.0
3:29:5:0:0,10.2,0.0,92.0,0.0,0.0,0.0
3:29:6:0:0,9.9,0.0,92.0,0.0,0.0,0.0
3:29:7:0:0,11.4,0.0,91.0,0.0,0.0,0.0
3:29:8:0:0,11.2,0.0,87.0,0.0,0.0,0.0
3:29:9:0:0,10.5,0.0,84.0,0.0,0.0,0.0
3:29:10:0:0,10.0,0.0,85.0,0.0,0.0,0.0
3:29:11:0:0,9.2,0.0,87.0,3.75,1.25,5.0
3:29:12:0:0,9.4,0.0,87.0,66.0,22.0,88.0
3:29:13:0:0,9.9,0.0,83.0,150.0,50.0,200.0
3:29:14:0:0,10.6,0.0,81.0,213.0,71.0,284.0
3:29:15:0:0,11.9,0.0,79.0,372.75,124.25,497.0
3:29:16:0:0,12.6,0.0,76.0,342.75,114.25,457.0
3:29:17:0:0,13.6,0.0,74.0,315.0,105.0,420.0
3:29:18:0:0,14.5,0.0,72.0,361.5,120.5,482.0
3:29:19:0:0,15.4,0.0,70.0,402.75,134.25,537.0
3:29:20:0:0,15.8,0.0,67.0,413.25,137.75,551.0
3:29:21:0:0,16.3,0.0,66.0,297.0,99.0,396.0
3:29:22:0:0,16.0,0.0,66.0,163.5,54.5,218.0
3:29:23:0:0,14.5,0.0,69.0,25.5,8.5,34.0
3:30:0:0:0,13.6,0.0,75.0,0.0,0.0,0.0
3:30:1:0:0,12.7,0.0,73.0,0.0,0.0,0.0
3:30:2:0:0,11.8,0.0,74.0,0.0,0.0,0.0
3:30:3:0:0,11.2,0.0,75.0,0.0,0.0,0.0
3:30:4:0:0,11.1,0.0,77.0,0.0,0.0,0.0
3:30:5:0:0,11.3,0.0,77.0,0.0,0.0,0.0
3:30:6:0:0,11.1,0.0,77.0,0.0,0.0,0.0
3:30:7:0:0,11.3,0.0,77.0,0.0,0.0,0.0
3:30:8:0:0,11.6,0.0,77.0,0.0,0.0,0.0
3:30:9:0:0,11.3,0.0,81.0,0.0,0.0,0.0
3:30:10:0:0,13.1,0.0,78.0,0.0,0.0,0.0
3:30:11:0:0,14.1,0.0,72.0,3.0,1.0,4.0
3:30:12:0:0,15.3,0.0,70.0,58.5,19.5,78.0
3:30:13:0:0,16.8,0.0,68.0,93.0,31.0,124.0
3:30:14:0:0,19.6,0.0,67.0,187.5,62.5,250.0
3:30:15:0:0,21.2,0.0,62.0,352.5,117.5,470.0
3:30:16:0:0,23.0,0.0,53.0,450.0,150.0,600.0
3:30:17:0:0,24.2,0.0,45.0,501.0,167.0,668.0
3:30:18:0:0,24.5,0.0,40.0,328.5,109.5,438.0
