# currDump.csv run at 2012-01-01 12:00:00 EST on 5938 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
OH3128501641001,0.000000,0.000000,0.000000,0.000000,0.164325,0.258607
OH3128501547001,0.000000,0.000000,0.000000,0.000000,0.164325,0.258607
OH3128501533001,0.000000,0.000000,0.000000,0.000000,0.164325,0.258607
OH3128501681001,6.954748,-9.481755,0.000000,0.000000,1.013180,2.434593
OH3128502631001,6.954748,-9.481755,0.000000,0.000000,1.013180,2.434593
FS3128502631001,0.000000,0.000000,0.000000,0.000000,0.857268,2.135423
OH3128501587002,0.000000,0.000000,0.000000,0.000000,0.071739,0.700723
OH3128502525001,0.000000,0.000000,0.000000,0.000000,0.321874,0.516896
OH3128502559001,0.000000,0.000000,0.000000,0.000000,0.463654,0.917805
FS3128502631002,1.320727,-1.561475,0.000000,0.000000,0.000000,0.000000
OH3128502621001,1.320727,-1.561475,0.000000,0.000000,0.000000,0.000000
OH3128502627001,1.320727,-1.561475,0.000000,0.000000,0.000000,0.000000
OH3128502635001,0.956160,-1.216954,0.000000,0.000000,0.000000,0.000000
OH3128502695001,0.926915,-0.985299,0.000000,0.000000,0.000000,0.000000
OH3128501667001,0.364567,-0.344521,0.000000,0.000000,0.000000,0.000000
OH3128502671001,5.634021,-7.920281,0.000000,0.000000,0.155913,0.299170
OH3128503631001,5.634021,-7.920281,0.000000,0.000000,0.155913,0.299170
FS3128503631001,5.364863,-7.608681,0.000000,0.000000,0.000000,0.000000
OH3128503641001,5.364863,-7.608681,0.000000,0.000000,0.000000,0.000000
OH3128504611001,5.328304,-7.373771,0.000000,0.000000,0.000000,0.000000
OH3128504611002,3.062960,-3.267271,0.000000,0.000000,0.000000,0.000000
OH3128504616001,3.062960,-3.267271,0.000000,0.000000,0.000000,0.000000
OH3128503656001,1.025963,-0.571998,0.000000,0.000000,0.000000,0.000000
OH3128504711001,2.036997,-2.695273,0.000000,0.000000,0.000000,0.000000
OH3128504717001,2.036997,-2.695273,0.000000,0.000000,0.000000,0.000000
OH3128504812001,2.036997,-2.695273,0.000000,0.000000,0.000000,0.000000
OH3128504817001,2.036997,-2.695273,0.000000,0.000000,0.000000,0.000000
OH3128503876001,2.036997,-2.695273,0.000000,0.000000,0.000000,0.000000
OH3128503846001,2.036997,-2.695273,0.000000,0.000000,0.000000,0.000000
OH3128503806001,2.036997,-2.695273,0.000000,0.000000,0.000000,0.000000
OH3128502867001,2.036997,-2.695273,0.000000,0.000000,0.000000,0.000000
OH3128503801001,1.360501,-0.911923,0.000000,0.000000,0.000000,0.000000
OH3128501897001,0.676495,-1.783350,0.000000,0.000000,0.000000,0.000000
OH3128501847001,0.258696,-1.418222,0.000000,0.000000,0.000000,0.000000
OH3128500877001,0.258696,-1.418222,0.000000,0.000000,0.000000,0.000000
OH3128500817001,0.124843,-1.150301,0.000000,0.000000,0.000000,0.000000
OH3128409897001,0.124843,-1.150301,0.000000,0.000000,0.000000,0.000000
OH3128409857001,0.495213,-1.057693,0.000000,0.000000,0.000000,0.000000
OH3128408898001,-0.505131,-0.269986,0.000000,0.000000,0.000000,0.000000
OH3128408898002,-0.505131,-0.269986,0.000000,0.000000,0.000000,0.000000
OH3128408800001,-0.505131,-0.269986,0.000000,0.000000,0.000000,0.000000
OH3128408992001,-0.123898,-0.180437,0.000000,0.000000,0.000000,0.000000
OH3128504681001,-0.520761,-0.266455,0.000000,0.000000,0.000000,0.000000
OH3128505651001,-0.520761,-0.266455,0.000000,0.000000,0.000000,0.000000
OH3128506611001,0.068274,-0.245901,0.000000,0.000000,0.000000,0.000000
OH3128504540001,2.786105,-3.840044,0.000000,0.000000,0.000000,0.000000
OH3128504535001,2.786105,-3.840044,0.000000,0.000000,0.000000,0.000000
OH3128504523001,3.048530,-3.268495,0.000000,0.000000,0.000000,0.000000
OH3128504430001,3.416091,-3.172192,0.000000,0.000000,0.000000,0.000000
OH3128504428001,2.383666,-2.596478,0.000000,0.000000,0.000000,0.000000
OH3128504447001,2.383666,-2.596478,0.000000,0.000000,0.000000,0.000000
OH3128504497001,0.038577,-0.457427,0.000000,0.000000,0.000000,0.000000
OH3128505427002,0.038577,-0.457427,0.000000,0.000000,0.000000,0.000000
OH3128505447002,0.028839,-0.231666,0.000000,0.000000,0.000000,0.000000
OH3128505422001,0.009738,-0.225761,0.000000,0.000000,0.000000,0.000000
OH3128505319001,0.009738,-0.225761,0.000000,0.000000,0.000000,0.000000
OH3128503458001,2.003948,-1.799708,0.000000,0.000000,0.000000,0.000000
OH3128503453001,1.753108,-1.491496,0.000000,0.000000,0.000000,0.000000
OH3128503358001,-0.031603,-0.433946,0.000000,0.000000,0.000000,0.000000
OH3128503408001,0.250840,-0.308212,0.000000,0.000000,0.000000,0.000000
OH3128504526001,-0.262425,-0.571549,0.000000,0.000000,0.000000,0.000000
OH3128503566001,-0.262425,-0.571549,0.000000,0.000000,0.000000,0.000000
OH3128409356001,1.489222,-3.834001,0.000000,0.000000,4.034528,5.712898
OH3128409326001,1.489222,-3.834001,0.000000,0.000000,4.034528,5.712898
FS3128409326001,1.212131,-2.413286,0.000000,0.000000,0.000000,0.000000
OH3128409326002,1.212131,-2.413286,0.000000,0.000000,0.000000,0.000000
OH3128409323001,-0.336484,-1.658877,0.000000,0.000000,0.000000,0.000000
OH3128409229001,-0.336484,-1.658877,0.000000,0.000000,0.000000,0.000000
OH3128409225001,-0.422122,-1.185450,0.000000,0.000000,0.000000,0.000000
OH3128409222001,-0.093679,-0.190226,0.000000,0.000000,0.000000,0.000000
OH3128409295001,-0.328443,-0.995224,0.000000,0.000000,0.000000,0.000000
OH3128500235001,-0.619945,-0.673259,0.000000,0.000000,0.000000,0.000000
OH3128500254001,-1.036280,-0.308179,0.000000,0.000000,0.000000,0.000000
OH3128500262001,-1.036280,-0.308179,0.000000,0.000000,0.000000,0.000000
OH3128500168001,-0.594796,-0.237455,0.000000,0.000000,0.000000,0.000000
OH3128500162001,-0.536728,-0.037794,0.000000,0.000000,0.000000,0.000000
OH3128408376001,0.277091,-1.420715,0.000000,0.000000,4.034528,5.712898
OH3128408306001,-0.183580,-1.043839,0.000000,0.000000,4.034528,5.712898
OH3128407337001,-0.086194,-0.192095,0.000000,0.000000,4.034528,5.712898
FS3128407337001,0.000000,0.000000,0.000000,0.000000,1.170514,-0.391571
OH3128407339001,0.000000,0.000000,0.000000,0.000000,1.170514,-0.391571
OH3128407432001,0.000000,0.000000,0.000000,0.000000,0.910921,-0.190678
OH3128406377001,-0.086194,-0.192095,0.000000,0.000000,2.864014,6.104469
OH3128406367001,-0.086194,-0.192095,0.000000,0.000000,2.864014,6.104469
OH3128406367002,-0.086194,-0.192095,0.000000,0.000000,2.864014,6.104469
FS3128406367001,0.000000,0.000000,0.000000,0.000000,2.223804,4.995090
OH3128406462002,0.000000,0.000000,0.000000,0.000000,2.223804,4.995090
OH3128406462001,0.000000,0.000000,0.000000,0.000000,2.223804,4.995090
OH3128406468001,0.000000,0.000000,0.000000,0.000000,2.223804,4.995090
OH3128406418001,0.000000,0.000000,0.000000,0.000000,1.941569,3.223524
OH3128405468001,0.000000,0.000000,0.000000,0.000000,1.875241,2.491622
OH3128405563001,0.000000,0.000000,0.000000,0.000000,1.305168,3.135749
OH3128405560001,0.000000,0.000000,0.000000,0.000000,1.003109,2.491229
OH3128405666001,0.000000,0.000000,0.000000,0.000000,1.003109,2.491229
OH3128406616001,0.000000,0.000000,0.000000,0.000000,0.819242,2.326721
OH3128407616001,0.000000,0.000000,0.000000,0.000000,0.335957,1.524507
OH3128407636001,0.000000,0.000000,0.000000,0.000000,0.238071,0.948978
OH3128407791001,0.000000,0.000000,0.000000,0.000000,0.238071,0.948978
OH3128407600001,0.000000,0.000000,0.000000,0.000000,0.177413,0.192750
OH3128408639001,0.000000,0.000000,0.000000,0.000000,0.177413,0.192750
OH3128405570002,0.000000,0.000000,0.000000,0.000000,0.302059,0.644520
OH3128406530001,0.000000,0.000000,0.000000,0.000000,0.302059,0.644520
OH3128405452001,0.000000,0.000000,0.000000,0.000000,0.066328,0.731902
OH3128405356001,0.000000,0.000000,0.000000,0.000000,0.066328,0.731902
OH3128406561001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128406348001,-0.086194,-0.192095,0.000000,0.000000,0.257468,0.854194
OH3128405389001,-0.086194,-0.192095,0.000000,0.000000,0.258337,-0.194571
FS3128408317001,-0.039389,-0.652089,0.000000,0.000000,0.000000,0.000000
OH3128407396001,-0.039389,-0.652089,0.000000,0.000000,0.000000,0.000000
OH3128407392001,-0.039389,-0.652089,0.000000,0.000000,0.000000,0.000000
OH3128407299001,-0.039389,-0.652089,0.000000,0.000000,0.000000,0.000000
OH3128492906001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128492917002,1.639563,-4.983316,-23.121979,4.499273,13.616756,16.196362
OC3128492917001,1.639563,-4.983316,-23.121979,4.499273,13.616756,16.196362
OH3128493907001,1.639563,-4.983316,-23.121979,4.499273,13.616756,16.196362
FS3128492957001,0.000000,0.000000,0.000000,0.000000,0.530649,-0.484593
OH3128492947001,0.000000,0.000000,0.000000,0.000000,0.321451,-0.508448
OH3128493051001,0.000000,0.000000,0.000000,0.000000,0.321451,-0.508448
OH3128493907002,1.639563,-4.983316,-23.121979,4.499273,13.086107,16.680955
FS3128493907001,0.000000,0.000000,-1.071588,-0.677078,0.000000,0.000000
OH3128493916001,0.000000,0.000000,-1.071588,-0.677078,0.000000,0.000000
OH3128493911001,0.000000,0.000000,-1.071588,-0.677078,0.000000,0.000000
OH3128493977001,1.639563,-4.983316,-22.050391,5.176351,12.760006,16.151653
OH3128494906001,1.639563,-4.983316,-22.050391,5.176351,12.554328,16.106964
OH3128494946001,1.639563,-4.983316,-22.050391,5.176351,12.469709,15.459335
FS3128494946001,-0.588855,-0.018701,0.000000,0.000000,0.000000,0.000000
OH3128494955001,-0.588855,-0.018701,0.000000,0.000000,0.000000,0.000000
OH3128495908001,2.228418,-4.964616,-22.050391,5.176351,12.469709,15.459335
FS3128495908001,0.000000,0.000000,-1.147903,0.623470,0.000000,0.000000
OH3128496014001,0.000000,0.000000,-1.147903,0.623470,0.000000,0.000000
OH3128505113001,0.000000,0.000000,-0.982787,0.495155,0.000000,0.000000
OH3128505211001,0.000000,0.000000,-1.026397,-0.093741,0.000000,0.000000
OH3128505218001,0.000000,0.000000,-1.026397,-0.093741,0.000000,0.000000
OH3128505258001,0.000000,0.000000,-0.547248,-0.214838,0.000000,0.000000
OH3128505353001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128504278001,0.000000,0.000000,-0.479149,0.121096,0.000000,0.000000
OH3128504278002,0.000000,0.000000,-0.308479,-0.003210,0.000000,0.000000
OH3128504363001,0.000000,0.000000,-0.308479,-0.003210,0.000000,0.000000
OH3128504133001,0.000000,0.000000,0.043610,0.588896,0.000000,0.000000
OH3128495037001,0.000000,0.000000,-0.045093,0.234720,0.000000,0.000000
OH3128495036001,0.000000,0.000000,-0.045093,0.234720,0.000000,0.000000
OH3128495037002,0.000000,0.000000,-0.045093,0.234720,0.000000,0.000000
OH3128495055001,0.000000,0.000000,-0.165116,0.128315,0.000000,0.000000
OH3128494085001,0.000000,0.000000,-0.165116,0.128315,0.000000,0.000000
OH3128495959001,2.228418,-4.964616,-20.073140,4.743921,12.469709,15.459335
FS3128495959001,0.051906,-0.460474,0.000000,0.000000,0.000000,0.000000
OH3128495953001,0.051906,-0.460474,0.000000,0.000000,0.000000,0.000000
OH3128495857001,0.051906,-0.460474,0.000000,0.000000,0.000000,0.000000
OH3128495846001,0.039199,-0.234823,0.000000,0.000000,0.000000,0.000000
OH3128494866001,0.039199,-0.234823,0.000000,0.000000,0.000000,0.000000
OH3128495900001,2.176512,-4.504142,-20.073140,4.743921,12.469709,15.459335
OH3128496970001,2.176512,-4.504142,-20.073140,4.743921,12.469709,15.459335
OH3128497940001,2.176512,-4.504142,-20.073140,4.743921,12.469709,15.459335
OH3128498910001,2.176512,-4.504142,-20.073140,4.743921,12.469709,15.459335
FS3128498910001,0.000000,0.000000,-1.003231,-0.617746,0.000000,0.000000
OH3128497989001,0.000000,0.000000,-1.003231,-0.617746,0.000000,0.000000
OH3128497985001,0.000000,0.000000,-1.003231,-0.617746,0.000000,0.000000
OH3128498959001,2.176512,-4.504142,-19.069909,5.361667,12.469709,15.459335
OH3128498999001,2.176512,-4.504142,-19.069909,5.361667,12.469709,15.459335
OH3128499919001,2.035679,-4.234943,-19.069909,5.361667,12.469709,15.459335
SW3128499910001,0.000000,0.000000,0.000000,0.000000,12.469709,15.459335
SW3128499910002,0.000000,0.000000,0.000000,0.000000,12.469709,15.459335
OH3128499910002,0.000000,0.000000,0.000000,0.000000,12.469709,15.459335
OH3128499055001,0.000000,0.000000,0.000000,0.000000,12.469709,15.459335
OH3128499055002,0.000000,0.000000,0.000000,0.000000,0.377964,0.274500
OH3128508167001,0.000000,0.000000,0.000000,0.000000,11.953336,14.800689
OH3128508262001,0.000000,0.000000,0.000000,0.000000,10.021259,13.622487
OH3128508263001,0.000000,0.000000,0.000000,0.000000,7.443086,10.324659
OH3128508268001,0.000000,0.000000,0.000000,0.000000,7.340846,9.762850
OH3128508269001,0.000000,0.000000,0.000000,0.000000,7.340846,9.762850
OH3128509217001,0.000000,0.000000,0.000000,0.000000,0.607032,-0.834124
OH3128509228001,0.000000,0.000000,0.000000,0.000000,0.321066,-0.501506
OH3128509279001,0.000000,0.000000,0.000000,0.000000,0.321066,-0.501506
OH3128508363001,0.000000,0.000000,0.000000,0.000000,6.422539,11.050475
OH3128508366001,0.000000,0.000000,0.000000,0.000000,6.422539,11.050475
OH3128508306001,0.000000,0.000000,0.000000,0.000000,0.315708,0.578491
OH3128508306002,0.000000,0.000000,0.000000,0.000000,0.161329,0.272218
OH3128507357001,0.000000,0.000000,0.000000,0.000000,0.161329,0.272218
OH3128508461001,0.000000,0.000000,0.000000,0.000000,5.887753,10.479556
OH3128508466001,0.000000,0.000000,0.000000,0.000000,4.807521,10.465888
OH3128508562001,0.000000,0.000000,0.000000,0.000000,4.886178,9.024714
OH3128508661001,0.000000,0.000000,0.000000,0.000000,2.291107,4.714152
OH3128508671001,0.000000,0.000000,0.000000,0.000000,0.198839,0.078795
OH3128509601001,0.000000,0.000000,0.000000,0.000000,0.198839,0.078795
OH3128508664001,0.000000,0.000000,0.000000,0.000000,2.092268,4.635357
OH3128508764001,0.000000,0.000000,0.000000,0.000000,2.092268,4.635357
OH3128508744001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128508765001,0.000000,0.000000,0.000000,0.000000,2.092268,4.635357
OH3128508867001,0.000000,0.000000,0.000000,0.000000,2.092268,4.635357
FS3128508867002,0.000000,0.000000,0.000000,0.000000,0.512694,0.685016
OH3128509845001,0.000000,0.000000,0.000000,0.000000,0.512694,0.685016
OH3128600822001,0.000000,0.000000,0.000000,0.000000,0.194039,1.171787
OH3128601710001,0.000000,0.000000,0.000000,0.000000,0.194039,1.171787
OH3128601778001,0.000000,0.000000,0.000000,0.000000,0.194039,1.171787
FS3128508867001,0.000000,0.000000,0.000000,0.000000,1.488311,3.334805
OH3128508924001,0.000000,0.000000,0.000000,0.000000,1.488311,3.334805
OH3128507997001,0.000000,0.000000,0.000000,0.000000,1.224861,3.554710
OH3128507990001,0.000000,0.000000,0.000000,0.000000,0.939322,3.879351
OH3128508056001,0.000000,0.000000,0.000000,0.000000,0.961013,2.714617
OH3129417112001,0.000000,0.000000,0.000000,0.000000,0.961013,2.714617
OH3129417105001,0.000000,0.000000,0.000000,0.000000,0.749142,1.640224
OH3129416187002,0.000000,0.000000,0.000000,0.000000,0.497209,1.803486
OH3129416189001,0.000000,0.000000,0.000000,0.000000,0.509298,0.692144
OH3129416263001,0.000000,0.000000,0.000000,0.000000,0.185505,1.203440
OH3129415283001,0.000000,0.000000,0.000000,0.000000,0.246043,-0.147936
OH3129416246001,0.000000,0.000000,0.000000,0.000000,-0.060538,1.351375
OH3129416399001,0.000000,0.000000,0.000000,0.000000,-0.060538,1.351375
OH3129416114001,0.000000,0.000000,0.000000,0.000000,0.323792,-0.511296
FS3128508562001,0.000000,0.000000,0.000000,0.000000,2.595072,4.310562
OH3128509502001,0.000000,0.000000,0.000000,0.000000,2.595072,4.310562
OH3128509542001,0.000000,0.000000,0.000000,0.000000,2.283434,2.659561
OH3128600522001,0.000000,0.000000,0.000000,0.000000,2.283434,2.659561
OH3128601523002,0.000000,0.000000,0.000000,0.000000,2.283434,2.659561
OH3128601523001,0.000000,0.000000,0.000000,0.000000,2.283434,2.659561
OH3128601555001,0.000000,0.000000,0.000000,0.000000,2.078809,2.592374
OH3128602505002,0.000000,0.000000,0.000000,0.000000,1.769660,1.987993
OH3128602516002,0.000000,0.000000,0.000000,0.000000,0.237940,-0.098789
OH3128602545001,0.000000,0.000000,0.000000,0.000000,1.059511,2.263309
OH3128602595001,0.000000,0.000000,0.000000,0.000000,0.836363,1.234322
OH3128603525001,0.000000,0.000000,0.000000,0.000000,0.505566,0.722326
OH3128602556001,0.000000,0.000000,0.000000,0.000000,0.075606,0.685618
OH3128601567001,0.000000,0.000000,0.000000,0.000000,0.165857,0.253761
OH3128508457001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128508360001,0.000000,0.000000,0.000000,0.000000,0.951149,-0.413422
OH3128507390001,0.000000,0.000000,0.000000,0.000000,0.951149,-0.413422
OH3128507431002,0.000000,0.000000,0.000000,0.000000,0.951149,-0.413422
OH3128507401001,0.000000,0.000000,0.000000,0.000000,0.951149,-0.413422
OH3128506481001,0.000000,0.000000,0.000000,0.000000,0.807976,-0.764292
OH3128506497001,0.000000,0.000000,0.000000,0.000000,0.226088,-0.041692
OH3128508472001,0.000000,0.000000,0.000000,0.000000,0.129083,0.427091
OH3128508377001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3128508311001,0.000000,0.000000,0.000000,0.000000,0.311275,-0.453502
OH3128508252001,0.000000,0.000000,0.000000,0.000000,2.124363,3.387926
FS3128508252001,0.000000,0.000000,0.000000,0.000000,2.124363,3.387926
OH3128508232001,0.000000,0.000000,0.000000,0.000000,2.124363,3.387926
OH3128507292001,0.000000,0.000000,0.000000,0.000000,2.124363,3.387926
OH3128507232001,0.000000,0.000000,0.000000,0.000000,1.835257,2.692977
OH3128506292001,0.000000,0.000000,0.000000,0.000000,1.585887,0.743020
OH3128506262001,0.000000,0.000000,0.000000,0.000000,1.438556,0.399177
OH3128506232001,0.000000,0.000000,0.000000,0.000000,1.012420,0.353199
OH3128505292001,0.000000,0.000000,0.000000,0.000000,0.905452,-0.185370
OH3128505252001,0.000000,0.000000,0.000000,0.000000,0.442524,-0.037484
OH3128508177001,0.000000,0.000000,0.000000,0.000000,1.932077,1.178202
OH3128508177002,0.000000,0.000000,0.000000,0.000000,1.932077,1.178202
FS3128508177001,0.000000,0.000000,0.000000,0.000000,1.840879,0.562154
OH3128509117002,0.000000,0.000000,0.000000,0.000000,1.840879,0.562154
OH3128509157002,0.000000,0.000000,0.000000,0.000000,1.663691,0.365080
OH3128509197001,0.000000,0.000000,0.000000,0.000000,0.870249,-0.000803
OH3128600137001,0.000000,0.000000,0.000000,0.000000,0.523384,-0.428790
OH3128600108001,0.000000,0.000000,0.000000,0.000000,0.346865,0.427988
OH3128499969001,2.035679,-4.234943,-18.715784,5.405338,0.000000,0.000000
FS3128499969001,-0.346183,-1.425998,0.000000,0.000000,0.000000,0.000000
OH3128499949001,-0.346183,-1.425998,0.000000,0.000000,0.000000,0.000000
OH3128499943001,-0.927924,-1.004267,0.000000,0.000000,0.000000,0.000000
OH3128499846001,-0.602412,-0.676804,0.000000,0.000000,0.000000,0.000000
OH3128499843001,-0.602412,-0.676804,0.000000,0.000000,0.000000,0.000000
OH3128499749001,-0.409512,-0.522407,0.000000,0.000000,0.000000,0.000000
OH3128499742001,-0.409512,-0.522407,0.000000,0.000000,0.000000,0.000000
OH3128590929001,2.267242,-2.551020,-18.715784,5.405338,0.000000,0.000000
OH3128590979001,1.163822,-1.728431,-18.715784,5.405338,0.000000,0.000000
OH3128591939001,0.967137,-1.217503,-18.715784,5.405338,0.000000,0.000000
FS3128591939001,0.000000,0.000000,-0.371365,0.771033,0.000000,0.000000
OH3128591950001,0.000000,0.000000,-0.371365,0.771033,0.000000,0.000000
OH3128592046001,0.000000,0.000000,-0.371365,0.771033,0.000000,0.000000
OH3128591999001,0.967137,-1.217503,-18.344419,4.634305,0.000000,0.000000
FS3128591959001,1.693852,-1.025138,0.000000,0.000000,0.000000,0.000000
OH3128591959001,1.693852,-1.025138,0.000000,0.000000,0.000000,0.000000
OH3128591999002,-0.726715,-0.192365,-18.344419,4.634305,0.000000,0.000000
OH3128592949001,-0.726715,-0.192365,-17.414398,5.186595,0.000000,0.000000
OH3128592989001,-0.402200,-0.082762,-17.414398,5.186595,0.000000,0.000000
OH3128593919001,0.000000,0.000000,-17.414398,5.186595,0.000000,0.000000
OH3128593958001,0.000000,0.000000,-17.414398,5.186595,0.000000,0.000000
SW3128593958001,0.000000,0.000000,-17.539442,4.797998,0.000000,0.000000
SW3128593958002,0.000000,0.000000,-17.539442,4.797998,0.000000,0.000000
