, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
M1027109,100.0,0.0,0.0030796969578229154,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1027114,100.0,0.0,0.0029403528423415904,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2876812,100.0,0.0,0.0029407316540360335,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2876812A,100.0,0.0,0.0025413391162797364,0.0,100.0,0.0,0.0033743314605834966,0.0,100.0,0,0,0,0,0,0,0,0
SX2876812A,100.0,0.0,0.00341442594964139,0.0,100.0,0.0,0.002526188150505511,0.0,100.0,0,0,0,0,0,0,0,0
L2970811,100.0,0.0,0.002941135278217901,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2970811A,100.0,0.0,0.0033770093205378543,0.0,100.0,0.0,0.003386702114140902,0.0,100.0,0,0,0,0,0,0,0,0
SX2970811A,100.0,0.0,0.0025308553447567633,0.0,100.0,0.0,0.002566779034536785,0.0,100.0,0,0,0,0,0,0,0,0
M1027121,100.0,0.0,0.003081500074239705,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1134469,100.0,0.0,0.002941473089723843,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1010017,100.0,0.0,0.003083063331729972,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1010016,100.0,0.0,0.003083841232642945,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1010015,100.0,0.0,0.003084130884910815,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1010014,100.0,0.0,0.002944223783440233,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1010011,100.0,0.0,0.0029443971627233206,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3120504,100.0,0.0,0.0030846411510667276,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3120504A,100.0,0.0,0.002537749016622352,0.0,100.0,0.0,0.0033874478121362845,0.0,100.0,0,0,0,0,0,0,0,0
SX3120504A,100.0,0.0,0.0025416405442380188,0.0,100.0,0.0,0.0034018812403421436,0.0,100.0,0,0,0,0,0,0,0,0
M1010008,100.0,0.0,0.0030848228119750745,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1010007,100.0,0.0,0.003084827137508338,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1010004,100.0,0.0,0.003085255424080211,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3177894,100.0,0.0,0.0030858136729506715,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3177894A,100.0,0.0,0.0033897156028530203,0.0,100.0,0.0,0.003384123385142758,0.0,100.0,0,0,0,0,0,0,0,0
SX3177894A,100.0,0.0,0.0025624599615631976,0.0,100.0,0.0,0.003390175272065709,0.0,100.0,0,0,0,0,0,0,0,0
L3082993,100.0,0.0,0.002945681630729861,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3082993A,100.0,0.0,0.0033913824970670287,0.0,100.0,0.0,0.0025371480764189965,0.0,100.0,0,0,0,0,0,0,0,0
SX3082993A,100.0,0.0,0.0025680534154989753,0.0,100.0,0.0,0.0025374914359785196,0.0,100.0,0,0,0,0,0,0,0,0
M3016088,100.0,0.0,0.0030859954719938223,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3312692,100.0,0.0,0.0030860301028117266,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3312692A,100.0,0.0,0.0025395105516664387,0.0,100.0,0.0,0.0025412099547665592,0.0,100.00000000000001,0,0,0,0,0,0,0,0
SX3312692A,100.0,0.0,0.0033976624082672677,0.0,99.99999999999999,0.0,0.0034094492886956964,0.0,100.0,0,0,0,0,0,0,0,0
M1010003,100.0,0.0,0.00308526407757272,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2989571,100.0,0.0,0.0030852900382904854,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2989571A,100.0,0.0,0.002540306191585087,0.0,100.0,0.0,0.0033854695646327515,0.0,100.0,0,0,0,0,0,0,0,0
SX2989571A,100.0,0.0,0.002548853016142832,0.0,100.0,0.0,0.003393655560932991,0.0,100.0,0,0,0,0,0,0,0,0
M1010013,100.0,0.0,0.002944227911281109,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3120503,100.0,0.0,0.002944252678569435,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3120503A,100.0,0.0,0.00254127453390003,0.0,100.0,0.0,0.0033823492106483865,0.0,100.0,0,0,0,0,0,0,0,0
SX3120503A,100.0,0.0,0.003404863848011039,0.0,100.0,0.0,0.0025391236637982957,0.0,100.0,0,0,0,0,0,0,0,0
L3251807,100.0,0.0,0.0029437697915956264,0.0,100.00000000000001,0,0,0,0,0,0,0,0,0,0,0,0
X3251807A,100.0,0.0,0.003380148388506378,0.0,100.0,0.0,0.003389686877666775,0.0,100.0,0,0,0,0,0,0,0,0
SX3251807A,100.0,0.0,0.003377921902437743,0.0,100.0,0.0,0.0034250974011993643,0.0,100.0,0,0,0,0,0,0,0,0
L2858175,100.0,0.0,0.002942961207567564,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2858175A,100.0,0.0,0.0033877060148761696,0.0,100.0,0.0,0.003380034138360936,0.0,100.0,0,0,0,0,0,0,0,0
SX2858175A,100.0,0.0,0.0025546264284620414,0.0,99.99999999999999,0.0,0.0025359470494136917,0.0,100.0,0,0,0,0,0,0,0,0
M1027110,100.0,0.0,0.002942961207567564,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1027123,100.0,0.0,0.003081513022897808,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3008248,100.0,0.0,0.0029414566093134416,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3008248A,100.0,0.0,0.002536311526702562,0.0,100.0,0.0,0.0025368262612255523,0.0,100.0,0,0,0,0,0,0,0,0
SX3008248A,100.0,0.0,0.0025428685252331593,0.0,100.0,0.0,0.00339319494753687,0.0,100.0,0,0,0,0,0,0,0,0
L3195327,100.0,0.0,0.0029404351844078015,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3195327A,100.0,0.0,0.0033770093205378543,0.0,100.0,0.0,0.0033848679478312967,0.0,100.0,0,0,0,0,0,0,0,0
SX3195327A,100.0,0.0,0.0025331419403868223,0.0,100.0,0.0,0.003403994587652766,0.0,100.0,0,0,0,0,0,0,0,0
L3139103,100.0,0.0,0.002940484591861248,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3139103A,100.0,0.0,0.002531367866804404,0.0,100.0,0.0,0.0025403922365734547,0.0,100.0,0,0,0,0,0,0,0,0
SX3139103A,100.0,0.0,0.002526166878596061,0.0,100.0,0.0,0.003427415899774371,0.0,100.0,0,0,0,0,0,0,0,0
L3101788,100.0,0.0,0.002939887696290511,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3101788A,100.0,0.0,0.003375897777831407,0.0,100.0,0.0,0.0033848679478312967,0.0,100.0,0,0,0,0,0,0,0,0
SX3101788A,100.0,0.0,0.0033747300215904072,0.0,100.0,0.0,0.00256429981793481,0.0,100.0,0,0,0,0,0,0,0,0
L3101787,100.0,0.0,0.003079972896242078,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3101787A,100.0,0.0,0.002535754133267322,0.0,100.0,0.0,0.003379805661166606,0.0,100.0,0,0,0,0,0,0,0,0
SX3101787A,100.0,0.0,0.0025494161836819543,0.2217294900221761,100.0,0.0,0.0033942027017894987,0.0,100.0,0,0,0,0,0,0,0,0
L3027132,100.0,0.0,0.00293999882400098,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3027132A,100.0,0.0,0.003379948455778172,0.0,100.0,0.0,0.0033808054768969934,0.0,100.0,0,0,0,0,0,0,0,0
SX3027132A,100.0,0.0,0.003388480859334925,0.0,100.0,0.0,0.0033917563362169012,0.0,100.0,0,0,0,0,0,0,0,0
L3140238,100.0,0.0,0.003077469704399875,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3140238A,100.0,0.0,0.0033695276764500997,0.0,100.0,0.0,0.0033863580565732495,0.0,100.0,0,0,0,0,0,0,0,0
SX3140238A,100.0,0.0,0.0025151748885059227,0.0,100.0,0.0,0.003436189952572571,0.0,100.0,0,0,0,0,0,0,0,0
M1027092,100.0,0.0,0.0030724025629459122,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2689727,100.0,0.0,0.0030724025629459122,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2726983,100.0,0.0,0.002932489893383554,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2726983A,100.0,0.0,0.0033720842009466183,0.0,100.0,0.0,0.002528530249662293,0.0,100.0,0,0,0,0,0,0,0,0
SX2726983A,100.0,0.0,0.002548549875121153,0.0,100.0,0.0,0.002545630425362882,0.0,100.0,0,0,0,0,0,0,0,0
N1134471,100.0,0.0,0.003070185843922151,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2839331,100.0,0.0,0.003070185843922151,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
D6019477-1_INT,100.0,0.0,0.0020496367360441766,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
E182727,100.0,0.0,0.002049645138112546,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1027042,100.0,0.0,0.0020497151579243447,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3235248,100.0,0.0,0.0020497459681447093,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3235248C,100.0,0.0,0.0016481931682471875,0.0,100.0,0.0,0.0016532341392811233,0.0,100.0,0,0,0,0,0,0,0,0
SX3235248C,100.0,0.0,0.002471271469159276,0.0,100.0,0.0,0.002496629550119276,0.0,100.0,0,0,0,0,0,0,0,0
N1144666,100.0,0.0,0.002049967268850969,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1027041,100.0,0.0,0.002050309118278857,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3010564,100.0,0.0,0.0020510183989974106,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3010564C,100.0,0.0,0.001650968705896063,0.0,100.0,0.0,0.0016524555489536234,0.0,100.0,0,0,0,0,0,0,0,0
SX3010564C,100.0,0.0,0.0016543555044387418,0.0,100.0,0.0,0.002489254717125992,0.0,100.0,0,0,0,0,0,0,0,0
L2710515,100.0,0.0,0.002052205368290639,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2710515C,100.0,0.0,0.00247929786285708,0.0,100.0,0.0,0.002478888136053217,0.0,100.0,0,0,0,0,0,0,0,0
SX2710515C,100.0,0.0,0.002499854175185051,0.0,100.0,0.0,0.0024979184013204855,0.0,100.0,0,0,0,0,0,0,0,0
M1027027,100.0,0.0,0.0020533824685017386,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1027014,100.0,0.0,0.0020533824685017386,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2766746,100.0,0.0,0.002191024468276211,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2766746C,100.0,0.0,0.0016518277473869143,0.0,100.0,0.0,0.001656767480975794,0.0,100.0,0,0,0,0,0,0,0,0
SX2766746C,100.0,0.0,0.0016509823344969042,0.0,100.0,0.0,0.001675392670165068,0.0,100.0,0,0,0,0,0,0,0,0
M1027073,100.0,0.0,0.0020546903787018495,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3104118,100.0,0.0,0.002054802964951167,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104118C,100.0,0.0,0.0024868816990376713,0.0,100.0,0.0,0.0016519914757318732,0.0,100.0,0,0,0,0,0,0,0,0
SX3104118C,100.0,0.0,0.0016885331712302137,0.0,100.0,0.0,0.0024727992086926334,0.0,100.0,0,0,0,0,0,0,0,0
L2748126,100.0,0.0,0.0021918348671591146,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2748126C,100.0,0.0,0.0016513367570892945,0.0,100.0,0.0,0.0024879335224281605,0.0,100.0,0,0,0,0,0,0,0,0
SX2748126C,100.0,0.0,0.002469135802457533,0.0,100.0,0.0,0.0025229164914522774,0.0,100.0,0,0,0,0,0,0,0,0
M1027071,100.0,0.0,0.002192003024962181,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3235267,100.0,0.0,0.002055149244933183,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3235267C,100.0,0.0,0.0024796257418332073,0.0,100.0,0.0,0.0024857895696388348,0.0,100.0,0,0,0,0,0,0,0,0
SX3235267C,100.0,0.0,0.0016538493343335398,0.0,100.0,0.0,0.002511258810333088,0.0,100.0,0,0,0,0,0,0,0,0
M1027068,100.0,0.0,0.0020552534332958757,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1027066,100.0,0.0,0.002055397061599376,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2841645,100.0,0.0,0.00205540832741334,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2841645C,100.0,0.0,0.0024876446980118118,0.0,100.0,0.0,0.0016523599831420772,0.0,100.0,0,0,0,0,0,0,0,0
SX2841645C,100.0,0.0,0.0025184053457232465,0.0,100.0,0.0,0.0016497702694861286,0.0,100.0,0,0,0,0,0,0,0,0
L3066829,100.0,0.0,0.002055425226378309,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3066829C,100.0,0.0,0.0016546703069492427,0.0,100.0,0.0,0.0016559992713564612,0.0,100.0,0,0,0,0,0,0,0,0
SX3066829C,100.0,0.0,0.0016607157685041515,0.0,100.0,0.0,0.002501313189436391,0.0,100.0,0,0,0,0,0,0,0,0
L3235268,100.0,0.0,0.002192321394314413,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3235268C,100.0,0.0,0.001654396558863057,0.0,100.0,0.0,0.0024841017487959587,0.0,100.0,0,0,0,0,0,0,0,0
SX3235268C,100.0,0.0,0.001659778585521028,0.0,100.0,0.0,0.002502439878882005,0.0,100.0,0,0,0,0,0,0,0,0
L3235241,100.0,0.0,0.0020550197281844064,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3235241C,100.0,0.0,0.0016518277473869143,0.0,100.0,0.0,0.001658374792699286,0.0,100.0,0,0,0,0,0,0,0,0
SX3235241C,100.0,0.0,0.0024719841792896365,0.0,100.0,0.0,0.0016801922139734263,0.0,100.0,0,0,0,0,0,0,0,0
L2691941,100.0,0.0,0.002192111140032806,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2691941C,100.0,0.0,0.001659847460014556,0.0,100.0,0.0,0.0016506689335814885,0.0,100.0,0,0,0,0,0,0,0,0
SX2691941C,100.0,0.0,0.002529852256628309,0.0,100.00000000000001,0.0,0.0016422923116163849,0.0,100.0,0,0,0,0,0,0,0,0
L2879089,100.0,0.0,0.002054729782481322,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2879089C,100.0,0.0,0.0016595719963664734,0.0,100.0,0.0,0.0016505190882376815,0.0,100.0,0,0,0,0,0,0,0,0
SX2879089C,100.0,0.0,0.0025495678482498185,0.0,100.0,0.0,0.0024576062914605577,0.0,100.0,0,0,0,0,0,0,0,0
L3270853,100.0,0.0,0.0020533824685017386,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2916607,100.0,0.0,0.002050362367370755,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2916607C,100.0,0.0,0.0024735943800053796,0.0,100.0,0.0,0.0024801177229213417,0.0,100.0,0,0,0,0,0,0,0,0
SX2916607C,100.0,0.0,0.001649294102120447,0.0,100.0,0.0,0.0016708298176369033,0.0,100.0,0,0,0,0,0,0,0,0
D5806920-1_INT,100.0,0.0,0.00506254292899429,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
E182726,100.0,0.0,0.00492571744442385,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2766744,100.0,0.0,0.005062889295134849,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2766744B,100.0,0.0,0.004954051175348829,0.0,100.0,0.0,0.004960932655351142,0.0,100.0,0,0,0,0,0,0,0,0
SX2766744B,100.0,0.0,0.004965407659980832,0.0,100.0,0.0,0.004999916668043879,0.0,100.0,0,0,0,0,0,0,0,0
M1027038,100.0,0.0,0.005063069424259093,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2731712,100.0,0.0,0.005063145636593281,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2731712B,100.0,0.0,0.004963969852156619,0.0,100.0,0.0,0.0057769598336159566,0.0,100.0,0,0,0,0,0,0,0,0
SX2731712B,100.0,0.0,0.005847904361693546,0.0,100.0,0.0,0.004953805761276288,0.0,100.0,0,0,0,0,0,0,0,0
M1027036,100.0,0.0,0.0049264319495488556,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2785543,100.0,0.0,0.004926533075506955,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2785543B,100.0,0.0,0.005797437532614729,0.0,100.0,0.0,0.005771958178020862,0.0,100.0,0,0,0,0,0,0,0,0
SX2785543B,100.0,0.0,0.005876131155239655,0.0,100.0,0.0,0.004931574405129024,0.0,100.0,0,0,0,0,0,0,0,0
L3010580,100.0,0.0,0.005063298068145025,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3010580B,100.0,0.0,0.004963436021309873,0.0,100.0,0.0,0.004952292911618267,0.0,100.0,0,0,0,0,0,0,0,0
SX3010580B,100.0,0.0,0.005822949074155258,0.0,100.0,0.0,0.004954828480354293,0.0,100.0,0,0,0,0,0,0,0,0
L3122815,100.0,0.0,0.005062411322286662,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3122815B,100.0,0.0,0.0049531105534277396,0.0,100.0,0.0,0.004960809604127582,0.0,100.0,0,0,0,0,0,0,0,0
SX3122815B,100.0,0.0,0.004958964568198348,0.0,100.0,0.0,0.004985003447960907,0.0,100.0,0,0,0,0,0,0,0,0
L3216361,100.0,0.0,0.004921670250822979,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3216361B,100.0,0.0,0.0049524972967620795,0.0,100.0,0.0,0.004953478580321494,0.0,100.0,0,0,0,0,0,0,0,0
SX3216361B,100.0,0.0,0.005804263646230787,0.0,100.0,0.0,0.004980947874380684,0.0,100.0,0,0,0,0,0,0,0,0
L2729434,100.0,0.0,0.005058487047549783,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2729434B,100.0,0.0,0.004943601743443735,0.0,100.0,0.0,0.005790052689471857,0.0,100.0,0,0,0,0,0,0,0,0
SX2729434B,100.0,0.0,0.004936240230358065,0.0,100.0,0.0,0.005000666755567599,0.0,100.0,0,0,0,0,0,0,0,0
L2748152,100.0,0.0,0.004918684579795165,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2748152B,100.0,0.0,0.004943153732092963,0.0,100.0,0.0,0.004956834235201972,0.0,100.0,0,0,0,0,0,0,0,0
SX2748152B,100.0,0.0,0.004942135826366482,0.0,100.0,0.0,0.004987945797655854,0.0,100.0,0,0,0,0,0,0,0,0
M3729981,100.0,0.0,0.002912237638591814,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3632979,100.0,0.0,0.0029122537932110702,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3632979A,100.0,0.0,0.0033501679271833455,0.0,100.0,0.0,0.002509557230440848,0.0,100.0,0,0,0,0,0,0,0,0
SX3632979A,100.0,0.0,0.002523128679562753,0.0,99.99999999999999,0.0,0.003351037984007739,0.0,100.0,0,0,0,0,0,0,0,0
D5655682-1_INT,100.0,0.0,0.004913890887048384,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
E182725,100.0,0.0,0.005050394749771925,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1026948,100.0,0.0,0.004914675767913619,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1026947,100.0,0.0,0.00491480996067705,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1026946,100.0,0.0,0.004915199161134872,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1026940,100.0,0.0,0.004915561575596866,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1026939,100.0,0.0,0.004915628695251128,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3104124,100.0,0.0,0.004915655543626068,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3104124B,100.0,0.0,0.005774624649401916,0.0,100.0,0.0,0.004943968358602693,0.0,100.0,0,0,0,0,0,0,0,0
SX3104124B,100.0,0.0,0.004970796570150555,0.0,100.0,0.0,0.00495270169877687,0.0,100.0,0,0,0,0,0,0,0,0
M1026935,100.0,0.0,0.0049157025289879325,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2935556,100.0,0.0,0.004915816640034856,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2935556B,100.0,0.0,0.004935712346696313,0.0,100.0,0.0,0.004959169504413849,0.0,100.0,0,0,0,0,0,0,0,0
SX2935556B,100.0,0.0,0.004915655543630726,0.0,100.0,0.0,0.0058693811156896964,0.0,100.0,0,0,0,0,0,0,0,0
M1026949,100.0,0.0,0.004914695896360976,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1026951,100.0,0.0,0.004914910610071227,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2954347,100.0,0.0,0.004915078368201929,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2954347B,100.0,0.0,0.004942380085503363,0.0,100.0,0.0,0.004950249987624562,0.0,100.0,0,0,0,0,0,0,0,0
SX2954347B,100.0,0.0,0.004951679857391807,0.0,100.0,0.0,0.004991016170892582,0.0,100.0,0,0,0,0,0,0,0,0
M1026953,100.0,0.0,0.005051649704954861,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2764399,100.0,0.0,0.004915138763920049,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2764399B,100.0,0.0,0.004957407606315925,0.0,100.0,0.0,0.005758283702416014,0.0,100.0,0,0,0,0,0,0,0,0
SX2764399B,100.0,0.0,0.00499737637741389,0.0,100.0,0.0,0.004926108374384423,0.0,100.0,0,0,0,0,0,0,0,0
L3008232,100.0,0.0,0.004915132053222444,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3008232B,100.0,0.0,0.004936727607826546,0.0,100.0,0.0,0.004956015363647815,0.0,100.0,0,0,0,0,0,0,0,0
SX3008232B,100.0,0.0,0.0049317770836760045,0.0,100.0,0.0,0.00498107192667881,0.0,100.0,0,0,0,0,0,0,0,0
N1138000,100.0,0.0,0.00289281301269995,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2766720,100.0,0.0,0.002892860832731155,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2766720A,100.0,0.0,0.003332722334254636,0.0,100.0,0.0,0.003318868597699102,0.0,100.0,0,0,0,0,0,0,0,0
SX2766720A,100.0,0.0,0.003375043242757663,0.0,100.0,0.0,0.0024813690540312523,0.0,100.0,0,0,0,0,0,0,0,0
L2729408,100.0,0.0,0.004765535646211587,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2729408B,100.0,0.0,0.004920291281244036,0.0,100.0,0.0,0.004946006100074378,0.0,100.0,0,0,0,0,0,0,0,0
SX2729408B,100.0,0.0,0.0048958010346461375,0.0,100.0,0.0,0.005022055192386755,0.0,100.0,0,0,0,0,0,0,0,0
P875742,100.0,0.0,0.004763550941418719,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3085398,100.0,0.0,0.0028894496561559916,0.0,100.0,0.0,0.004902508177651543,0.0,100.0,0.0,0.001896517857739729,0.0,100.0,0,0,0,0
X3085398B,100.0,0.0,0.00493542814840375,0.0,100.0,0.0,0.004931493338362922,0.0,100.0,0,0,0,0,0,0,0,0
SX3085398B,100.0,0.0,0.004967298617435406,0.0,100.0,0.0,0.0049491475093417035,0.0,100.0,0,0,0,0,0,0,0,0
M1026891,100.0,0.0,0.002890766204465771,0.0,100.0,0.0,0.004906724529665547,0.0,100.0,0.0,0.0020323000216852603,0.0,100.0,0,0,0,0
L3160102,100.0,0.0,0.002754411189517511,0.0,100.0,0.0,0.005047425335618192,0.0,100.0,0.0,0.0020325588832259176,0.0,100.0,0,0,0,0
X3160102B,100.0,0.0,0.004946413849958967,0.0,100.0,0.0,0.00493790583413593,0.0,100.0,0,0,0,0,0,0,0,0
SX3160102B,100.0,0.0,0.004987282429816001,0.0,100.0,0.0,0.004946984812756812,0.0,100.0,0,0,0,0,0,0,0,0
P827514,100.0,0.0,0.0027553181083614002,0.0,100.0,0.0,0.0049139043017216695,0.0,100.0,0.0,0.002032751695309984,0.0,100.0,0,0,0,0
M1026876,100.0,0.0,0.0028931756874052677,0.0,100.0,0.0,0.00505070498286024,0.0,100.0,0.0,0.002032770978542689,0.0,100.0,0,0,0,0
M1026866,100.0,0.0,0.002894810844789015,0.0,100.0,0.0,0.0049191819400388965,0.0,100.0,0.0,0.002033104360609629,0.0,100.0,0,0,0,0
M1026844,100.0,0.0,0.0028967754750716798,0.0,100.0,0.0,0.005062459808172327,0.0,100.0,0.0,0.002033520552787295,0.0,100.0,0,0,0,0
L2876814,100.0,0.0,0.0028968194302099143,0.0,100.0,0.0,0.005062605271402039,0.0,100.0,0.0,0.0020335260664223593,0.0,100.0,0,0,0,0
X2876814A,100.0,0.0,0.0033249655034987774,0.0,100.0,0.0,0.003335473595549376,0.0,100.0,0,0,0,0,0,0,0,0
SX2876814A,100.0,0.0,0.0024922739507645666,0.0,100.0,0.0,0.0025124786439197203,0.0,100.0,0,0,0,0,0,0,0,0
M1026834,100.0,0.0,0.0028979747296608597,0.0,100.0,0.0,0.004929602537110077,0.0,100.0,0.0,0.002033713547374492,0.0,100.0,0,0,0,0
M1026829,100.0,0.0,0.002898770783151742,0.0,100.0,0.0,0.004932182490747672,0.0,100.0,0.0,0.002033796270555053,0.0,100.0,0,0,0,0
M1026824,100.0,0.0,0.002900400255235725,0.0,100.0,0.0,0.004932277095335191,0.0,100.0,0.0,0.0020346735501884272,0.0,100.0,0,0,0,0
M1009807,100.0,0.0,0.002902882008905439,0.0,100.0,0.0,0.00506909727597523,0.0,100.0,0.0,0.0020350213609482888,0.0,100.0,0,0,0,0
M1009805,100.0,0.0,0.002903716895899487,0.0,100.0,0.0,0.004932000049315515,0.0,100.0,0.0,0.002035046209123325,0.0,100.0,0,0,0,0
M1009784,100.0,0.0,0.0029072021086911,0.0,100.0,0.0,0.004931614939501038,0.0,100.0,0.0,0.0020351428466714723,0.0,100.0,0,0,0,0
M1009770,100.0,0.0,0.0029080314288963656,0.0,100.0,0.0,0.0050685139801929435,0.0,100.0,0.0,0.0020351649365454054,0.0,100.0,0,0,0,0
L2689691,100.0,0.0,0.002908095861918573,0.0,100.0,0.0,0.0050686945097804005,0.0,100.0,0.0,0.002035148369107339,0.0,100.0,0,0,0,0
X2689691A,100.0,0.0,0.00334568448522871,0.0,100.0,0.0,0.0025057423261523517,0.0,100.0,0,0,0,0,0,0,0,0
