"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus"
1917, 0, 0.992671, 0, 1.05, x_39754_1, sourcebus
1918, 0, 0.994718, 0, 1.05, x_39754_1, sourcebus
1919, 0, 1.00307, 0, 1.05, x_39754_1, sourcebus
1920, 0, 1.01272, 0, 1.05, x_39754_1, sourcebus
1921, 0, 1.01994, 0, 1.05, x_39754_1, sourcebus
1922, 0, 1.02208, 0, 1.05, x_69478_1, sourcebus
1923, 0, 1.02375, 0, 1.05, x_69478_1, sourcebus
1924, 0, 1.02412, 0, 1.05, x_69478_1, sourcebus
1925, 0, 1.02464, 0, 1.05, x_69478_1, sourcebus
1926, 0, 1.02292, 0, 1.05, x_69478_1, sourcebus
1927, 0, 1.01889, 0, 1.05, x_69478_1, sourcebus
1928, 0, 1.01663, 0, 1.05, x_69478_1, sourcebus
1929, 0, 1.01719, 0, 1.05, x_69478_1, sourcebus
1930, 0, 1.01636, 0, 1.05, x_69478_1, sourcebus
1931, 0, 1.01485, 0, 1.05, x_69478_1, sourcebus
1932, 0, 1.0127, 0, 1.05, x_69478_1, sourcebus
1933, 0, 1.01026, 0, 1.05, x_69478_1, sourcebus
1934, 0, 1.00654, 0, 1.05, x_69478_1, sourcebus
1935, 0, 1.00123, 0, 1.05, x_6568_1, sourcebus
1936, 0, 0.99651, 0, 1.05, x_6568_1, sourcebus
1937, 0, 0.991653, 0, 1.05, x_39754_1, sourcebus
1938, 0, 0.986873, 0, 1.05, x_39754_1, sourcebus
1939, 0, 0.984772, 0, 1.05, x_39754_1, sourcebus
1940, 0, 0.988747, 0, 1.05, x_39754_1, sourcebus
1941, 0, 0.991749, 0, 1.05, x_39754_1, sourcebus
1942, 0, 0.995256, 0, 1.05, x_39754_1, sourcebus
1943, 0, 1.00366, 0, 1.05, x_39754_1, sourcebus
1944, 0, 1.01199, 0, 1.05, x_39754_1, sourcebus
1945, 0, 1.01957, 0, 1.05, x_39754_1, sourcebus
1946, 0, 1.02226, 0, 1.05, x_69478_1, sourcebus
1947, 0, 1.02399, 0, 1.05, x_69478_1, sourcebus
1948, 0, 1.02437, 0, 1.05, x_69478_1, sourcebus
1949, 0, 1.02377, 0, 1.05, x_69478_1, sourcebus
1950, 0, 1.02252, 0, 1.05, x_69478_1, sourcebus
1951, 0, 1.0185, 0, 1.05, x_69478_1, sourcebus
1952, 0, 1.01612, 0, 1.05, x_69478_1, sourcebus
1953, 0, 1.01634, 0, 1.05, x_69478_1, sourcebus
1954, 0, 1.01607, 0, 1.05, x_69478_1, sourcebus
1955, 0, 1.01392, 0, 1.05, x_69478_1, sourcebus
1956, 0, 1.01201, 0, 1.05, x_69478_1, sourcebus
1957, 0, 1.00917, 0, 1.05, x_69478_1, sourcebus
1958, 0, 1.0052, 0, 1.05, x_69478_1, sourcebus
1959, 0, 1.00115, 0, 1.05, x_69478_1, sourcebus
1960, 0, 0.995809, 0, 1.05, x_39754_1, sourcebus
1961, 0, 0.98941, 0, 1.05, x_39754_1, sourcebus
1962, 0, 0.985332, 0, 1.05, x_39754_1, sourcebus
1963, 0, 0.982634, 0, 1.05, x_39754_1, sourcebus
1964, 0, 0.987681, 0, 1.05, x_39754_1, sourcebus
1965, 0, 0.969266, 0, 1.05, x_39754_1, sourcebus
1966, 0, 0.973532, 0, 1.05, x_39754_1, sourcebus
1967, 0, 0.981329, 0, 1.05, x_39754_1, sourcebus
1968, 0, 0.994133, 0, 1.05, x_39754_1, sourcebus
1969, 0, 1.0046, 0, 1.05, x_39754_1, sourcebus
1970, 0, 1.01093, 0, 1.05, x_39754_1, sourcebus
1971, 0, 1.01519, 0, 1.05, x_39754_1, sourcebus
1972, 0, 1.01769, 0, 1.05, x_69478_1, sourcebus
1973, 0, 1.01739, 0, 1.05, x_69478_1, sourcebus
1974, 0, 1.01617, 0, 1.05, x_69478_1, sourcebus
1975, 0, 1.0096, 0, 1.05, x_39754_1, sourcebus
1976, 0, 1.00476, 0, 1.05, x_6568_1, sourcebus
1977, 0, 1.00444, 0, 1.05, x_6568_1, sourcebus
1978, 0, 1.00318, 0, 1.05, x_6568_1, sourcebus
1979, 0, 1.00182, 0, 1.05, x_6568_1, sourcebus
1980, 0, 0.9963, 0, 1.05, x_6568_1, sourcebus
1981, 0, 0.988498, 0, 1.05, x_6568_1, sourcebus
1982, 0, 0.981027, 0, 1.05, x_6568_1, sourcebus
1983, 0, 0.97652, 0, 1.05, x_6568_1, sourcebus
1984, 0, 0.970834, 0, 1.05, x_39754_1, sourcebus
1985, 0, 0.965193, 0, 1.05, x_39754_1, sourcebus
1986, 0, 0.960479, 0, 1.05, x_39754_1, sourcebus
1987, 0, 0.959114, 0, 1.05, x_39754_1, sourcebus
1988, 0, 0.962588, 0, 1.05, x_39754_1, sourcebus
1989, 0, 0.987202, 0, 1.05, x_39754_1, sourcebus
1990, 0, 0.993204, 0, 1.05, x_39754_1, sourcebus
1991, 0, 0.998097, 0, 1.05, x_39754_1, sourcebus
1992, 0, 1.00609, 0, 1.05, x_39754_1, sourcebus
1993, 0, 1.01239, 0, 1.05, x_39754_1, sourcebus
1994, 0, 1.01678, 0, 1.05, x_39754_1, sourcebus
1995, 0, 1.0192, 0, 1.05, x_69478_1, sourcebus
1996, 0, 1.01986, 0, 1.05, x_69478_1, sourcebus
1997, 0, 1.02012, 0, 1.05, x_69478_1, sourcebus
1998, 0, 1.01824, 0, 1.05, x_6568_1, sourcebus
1999, 0, 1.0178, 0, 1.05, x_69478_1, sourcebus
2000, 0, 1.01601, 0, 1.05, x_69478_1, sourcebus
2001, 0, 1.01222, 0, 1.05, x_69478_1, sourcebus
2002, 0, 1.00714, 0, 1.05, x_69478_1, sourcebus
2003, 0, 1.00237, 0, 1.05, x_69478_1, sourcebus
2004, 0, 0.995724, 0, 1.05, x_39754_1, sourcebus
2005, 0, 0.990285, 0, 1.05, x_39754_1, sourcebus
2006, 0, 0.984046, 0, 1.05, x_39754_1, sourcebus
2007, 0, 0.976692, 0, 1.05, x_39754_1, sourcebus
2008, 0, 0.969845, 0, 1.05, x_39754_1, sourcebus
2009, 0, 0.969433, 0, 1.05, x_39754_1, sourcebus
2010, 0, 0.968186, 0, 1.05, x_39754_1, sourcebus
2011, 0, 0.969112, 0, 1.05, x_39754_1, sourcebus
2012, 0, 0.973282, 0, 1.05, x_39754_1, sourcebus
2013, 0, 0.978662, 0, 1.05, x_39754_1, sourcebus
2014, 0, 0.985082, 0, 1.05, x_39754_1, sourcebus
2015, 0, 0.991632, 0, 1.05, x_39754_1, sourcebus
2016, 0, 1.00049, 0, 1.05, x_39754_1, sourcebus
2017, 0, 1.0074, 0, 1.05, x_39754_1, sourcebus
2018, 0, 1.01375, 0, 1.05, x_39754_1, sourcebus
2019, 0, 1.01785, 0, 1.05, x_69478_1, sourcebus
2020, 0, 1.01921, 0, 1.05, x_69478_1, sourcebus
2021, 0, 1.02032, 0, 1.05, x_69478_1, sourcebus
2022, 0, 1.02048, 0, 1.05, x_69478_1, sourcebus
2023, 0, 1.01955, 0, 1.05, x_69478_1, sourcebus
2024, 0, 1.0156, 0, 1.05, x_6568_1, sourcebus
2025, 0, 1.00884, 0, 1.05, x_6568_1, sourcebus
2026, 0, 1.00253, 0, 1.05, x_6568_1, sourcebus
2027, 0, 0.997342, 0, 1.05, x_6568_1, sourcebus
2028, 0, 0.990271, 0, 1.05, x_6568_1, sourcebus
2029, 0, 0.982561, 0, 1.05, x_6568_1, sourcebus
2030, 0, 0.975977, 0, 1.05, x_6568_1, sourcebus
2031, 0, 0.969721, 0, 1.05, x_39754_1, sourcebus
2032, 0, 0.965574, 0, 1.05, x_39754_1, sourcebus
2033, 0, 0.961889, 0, 1.05, x_39754_1, sourcebus
2034, 0, 0.962372, 0, 1.05, x_39754_1, sourcebus
2035, 0, 0.963537, 0, 1.05, x_39754_1, sourcebus
2036, 0, 0.965879, 0, 1.05, x_39754_1, sourcebus
2037, 0, 0.968851, 0, 1.05, x_39754_1, sourcebus
2038, 0, 0.974773, 0, 1.05, x_39754_1, sourcebus
2039, 0, 0.985513, 0, 1.05, x_39754_1, sourcebus
2040, 0, 0.995995, 0, 1.05, x_39754_1, sourcebus
2041, 0, 1.00599, 0, 1.05, x_39754_1, sourcebus
2042, 0, 1.01177, 0, 1.05, x_39754_1, sourcebus
2043, 0, 1.01664, 0, 1.05, x_39754_1, sourcebus
2044, 0, 1.01897, 0, 1.05, x_69478_1, sourcebus
2045, 0, 1.01949, 0, 1.05, x_69478_1, sourcebus
2046, 0, 1.01879, 0, 1.05, x_69478_1, sourcebus
2047, 0, 1.01436, 0, 1.05, x_39754_1, sourcebus
2048, 0, 1.01319, 0, 1.05, x_39754_1, sourcebus
2049, 0, 1.01546, 0, 1.05, x_6568_1, sourcebus
2050, 0, 1.0132, 0, 1.05, x_6568_1, sourcebus
2051, 0, 1.00829, 0, 1.05, x_6568_1, sourcebus
2052, 0, 0.9997, 0, 1.05, x_6568_1, sourcebus
2053, 0, 0.993723, 0, 1.05, x_6568_1, sourcebus
2054, 0, 0.984826, 0, 1.05, x_39754_1, sourcebus
2055, 0, 0.977552, 0, 1.05, x_39754_1, sourcebus
2056, 0, 0.970727, 0, 1.05, x_39754_1, sourcebus
2057, 0, 0.968984, 0, 1.05, x_39754_1, sourcebus
2058, 0, 0.964323, 0, 1.05, x_39754_1, sourcebus
2059, 0, 0.964197, 0, 1.05, x_39754_1, sourcebus
2060, 0, 0.967854, 0, 1.05, x_39754_1, sourcebus
2061, 0, 0.969958, 0, 1.05, x_39754_1, sourcebus
2062, 0, 0.97564, 0, 1.05, x_39754_1, sourcebus
2063, 0, 0.983705, 0, 1.05, x_39754_1, sourcebus
2064, 0, 0.994758, 0, 1.05, x_39754_1, sourcebus
2065, 0, 1.00459, 0, 1.05, x_39754_1, sourcebus
2066, 0, 1.01134, 0, 1.05, x_39754_1, sourcebus
2067, 0, 1.01717, 0, 1.05, x_39754_1, sourcebus
2068, 0, 1.01973, 0, 1.05, x_39754_1, sourcebus
2069, 0, 1.01979, 0, 1.05, x_69478_1, sourcebus
2070, 0, 1.01965, 0, 1.05, x_69478_1, sourcebus
2071, 0, 1.01602, 0, 1.05, x_39754_1, sourcebus
2072, 0, 1.01326, 0, 1.05, x_39754_1, sourcebus
2073, 0, 1.01704, 0, 1.05, x_69478_1, sourcebus
2074, 0, 1.01563, 0, 1.05, x_6568_1, sourcebus
2075, 0, 1.01274, 0, 1.05, x_6568_1, sourcebus
2076, 0, 1.00532, 0, 1.05, x_6568_1, sourcebus
2077, 0, 0.997226, 0, 1.05, x_6568_1, sourcebus
2078, 0, 0.988194, 0, 1.05, x_39754_1, sourcebus
2079, 0, 0.980884, 0, 1.05, x_39754_1, sourcebus
2080, 0, 0.976922, 0, 1.05, x_39754_1, sourcebus
2081, 0, 0.971471, 0, 1.05, x_39754_1, sourcebus
2082, 0, 0.971316, 0, 1.05, x_39754_1, sourcebus
2083, 0, 0.96774, 0, 1.05, x_39754_1, sourcebus
2084, 0, 0.971842, 0, 1.05, x_39754_1, sourcebus
2085, 0, 0.974559, 0, 1.05, x_39754_1, sourcebus
2086, 0, 0.979255, 0, 1.05, x_39754_1, sourcebus
2087, 0, 0.988798, 0, 1.05, x_39754_1, sourcebus
2088, 0, 0.999916, 0, 1.05, x_39754_1, sourcebus
2089, 0, 1.00956, 0, 1.05, x_39754_1, sourcebus
2090, 0, 1.01496, 0, 1.05, x_39754_1, sourcebus
2091, 0, 1.01788, 0, 1.05, x_69478_1, sourcebus
2092, 0, 1.01855, 0, 1.05, x_69478_1, sourcebus
2093, 0, 1.01953, 0, 1.05, x_69478_1, sourcebus
2094, 0, 1.01829, 0, 1.05, x_69478_1, sourcebus
2095, 0, 1.01435, 0, 1.05, x_69478_1, sourcebus
2096, 0, 1.0125, 0, 1.05, x_69478_1, sourcebus
2097, 0, 1.01225, 0, 1.05, x_6568_1, sourcebus
2098, 0, 1.01208, 0, 1.05, x_69478_1, sourcebus
2099, 0, 1.00928, 0, 1.05, x_69478_1, sourcebus
2100, 0, 1.00455, 0, 1.05, x_6568_1, sourcebus
2101, 0, 0.999323, 0, 1.05, x_6568_1, sourcebus
2102, 0, 0.992951, 0, 1.05, x_39754_1, sourcebus
2103, 0, 0.986109, 0, 1.05, x_39754_1, sourcebus
2104, 0, 0.982648, 0, 1.05, x_39754_1, sourcebus
2105, 0, 0.978042, 0, 1.05, x_39754_1, sourcebus
2106, 0, 0.974353, 0, 1.05, x_39754_1, sourcebus
2107, 0, 0.973888, 0, 1.05, x_39754_1, sourcebus
2108, 0, 0.977246, 0, 1.05, x_39754_1, sourcebus
2109, 0, 0.979971, 0, 1.05, x_39754_1, sourcebus
2110, 0, 0.986083, 0, 1.05, x_39754_1, sourcebus
2111, 0, 0.995224, 0, 1.05, x_39754_1, sourcebus
2112, 0, 1.00611, 0, 1.05, x_39754_1, sourcebus
2113, 0, 1.0149, 0, 1.05, x_39754_1, sourcebus
2114, 0, 1.01944, 0, 1.05, x_69478_1, sourcebus
2115, 0, 1.02182, 0, 1.05, x_69478_1, sourcebus
2116, 0, 1.02221, 0, 1.05, x_69478_1, sourcebus
2117, 0, 1.02284, 0, 1.05, x_69478_1, sourcebus
2118, 0, 1.02153, 0, 1.05, x_69478_1, sourcebus
2119, 0, 1.017, 0, 1.05, x_69478_1, sourcebus
2120, 0, 1.01506, 0, 1.05, x_69478_1, sourcebus
2121, 0, 1.01525, 0, 1.05, x_69478_1, sourcebus
2122, 0, 1.0139, 0, 1.05, x_69478_1, sourcebus
2123, 0, 1.01173, 0, 1.05, x_69478_1, sourcebus
2124, 0, 1.00839, 0, 1.05, x_6568_1, sourcebus
2125, 0, 1.00381, 0, 1.05, x_6568_1, sourcebus
2126, 0, 1.00129, 0, 1.05, x_6568_1, sourcebus
2127, 0, 1.00166, 0, 1.05, x_6568_1, sourcebus
2128, 0, 1.00006, 0, 1.05, x_6568_1, sourcebus
2129, 0, 0.998021, 0, 1.05, x_39754_1, sourcebus
2130, 0, 0.994262, 0, 1.05, x_39754_1, sourcebus
2131, 0, 0.991199, 0, 1.05, x_39754_1, sourcebus
2132, 0, 0.991835, 0, 1.05, x_39754_1, sourcebus
2133, 0, 0.991923, 0, 1.05, x_39754_1, sourcebus
2134, 0, 0.994423, 0, 1.05, x_39754_1, sourcebus
2135, 0, 1.00274, 0, 1.05, x_39754_1, sourcebus
2136, 0, 1.00983, 0, 1.05, x_39754_1, sourcebus
2137, 0, 1.01792, 0, 1.05, x_39754_1, sourcebus
2138, 0, 1.02169, 0, 1.05, x_69478_1, sourcebus
2139, 0, 1.0231, 0, 1.05, x_69478_1, sourcebus
2140, 0, 1.02315, 0, 1.05, x_69478_1, sourcebus
2141, 0, 1.02369, 0, 1.05, x_69478_1, sourcebus
2142, 0, 1.02213, 0, 1.05, x_69478_1, sourcebus
2143, 0, 1.01772, 0, 1.05, x_69478_1, sourcebus
2144, 0, 1.01491, 0, 1.05, x_69478_1, sourcebus
2145, 0, 1.01467, 0, 1.05, x_69478_1, sourcebus
2146, 0, 1.01414, 0, 1.05, x_69478_1, sourcebus
2147, 0, 1.01301, 0, 1.05, x_69478_1, sourcebus
2148, 0, 1.00965, 0, 1.05, x_69478_1, sourcebus
2149, 0, 1.00649, 0, 1.05, x_69478_1, sourcebus
2150, 0, 1.00227, 0, 1.05, x_6568_1, sourcebus
2151, 0, 0.997827, 0, 1.05, x_6568_1, sourcebus
2152, 0, 0.993185, 0, 1.05, x_6568_1, sourcebus
2153, 0, 0.990301, 0, 1.05, x_39754_1, sourcebus
2154, 0, 0.989579, 0, 1.05, x_39754_1, sourcebus
2155, 0, 0.991702, 0, 1.05, x_39754_1, sourcebus
2156, 0, 0.998106, 0, 1.05, x_39754_1, sourcebus
2157, 0, 1.00306, 0, 1.05, x_39754_1, sourcebus
2158, 0, 1.00666, 0, 1.05, x_39754_1, sourcebus
2159, 0, 1.01115, 0, 1.05, x_39754_1, sourcebus
2160, 0, 1.01663, 0, 1.05, x_39754_1, sourcebus
2161, 0, 1.02148, 0, 1.05, x_69478_1, sourcebus
2162, 0, 1.02281, 0, 1.05, x_69478_1, sourcebus
2163, 0, 1.02481, 0, 1.05, x_69478_1, sourcebus
2164, 0, 1.02501, 0, 1.05, x_69478_1, sourcebus
2165, 0, 1.02521, 0, 1.05, x_69478_1, sourcebus
2166, 0, 1.02412, 0, 1.05, x_69478_1, sourcebus
2167, 0, 1.02246, 0, 1.05, x_69478_1, sourcebus
2168, 0, 1.01984, 0, 1.05, x_69478_1, sourcebus
2169, 0, 1.01631, 0, 1.05, x_69478_1, sourcebus
2170, 0, 1.01375, 0, 1.05, x_69478_1, sourcebus
2171, 0, 1.01233, 0, 1.05, x_69478_1, sourcebus
2172, 0, 1.01081, 0, 1.05, x_69478_1, sourcebus
2173, 0, 1.00896, 0, 1.05, x_69478_1, sourcebus
2174, 0, 1.00767, 0, 1.05, x_69478_1, sourcebus
2175, 0, 1.00371, 0, 1.05, x_6568_1, sourcebus
2176, 0, 0.997052, 0, 1.05, x_39754_1, sourcebus
2177, 0, 0.994835, 0, 1.05, x_39754_1, sourcebus
2178, 0, 0.99253, 0, 1.05, x_39754_1, sourcebus
2179, 0, 0.992813, 0, 1.05, x_39754_1, sourcebus
2180, 0, 0.998091, 0, 1.05, x_39754_1, sourcebus
2181, 0, 1.00172, 0, 1.05, x_39754_1, sourcebus
2182, 0, 1.00588, 0, 1.05, x_39754_1, sourcebus
2183, 0, 1.01098, 0, 1.05, x_39754_1, sourcebus
2184, 0, 1.01806, 0, 1.05, x_39754_1, sourcebus
2185, 0, 1.02233, 0, 1.05, x_69478_1, sourcebus
2186, 0, 1.02465, 0, 1.05, x_69478_1, sourcebus
2187, 0, 1.02606, 0, 1.05, x_69478_1, sourcebus
2188, 0, 1.02619, 0, 1.05, x_69478_1, sourcebus
2189, 0, 1.02687, 0, 1.05, x_69478_1, sourcebus
2190, 0, 1.02594, 0, 1.05, x_69478_1, sourcebus
2191, 0, 1.02444, 0, 1.05, x_69478_1, sourcebus
2192, 0, 1.02192, 0, 1.05, x_69478_1, sourcebus
2193, 0, 1.01785, 0, 1.05, x_69478_1, sourcebus
2194, 0, 1.01474, 0, 1.05, x_69478_1, sourcebus
2195, 0, 1.01428, 0, 1.05, x_69478_1, sourcebus
2196, 0, 1.01333, 0, 1.05, x_69478_1, sourcebus
2197, 0, 1.01128, 0, 1.05, x_6568_1, sourcebus
2198, 0, 1.008, 0, 1.05, x_6568_1, sourcebus
2199, 0, 1.00481, 0, 1.05, x_6568_1, sourcebus
2200, 0, 1.00307, 0, 1.05, x_6568_1, sourcebus
2201, 0, 0.998516, 0, 1.05, x_39754_1, sourcebus
2202, 0, 0.994182, 0, 1.05, x_39754_1, sourcebus
2203, 0, 0.995148, 0, 1.05, x_39754_1, sourcebus
2204, 0, 0.997722, 0, 1.05, x_39754_1, sourcebus
2205, 0, 0.998172, 0, 1.05, x_39754_1, sourcebus
2206, 0, 1.00272, 0, 1.05, x_39754_1, sourcebus
2207, 0, 1.01169, 0, 1.05, x_39754_1, sourcebus
2208, 0, 1.01868, 0, 1.05, x_39754_1, sourcebus
2209, 0, 1.02349, 0, 1.05, x_69478_1, sourcebus
2210, 0, 1.02541, 0, 1.05, x_69478_1, sourcebus
2211, 0, 1.02726, 0, 1.05, x_69478_1, sourcebus
2212, 0, 1.02738, 0, 1.05, x_69478_1, sourcebus
2213, 0, 1.02727, 0, 1.05, x_69478_1, sourcebus
2214, 0, 1.02579, 0, 1.05, x_69478_1, sourcebus
2215, 0, 1.02147, 0, 1.05, x_69478_1, sourcebus
2216, 0, 1.02116, 0, 1.05, x_69478_1, sourcebus
2217, 0, 1.02185, 0, 1.05, x_69478_1, sourcebus
2218, 0, 1.02252, 0, 1.05, x_69478_1, sourcebus
2219, 0, 1.02244, 0, 1.05, x_69478_1, sourcebus
2220, 0, 1.02133, 0, 1.05, x_69478_1, sourcebus
2221, 0, 1.02012, 0, 1.05, x_69478_1, sourcebus
2222, 0, 1.01868, 0, 1.05, x_69478_1, sourcebus
2223, 0, 1.01634, 0, 1.05, x_69478_1, sourcebus
2224, 0, 1.01188, 0, 1.05, x_6568_1, sourcebus
2225, 0, 1.00497, 0, 1.05, x_39754_1, sourcebus
2226, 0, 0.999958, 0, 1.05, x_39754_1, sourcebus
2227, 0, 0.999344, 0, 1.05, x_39754_1, sourcebus
2228, 0, 0.99966, 0, 1.05, x_39754_1, sourcebus
2229, 0, 1.00107, 0, 1.05, x_39754_1, sourcebus
2230, 0, 1.00416, 0, 1.05, x_39754_1, sourcebus
2231, 0, 1.01127, 0, 1.05, x_39754_1, sourcebus
2232, 0, 1.01899, 0, 1.05, x_39754_1, sourcebus
2233, 0, 1.02402, 0, 1.05, x_69478_1, sourcebus
2234, 0, 1.02651, 0, 1.05, x_69478_1, sourcebus
2235, 0, 1.02744, 0, 1.05, x_69478_1, sourcebus
2236, 0, 1.02808, 0, 1.05, x_69478_1, sourcebus
2237, 0, 1.02777, 0, 1.05, x_69478_1, sourcebus
2238, 0, 1.02576, 0, 1.05, x_69478_1, sourcebus
2239, 0, 1.02138, 0, 1.05, x_69478_1, sourcebus
2240, 0, 1.02023, 0, 1.05, x_69478_1, sourcebus
2241, 0, 1.02158, 0, 1.05, x_69478_1, sourcebus
2242, 0, 1.02208, 0, 1.05, x_69478_1, sourcebus
2243, 0, 1.0219, 0, 1.05, x_69478_1, sourcebus
2244, 0, 1.01973, 0, 1.05, x_6568_1, sourcebus
2245, 0, 1.01693, 0, 1.05, x_6568_1, sourcebus
2246, 0, 1.01429, 0, 1.05, x_6568_1, sourcebus
2247, 0, 1.01033, 0, 1.05, x_6568_1, sourcebus
2248, 0, 1.00674, 0, 1.05, x_6568_1, sourcebus
2249, 0, 1.00109, 0, 1.05, x_39754_1, sourcebus
2250, 0, 0.995695, 0, 1.05, x_39754_1, sourcebus
2251, 0, 0.993725, 0, 1.05, x_39754_1, sourcebus
2252, 0, 0.996327, 0, 1.05, x_39754_1, sourcebus
2253, 0, 0.999196, 0, 1.05, x_39754_1, sourcebus
2254, 0, 1.00247, 0, 1.05, x_39754_1, sourcebus
2255, 0, 1.00957, 0, 1.05, x_39754_1, sourcebus
2256, 0, 1.01776, 0, 1.05, x_39754_1, sourcebus
2257, 0, 1.02265, 0, 1.05, x_69478_1, sourcebus
2258, 0, 1.02399, 0, 1.05, x_69478_1, sourcebus
2259, 0, 1.02544, 0, 1.05, x_69478_1, sourcebus
2260, 0, 1.02535, 0, 1.05, x_69478_1, sourcebus
2261, 0, 1.02523, 0, 1.05, x_69478_1, sourcebus
2262, 0, 1.02343, 0, 1.05, x_69478_1, sourcebus
2263, 0, 1.01911, 0, 1.05, x_69478_1, sourcebus
2264, 0, 1.01682, 0, 1.05, x_69478_1, sourcebus
2265, 0, 1.01658, 0, 1.05, x_69478_1, sourcebus
2266, 0, 1.01563, 0, 1.05, x_69478_1, sourcebus
2267, 0, 1.01517, 0, 1.05, x_69478_1, sourcebus
2268, 0, 1.01359, 0, 1.05, x_69478_1, sourcebus
2269, 0, 1.01113, 0, 1.05, x_69478_1, sourcebus
2270, 0, 1.00719, 0, 1.05, x_69478_1, sourcebus
2271, 0, 1.00479, 0, 1.05, x_69478_1, sourcebus
2272, 0, 1.00187, 0, 1.05, x_69478_1, sourcebus
2273, 0, 1.00235, 0, 1.05, x_69478_1, sourcebus
2274, 0, 1.00074, 0, 1.05, x_39754_1, sourcebus
2275, 0, 0.998677, 0, 1.05, x_39754_1, sourcebus
2276, 0, 0.997662, 0, 1.05, x_39754_1, sourcebus
2277, 0, 0.995438, 0, 1.05, x_39754_1, sourcebus
2278, 0, 0.997731, 0, 1.05, x_39754_1, sourcebus
2279, 0, 1.00328, 0, 1.05, x_39754_1, sourcebus
2280, 0, 1.01118, 0, 1.05, x_39754_1, sourcebus
2281, 0, 1.01787, 0, 1.05, x_39754_1, sourcebus
2282, 0, 1.02051, 0, 1.05, x_69478_1, sourcebus
2283, 0, 1.02202, 0, 1.05, x_69478_1, sourcebus
2284, 0, 1.02255, 0, 1.05, x_69478_1, sourcebus
2285, 0, 1.02253, 0, 1.05, x_69478_1, sourcebus
2286, 0, 1.02138, 0, 1.05, x_69478_1, sourcebus
2287, 0, 1.01646, 0, 1.05, x_69478_1, sourcebus
2288, 0, 1.01388, 0, 1.05, x_69478_1, sourcebus
2289, 0, 1.01358, 0, 1.05, x_69478_1, sourcebus
2290, 0, 1.01331, 0, 1.05, x_69478_1, sourcebus
2291, 0, 1.01072, 0, 1.05, x_69478_1, sourcebus
2292, 0, 1.00865, 0, 1.05, x_69478_1, sourcebus
2293, 0, 1.00552, 0, 1.05, x_69478_1, sourcebus
2294, 0, 1.00289, 0, 1.05, x_6568_1, sourcebus
2295, 0, 1.00182, 0, 1.05, x_6568_1, sourcebus
2296, 0, 0.999696, 0, 1.05, x_6568_1, sourcebus
2297, 0, 0.99616, 0, 1.05, x_39754_1, sourcebus
2298, 0, 0.988074, 0, 1.05, x_39754_1, sourcebus
2299, 0, 0.986753, 0, 1.05, x_39754_1, sourcebus
2300, 0, 0.98814, 0, 1.05, x_39754_1, sourcebus
2301, 0, 0.98765, 0, 1.05, x_39754_1, sourcebus
2302, 0, 0.99181, 0, 1.05, x_39754_1, sourcebus
2303, 0, 0.99777, 0, 1.05, x_39754_1, sourcebus
2304, 0, 1.00532, 0, 1.05, x_39754_1, sourcebus
2305, 0, 1.01309, 0, 1.05, x_39754_1, sourcebus
2306, 0, 1.01844, 0, 1.05, x_39754_1, sourcebus
2307, 0, 1.02091, 0, 1.05, x_69478_1, sourcebus
2308, 0, 1.02099, 0, 1.05, x_69478_1, sourcebus
2309, 0, 1.02151, 0, 1.05, x_69478_1, sourcebus
2310, 0, 1.02078, 0, 1.05, x_69478_1, sourcebus
2311, 0, 1.0171, 0, 1.05, x_69478_1, sourcebus
2312, 0, 1.01366, 0, 1.05, x_69478_1, sourcebus
2313, 0, 1.01241, 0, 1.05, x_69478_1, sourcebus
2314, 0, 1.01095, 0, 1.05, x_69478_1, sourcebus
2315, 0, 1.0086, 0, 1.05, x_69478_1, sourcebus
2316, 0, 1.00718, 0, 1.05, x_69478_1, sourcebus
2317, 0, 1.00312, 0, 1.05, x_69478_1, sourcebus
2318, 0, 1.00135, 0, 1.05, x_39754_1, sourcebus
2319, 0, 0.998853, 0, 1.05, x_39754_1, sourcebus
2320, 0, 0.999772, 0, 1.05, x_39754_1, sourcebus
2321, 0, 0.996833, 0, 1.05, x_39754_1, sourcebus
2322, 0, 0.991051, 0, 1.05, x_39754_1, sourcebus
2323, 0, 0.989841, 0, 1.05, x_39754_1, sourcebus
2324, 0, 0.992812, 0, 1.05, x_39754_1, sourcebus
2325, 0, 0.996057, 0, 1.05, x_39754_1, sourcebus
2326, 0, 0.998183, 0, 1.05, x_39754_1, sourcebus
2327, 0, 1.0018, 0, 1.05, x_39754_1, sourcebus
2328, 0, 1.00796, 0, 1.05, x_39754_1, sourcebus
2329, 0, 1.01502, 0, 1.05, x_39754_1, sourcebus
2330, 0, 1.01951, 0, 1.05, x_69478_1, sourcebus
2331, 0, 1.02169, 0, 1.05, x_69478_1, sourcebus
2332, 0, 1.02239, 0, 1.05, x_69478_1, sourcebus
2333, 0, 1.02289, 0, 1.05, x_69478_1, sourcebus
2334, 0, 1.02241, 0, 1.05, x_69478_1, sourcebus
2335, 0, 1.0209, 0, 1.05, x_69478_1, sourcebus
2336, 0, 1.01884, 0, 1.05, x_69478_1, sourcebus
2337, 0, 1.01419, 0, 1.05, x_69478_1, sourcebus
2338, 0, 1.0114, 0, 1.05, x_69478_1, sourcebus
